Date,INTU_PC1,INTU_PC2,INTU_PC3,INTU_PC4,INTU_PC5,INTU_PC6,INTU_PC7,INTU_PC8,INTU_PC9,INTU_PC10,INTU_PC11,INTU_PC12,INTU_PC13,INTU_PC14,INTU_PC15,INTU_PC16,INTU_EXCESS_RETURN
2019-01-23,-4.421252785903078,2.9185975702739007,0.9281990287904187,0.5783845893476685,-0.9329903533216468,-0.4696688202425112,-0.9662640354455203,0.01064998274370187,-0.25587315626414286,-0.2691075686196135,0.04340670229118549,-0.7015578174982544,-1.2403978309166452,0.8434727180825051,-0.44114419007736283,-0.0604172829602669,-0.0017526091922585
2019-01-24,-5.056251791314269,2.7867377388348125,0.32206797872926246,-0.362247534483237,-0.13276484683183024,-0.48193592011166586,-1.3233291902476287,-0.17522489856948556,-0.022340557891422176,-0.18801041247220893,-0.12473524521441264,-0.5164014120164484,-1.5868386249440793,1.125300293041105,-0.4173783618151572,-0.1330974000260899,0.0015980068159255
2019-01-25,-5.109407999716733,2.6734783972157405,0.8343274830856593,0.00690355942842093,-0.5609522859870768,-0.006388243921750723,-1.0293833740043612,-0.5236098579394609,-0.48404508699781756,-0.05160406253932112,0.057089541476298744,-0.29033282688207185,-1.0792920563697184,0.8075453758622791,-0.26618845541839625,-0.07394435137541483,-0.0073187951176971
2019-01-28,-5.17490189854163,2.9591951517437876,-0.5973056109332092,0.24787162093653606,-0.05334924114344936,-0.5052982964029834,-0.9510141779788369,-0.6684986418657732,-0.8782779265589465,0.06912315601365564,0.02024667621555189,-0.09681889410097205,-0.7754112286088065,0.29209053659075906,-0.010753172666069205,-0.0882316646600034,-0.0114317315519542
2019-01-29,-5.236751485046834,3.049483371371783,-0.7730002825810378,0.2520860725853366,0.06478951912928449,-0.6594211408273162,-0.5866230463396194,-0.10791031440284103,0.752050743893111,1.3853943416394954,-0.16691205382657368,-0.5004192677575175,-0.8348556975458031,-0.25029574375771263,-0.04695864896174649,0.06867242368314817,0.0121472007188478
2019-01-30,-4.699162984630666,2.9487437613038994,0.903452551444758,-0.3851003836424565,0.03632336451808173,0.8549854396021467,-0.09515775538264354,-0.19063403975106177,-0.2992463079290878,-0.6893432971637893,-0.6019036617316422,-0.542923148440381,-0.4394354970256849,-0.5572797757804632,-0.4266775464979624,-0.01311237519513647,-0.0005637487477302
2019-01-31,-3.142416067461231,3.349053635317377,2.479675542921306,2.2101267846084154,-2.039221532295707,-0.06297810945807789,-0.05832398680983145,0.4917901437159232,-0.8082528729572519,-1.1295766324469982,0.03315118196568723,-0.6123412602738356,0.0766982453771222,-1.2335286928242837,-0.6201799530951673,-0.16046528216115652,-0.0072465179001669
2019-02-01,-3.432298944222559,3.487280964237023,1.157446611680018,1.5529215973909452,-0.9452232591922738,-0.5444864329488531,-0.6509606550973451,1.036495700465586,1.2041250190116854,-0.4966812961841331,-0.42625050936196907,-0.11363913953973433,-0.7673912518531831,-0.5252146726797728,-0.7041021119928765,-0.5085445934300513,0.0233473677109806
2019-02-04,-3.063353014270241,3.3205542488338993,3.474494092461906,1.3116293397797925,-1.1904388615552572,0.054513788772331415,-0.22512974336666663,0.651550956079484,0.8109471020168391,-0.0966206265933854,-0.22743456239077967,0.30455566240985305,-0.2838719021163985,-0.5189225862743125,-0.7594992503142551,-0.4011656149399348,0.0114972131212315
2019-02-05,-3.5049877374349934,3.0807532233229793,3.2428435434853355,0.9000271781587867,-0.9095472584797771,-0.4054554920502231,-1.1774357468685062,0.31356458893621814,0.205573070510327,-0.7595546164504328,-0.0716827379173431,0.8268544333806473,0.09930026963201781,0.235274277524069,-0.6692158741009849,-0.4394564170802677,0.0026254037405093
2019-02-06,-4.389547316537593,2.977688181983347,1.587955474876777,-0.16866861051973603,0.518735126949708,-0.8535083302014068,-1.6678546810622614,-0.5404378574787335,-0.25090225059384363,-0.17495820133966336,-0.04685502711778693,1.3983292873787647,-0.47906566379850646,0.825089330695034,-0.19123928538678756,-0.651993303742133,-0.0067173310229502
2019-02-07,-3.898850617669576,3.2986358175845174,0.5856434962043301,0.4311184691308906,0.44890638803960636,-1.093895681164329,-1.2730097659569264,0.4324126867947509,0.909850483995784,-0.3332552607244949,-0.5129659687465301,0.4712107708506456,-0.3312563719140652,0.05634630437855149,-0.24666271640460033,-0.5633974618828826,0.0167921721801783
2019-02-08,-4.0972664538890875,2.9502339112221523,2.163568124017921,0.16244381755901655,-0.0372166842810781,-0.19027773733177808,-0.7925787200311466,-0.06986056518273151,0.15924179156467708,-0.2527209486880225,-0.28198922022759765,0.35335347599359307,0.06637364560132962,-0.4887187648360842,-0.37430659946928496,-0.2674980413483948,0.0021375534456608
2019-02-11,-4.221407750358817,2.7400248382173187,1.5204288134850874,0.4750219280922545,-0.33277978547575554,-0.6467890325084517,-0.8584294934243942,0.06487853841321634,0.05048525894512226,-0.3787021278833902,-0.23846473874086097,-0.35706856099956596,-0.3247339775765952,-0.4182560090554745,-0.0032929350495055714,-0.2802752179354846,0.0025885274614674
2019-02-12,-4.781579590078883,2.351073095648928,2.1980512831828207,0.11569394084207307,-0.4215754136473865,-0.6023784864994085,-0.8814360519761049,-0.28875578477674474,-0.2529089982981989,0.025207372510006612,-0.0722313216060967,-0.2422830270698161,-0.5015977858888764,-0.8668140035898615,0.28663032247350795,-0.08391736429641083,-0.0046399796527167
2019-02-13,-4.918591745068983,2.4703070403536187,0.9857188349345049,0.14780291358864622,-0.020500740108444954,-0.6821246128448134,-1.3639497565411036,0.052168404784886546,0.6766586390203309,-0.31253480101260844,-0.38301016030239643,0.031070572375751476,-0.3386399095869459,-0.39229813947534464,0.07109777361219595,-0.2524228934174469,0.0122320954338628
2019-02-14,-4.807453363078746,2.2367574805396857,1.7963870844128103,0.20228670038269989,-0.5970070556175632,-0.4867046021535201,-1.1376543359585523,-0.19176157906961025,0.0009652212114156565,-0.30957906216442144,-0.07508476733760432,-0.5500625737998238,-0.28769623077384626,0.28099712286250494,-0.2348008009173122,-0.2867622219003475,0.0001274431948948
2019-02-15,-5.298644476875564,1.9187307167635232,1.831266375345296,-0.13702567830006138,-0.35477976641921194,-0.9552403680038751,-1.133779238556475,-0.35820023808828777,0.5321490685352985,1.0195744455761602,0.04762091269088391,-0.6566465652757328,-0.7276801738997615,0.3556978583128252,0.037541191517013996,-0.27544401992137646,0.0041158315093145
2019-02-19,-5.378125391052119,1.8389302978668225,1.6859826919956153,0.5987195782655167,-1.1260324037674614,-0.47463221848316484,-1.4566874619755426,-0.20847744002233728,0.2400162291913258,-0.2920031454550277,0.02191726156755796,-0.46860282479904214,-0.15255778671110093,0.058760045523457316,-0.28818836043577467,-0.13014143100994072,0.0039339877964505
2019-02-20,-5.042822781678854,1.758530172016419,2.5153252168841127,1.616329973994293,-1.9781889031976616,-1.1359531379214391,-0.8237460576615504,-0.2501599859769892,0.31799942963675587,1.4598767533820065,0.48883654673141447,-0.7245446115103795,-0.6259798332086033,-0.09058309484284344,-0.42811734161774345,0.0002715640157239708,-0.0004571450510062
2019-02-21,-4.137470675506389,2.25189322533519,2.0949494327656093,2.2996256617496296,-2.287009500099021,-0.6990828039638001,-1.3621495119374345,1.2794673563204133,2.342746331147426,-0.42414864577357175,-0.2382473278446378,-0.8218801444183851,-0.37548420027819324,0.23902961708799395,-0.47983298085008075,-0.23146061154711928,0.0388983581185378
2019-02-22,-1.5196213775450156,2.57218641454169,7.322052759167129,1.3069662116950473,-1.4959757978893156,-0.31658423198259644,0.9021942256157969,0.4322462624818565,-0.5711861691202571,-0.4550879696182307,-0.4107528583008369,-0.5606257360032011,-0.5491156541367556,-0.43033076098746226,-0.3427037486447848,-0.5121502441302077,-0.0140635487049623
2019-02-25,-1.636682944941454,3.091982762982319,4.858392421468627,2.9364194484308666,-1.1311184854666902,-2.986709169768862,-0.702198397967005,0.9233670914485502,0.622762589476845,0.554189549944697,-0.1981073578413672,1.166577541330534,-0.10242753192127217,-1.0253605397896293,-0.22273846556720958,-0.038681136936744145,0.0055941945372616
2019-02-26,-2.9148660357670133,2.88936493294127,3.7198705281617404,0.4348564304701969,0.7961567902538151,-1.6746724320848465,-1.8764901783672985,0.07794784092962066,0.4700454483332899,-0.9411929784955076,-0.6545697832740697,2.183730736771772,-0.6291839886688019,-0.14123287973237456,-0.1416702966666963,-0.2830501843236306,0.0043205077671342
2019-02-27,-2.672029006579647,2.8716907914031675,3.963376810086815,0.7491637847006385,0.5100437296395927,-1.8588746137595555,-1.5537565985731385,-0.12381958116554745,-0.3170690806537889,-0.8867331856392635,-0.48780494559881027,1.8585198572469819,-0.7952194683160478,-0.25208314903743945,-0.43686478810559604,-0.1915033727772181,-0.0080609852528667
2019-02-28,-2.4307124728518557,3.1031213257728885,3.2795039693348014,1.3665609106924546,0.3797026751442965,-1.9700906166197434,-1.986815472551972,0.13395388427692392,0.5434092988152208,-0.8285615949258293,-0.352098092844479,1.5255635787173119,-0.1813799236439198,-0.9423920563636026,-0.3543835948973507,-0.33004697919129244,0.0063770286655225
2019-03-01,-2.7793267647167568,2.465774657673196,3.3538365736731124,1.4260800000557488,-0.6538936437600692,-0.8229904312109404,-1.4330009641387402,-0.3123976504682339,0.14074076724504153,-0.8437758522624829,0.0442914811442568,-0.2618514495502777,-1.4923883597068532,-0.36862117935062716,0.030272903772831136,-0.2766208274355309,-0.0017501653354966
2019-03-04,-3.3305805848009564,2.3235033385171997,1.9938032402420918,0.8201460579474057,0.06685576993730999,-1.379677957304019,-1.7261896549747853,-0.6278929176542426,-0.25727934552194126,-0.7111854288186772,0.045942171152049745,-0.5461075207975284,-1.3699712833681377,-0.15126111499925096,-0.2684276541987115,-0.20267226785920486,-0.0065392058313136
2019-03-05,-3.6377757480867863,2.4203226902905026,1.725953087437036,1.1098021554451842,0.14724280652751887,-1.5907365065343946,-1.5427359276764687,-0.6175316597700214,0.832338853978027,0.9958880893489352,0.17332708799065383,-0.17353665619345998,-1.2514320349349197,-0.6669194339225755,-0.03858909640208011,-0.042868835245551386,0.0057956364271252
2019-03-06,-4.275686384503535,2.3246582899511736,0.6609267498761365,-0.19526478366163771,1.184092853193975,-0.6381010656520075,-1.9539589596538827,-1.0899732292989825,0.401631976510152,-0.29218394233420514,-0.17399888569805158,-0.06255854572499138,-1.2791474362844626,-0.07285010570470354,0.04159063608050801,-0.25950264154508373,0.0021316234539584
2019-03-07,-4.1740700786423375,2.3484905424072307,0.5105483071801743,0.11508797726660863,0.849999406606125,-0.7521823241099158,-1.808834359270377,-0.885804105558319,0.4117352792969889,-0.31667052245584293,-0.13999117420113408,-0.6557255815481698,-0.9904553175178542,-0.25220042616928345,-0.06063574456697258,-0.13086571323122148,0.0039652552159936
2019-03-08,-4.98277325298726,1.624706640736697,0.12046973418121847,0.6598592075691752,-0.44050773028442697,-0.12301591947236785,-1.5709001300231542,-1.235592570567153,0.6123210809542068,0.5782039398656027,0.2468253065589565,-1.4550703013678268,-1.7030519135438649,0.6139333884691136,-0.9480105914059039,-0.2621606998393395,0.0042862851186385
2019-03-11,-4.424492258560646,1.635765105147406,1.827988111064966,0.7587828303656403,-0.5971872824109467,-0.07455268828980732,-0.9751643822554479,-1.1235340248574763,0.10886321130738205,0.3812681833762707,0.10473260642820294,-1.0483612494466892,-1.0117016377051777,-0.5920927717415013,-0.8080525333672988,-0.18388345145722412,-0.0039112596517026
2019-03-12,-4.657885774462432,1.6431313766965343,0.9359955086106507,0.8942182357379219,-0.508828019575451,-0.4112130328894282,-1.6373521679407461,-0.7679620447108793,0.5269771163127721,-0.33480999168078895,-0.06321453984862847,-0.8779533730196564,-0.6207594363309814,-0.47382202112451477,-0.9040779422476906,-0.14856379332223482,0.0064343204272257
2019-03-13,-4.482394187047385,1.5908909343452244,1.7100781216122192,0.7086067579569475,-0.48869321093724843,-0.05840068735056114,-1.5608949774481033,-0.5969393858765344,1.0434782617168086,-0.37530614545864516,-0.21510992634211826,-0.6935431136874651,-0.5380452504692395,-0.362114008583373,-0.8824927134399941,-0.2390085249364326,0.0131684571591759
2019-03-14,-4.69910258093655,1.3372158634250981,2.561831733113295,0.9917298209240366,-0.941621374687657,-0.690143853987637,-1.6283459137823137,-0.9352860596726429,0.46696766370131926,0.4567315611842065,0.24350874805113393,-0.4273020576826667,-0.4381888866526445,-0.39168413762689563,-0.7940416121302052,-0.10436269127947093,0.0003116660482069
2019-03-15,-2.5933248001925384,1.883613293167785,4.345936590212174,3.876871808469399,-3.3447994171030135,-0.9319230811429032,-0.8824815076792007,-0.020917063907286218,-0.08431710438922732,-0.4434828327607858,0.5116991216257797,-0.9480400170838277,-0.13752782198008767,-0.1431013043570616,-1.0073531723416653,0.09317256511195618,-0.0052943076723587
2019-03-18,-4.336557793135111,1.6847537623995428,2.2805451745100647,1.6518532200330764,-1.0605010097268877,-0.8893940190766237,-2.279260198209482,-1.1978776977386525,0.09801577142183497,0.05411887259698375,0.44139667795769344,0.5378528864327821,-0.7858906700617264,0.5503061563081559,-0.46999649096176543,-0.028262612997614747,-0.0063104925004567
2019-03-19,-4.0508236356385225,1.9076632288497204,1.9859587250110575,1.8450188600875554,-0.992453680780841,-0.9300232031156549,-2.246868423668442,-0.8970765144970665,0.6115668991882403,0.03790452386535477,0.29369792547890516,0.5194638775985011,-0.6987714925280413,0.48915426905616594,-0.3367225612935563,-0.11680249606561945,0.0026709492188221
2019-03-20,-4.410133822235984,1.8336404175613106,1.4020352856184266,1.1459845658266634,-0.4689197770393286,-0.4152491522543116,-2.3816236345493453,-1.0126437380072917,0.8694013142451885,-0.27841146788989835,0.08962328284667934,0.42327043628417493,-1.0779510329754334,0.984005030629459,-0.16647868742052183,-0.3273076979180786,0.0072341284566198
2019-03-21,-4.5520869195470794,1.5280221003754948,2.47795809591419,0.73956450691068,-0.4604456560916984,-0.1778345103463915,-1.9091393520261801,-1.4824009334096466,-0.22792729479547139,-0.33288613189037014,0.15597547923874258,0.6266289725294819,-1.1058024681160228,0.4596658813704292,-0.023802119969996285,-0.3795962928846229,-0.0114912844677228
2019-03-22,-3.140864263649404,2.485667990298569,-0.009409163062905774,2.036251111696481,0.029863437773532793,-1.2395491715762335,-1.128850531021214,-0.5415200724603515,0.33763801246007863,-0.38456380777411486,-0.3468020627736503,-0.4792037927259333,-0.07483245020758152,-0.5910644765961521,0.22772267719000208,-0.3479376623130949,0.0053902839672474
2019-03-25,-3.618967098645639,2.220907627175484,1.3285851475538835,1.5899460098225318,-0.07467191268967698,-0.5628426666214714,-0.3025011741935431,-1.0270280266200649,0.6017595335802076,1.4190606309446605,-0.12285681533397586,-0.18154942597290408,-0.4893857219138003,-0.9485473801546935,-0.013177464964679919,-0.3379920969445555,0.0013268539466137
2019-03-26,-4.505781554125548,1.9555877915476425,0.6247804590550518,0.2554249126522463,0.8725676913522797,0.08932327712938949,-1.1456603191814299,-1.2978878488072156,0.42526894950880995,-0.06833557089690187,-0.5063945577227216,0.29263678966347595,-0.1908350038331205,-0.6978558886237017,0.015275565474006672,-0.35873966344180847,0.0022614746821503
2019-03-27,-4.3775771889817285,1.988126540185693,0.1949763564628844,0.5803915338858566,0.8412033623410433,-0.3882705350490071,-0.9682737487791455,-0.9770103867156753,1.0196997086084785,0.5286740092031378,-0.5736905115599832,0.05162677438083033,-0.20823033536418734,-0.6421146826585216,-0.16430060928501367,-0.43951741606411987,0.011446871982597
2019-03-28,-4.17272055236164,1.779194304385648,1.378598813434431,0.8742896012615299,0.22691303309417477,-0.09180322858836641,-0.3926292135501283,-1.0992236514727998,0.5160089188663456,0.6729177287401523,-0.4283836775543741,-0.12720576371686412,-0.48702546563030963,-0.9475439693897805,-0.2721541233553265,-0.41870241329872604,0.0017141284380475
2019-03-29,-4.840815308422412,1.3010994128981037,1.424047921712284,1.1769269872723482,-0.7089835305748883,-0.18365654914751,-0.859812115023925,-0.864120803682083,0.6154462338580668,0.3268032283370679,-0.23427008546598474,-0.6008877263164488,0.18081466225371656,-0.21763013088354277,-0.5345399238607466,0.0655408619514246,0.005033686348452
2019-04-01,-4.847327610709134,1.0970184265789535,1.594990623192271,0.36872683680648943,-0.2093183343329334,-0.024735301461571442,-0.8673851380822851,-0.6603387273709086,0.7788915910674759,-0.2975458941519019,-0.6073498598614389,-0.8241001604462672,0.030558993637553024,0.09519559090454544,-0.5817768713343693,-0.1457393913572004,0.0094275283974253
2019-04-02,-4.955750268660528,0.9506490972058899,1.7876506629431435,0.5505800488645581,-0.3451809054958719,-0.5368673549301076,-1.0285690324642995,-0.8095693712389472,0.2701071880982483,-0.21390322364277964,-0.43738530804433795,-0.4614303537126354,0.0034214072064489395,-0.033803313919438756,-0.4467406761247196,-0.13374176042033392,0.0009083284745889
2019-04-03,-4.268171859760294,1.0346322529426182,2.7793574953909435,1.9093711120339072,-1.6148338075656217,-0.9129035202650744,-0.8726121151898302,-1.187506894044234,-1.407433867472478,-0.4239594278744571,0.2237454577217807,-0.4977412192697839,0.22876151906605308,-0.03365910712134036,-0.4936710975908286,0.0719936369823572,-0.0260552047817738
2019-04-04,-3.0521335816329724,2.09156248306188,1.2658906968071308,2.663303333694365,-0.7354589257287129,-1.3962475242787251,-0.7778761730323691,-0.6320363464593723,-0.4506603600690663,-0.529543636256605,-0.27457817139595386,0.2060762671663269,0.17591052548188024,-0.75575818153774,-0.5019218095348265,-0.048946887182836504,-0.0081775021351929
2019-04-05,-4.306090008752357,1.7836683036744123,0.9974302043636174,1.1590090664893933,0.1722010350441586,-0.6801473506180427,-1.1671916647032485,-1.3031337813212545,0.09130094881084382,0.3081027219533159,-0.28177624276714625,0.7675729384889738,-0.38837433830798884,-0.49779205628251705,0.09671639949975225,-0.16717500873261087,-0.0046393489437905
2019-04-08,-3.635857364288177,2.0111482167715273,1.1389113865092297,2.176989899683529,-0.7119257508715617,-0.26688549778658704,-0.9168784186744205,-0.9492787041108516,0.1812403298544521,-0.29574330117496483,-0.22681775837127655,0.2555904454021581,-0.3757138816345513,-0.46966414655818584,0.22295262012201247,-0.1745708958650506,-0.0010655250301215
2019-04-09,-4.527168537025991,1.9323660179238393,0.1872727709475948,1.4932951068810927,0.08931924288995094,-0.4079016272437496,-1.22547569307722,-1.6035660913222876,0.3558680948325836,0.9117684012988977,-0.03595980767603684,0.7417684001958341,-0.8137674767382544,-0.3554831274221051,0.3239133634803276,-0.05253308563285936,-0.0027439940293571
2019-04-10,-3.4483133953042957,2.1252224218676887,1.2873553772359398,2.9532233538519326,-1.4951808608365396,0.1990322862377691,-0.7124781438303175,-0.8438028980113021,0.36660246958788756,-0.2691070262569505,-0.052842942157411574,-0.1609560167181421,-0.35836661816955395,-0.782784137854502,0.29917129246331564,0.0886982063533522,0.0018917454594843
2019-04-11,-4.705696487052247,1.6496959840908165,0.52076752573865,1.8617497543150272,-0.9906288944496656,0.41065860186980807,-1.4094769641095057,-1.622484669830041,0.0965597180446395,0.08989872356230874,0.21946728156281461,-0.28533274393134406,-0.31431307156262445,0.30447862218368615,0.01344197936608054,0.20910907740762122,-0.0047988310605481
2019-04-12,-3.8569456568036165,1.7934789379581837,1.388025664613867,3.128888514766669,-2.0594243222791153,0.22581765539926416,-0.7316172606858806,-0.8680159924592715,0.6236754408766346,0.3028654831367043,0.19490827938995875,-0.5451886778964042,-0.12384704366885486,0.26021828225857724,-0.15441571756900307,-0.05495267004276576,0.0037825447014332
2019-04-15,-4.252928699405727,1.6367351812677005,1.0082600609499088,2.4209714306502312,-1.4474956991113488,0.601647527047475,-1.575646204810883,-1.8295845811830393,-0.25564651041288294,-0.2597999188147933,0.5804491159363881,-0.1841757268678032,-0.0712424756415084,0.32268315264196423,-0.43719395734986255,-0.7554330250334139,-0.0115872549572945
2019-04-16,-4.697607999599585,1.7992386316792104,-0.23976663880333687,1.9122996779124526,-0.46156635754659375,0.24266360646038865,-1.9784616217069706,-1.9972498357333623,0.27029143678739864,0.30048467895590486,0.43835217133404625,0.6148759675175722,-0.060282851220416586,0.2506589788312727,-0.4903794747077865,-0.8188564550405789,-0.0043931501955279
2019-04-17,-3.67896546409463,2.058518956356027,0.3404535710963279,2.9918405709521636,-1.4758383746721213,0.513672090475448,-1.2772767245351713,-1.314413166260982,0.6813590138715686,0.08060131030137425,0.3787690287955733,-0.3759150099074795,0.04061794222006008,-0.06811166340509543,-0.6425753214126855,-0.7612547884552634,0.0042741363838798
2019-04-18,-4.218883340569933,1.8369401163021133,0.3649065306796037,2.060017586929938,-0.9614642119494744,0.914414387264595,-1.5659624339255453,-1.3422944300895923,1.3721506456941923,0.16484910755676208,0.1539003836986652,-0.202364164776133,-0.17689316900367477,0.49062980064655387,-0.24641633695715312,-1.055552285998394,0.0138073749132576
2019-04-22,-4.802927822297905,1.4983074555658298,0.7714099976192942,0.9834489595912116,-0.2092264318204015,0.7518288622023803,-1.5750537618027551,-1.5763532618678233,0.923641962204938,0.08214965909137195,-0.03196432408503627,0.10624774566451928,-0.1934532612981808,-0.2875991261843226,-0.3563681206538481,-0.8603833024732768,0.0067939351167688
2019-04-23,-4.179175365891892,1.3997969669467991,1.769274099924764,1.4422969482171473,-0.7122687023125667,0.33368693632028057,-1.096977798586921,-1.396844771669982,0.1606374726153106,-0.168356747683337,0.020981442001867433,-0.26502168057045433,0.037599118988106243,-0.6123532983394757,-0.39335211920469937,-0.8399483366922519,-0.0039810530809322
2019-04-24,-4.671030056092514,1.4326496085149483,0.4560568995315987,1.0119628061921182,0.050109015133560524,-0.30483643017162443,-1.8084055946516595,-1.5513820598367298,0.36176500399883105,-0.02356904915556631,-0.002796865137765735,0.04435723531615584,0.16131543402708912,-0.1038332745090108,-0.28863780287822605,-0.8940876386588282,-0.0003885140268852
2019-04-25,-4.7324490110335,1.3067366079228748,0.6592818091822769,0.5830935048159333,0.1988487636944074,-0.35305859016029373,-1.2575742802183092,-2.7568965248852537,-2.129275602063932,0.20580461094797997,0.504363585671243,-0.44891243760120697,0.008338809316332234,0.21855203366859233,-0.42910442813080973,-0.9042668982009885,-0.0414619132088471
2019-04-26,0.5716330030338233,3.475255632051257,2.03421199243831,5.996785776339453,-2.530417662240858,-1.385863209776208,0.24921404768696712,-0.6031667293571628,-1.39341128834571,-0.5379114943042745,0.5828095481770367,-0.9411761637196466,0.7419938264674949,-1.0894707582283178,-0.3420493801126003,-0.5685277622207693,-0.0241411150212946
2019-04-29,-0.8298154689319914,3.8777855559417604,0.5964617501565949,4.434962349616347,-0.8765421989540689,0.09768238659108137,-1.2042811165346665,-0.8228367306371314,1.235743416836761,-0.08609723598920446,0.281578988723567,0.9869087493290091,0.21499703117997618,-1.1753505360980436,0.16408284010263868,-0.40734062747069366,0.012490653421498
2019-04-30,-1.2753763167718106,2.704283574257264,0.7914885344047077,2.4742233154673934,1.1369794682548706,2.121595257217865,-1.3292878143592308,-0.3455471174203463,-1.213395163328182,0.6182974877804897,2.292296400267936,1.8271291106771197,-0.40249779130342084,-0.4608855008458751,0.562939816470969,-0.22947900537528906,-0.0212161045552272
2019-05-01,-0.9279252712866684,3.24997164113912,-1.118109081018425,3.2252250472459965,1.510349584911313,0.9515713709872835,-1.8645414437115693,0.6499224699237309,0.6217874269814699,1.0304445820711388,1.9909553569606677,1.8722489290508288,-0.2442263825586937,-0.4181808887168916,0.7291456035843132,-0.2653656808526701,0.0107358506861701
2019-05-02,-0.6313523430785791,3.258932218935127,0.09942128227776745,2.49167687391681,1.5393470854132763,2.4245195668434203,-1.365687295177585,0.4665274471811013,0.042447153578376105,-0.08875263233879813,1.765134701280907,1.671032435299204,-0.4438915800117641,0.07564518206986934,0.7670636238963803,-0.6284991220961176,0.0021933501450639
