Date,IT_PC1,IT_PC2,IT_PC3,IT_PC4,IT_PC5,IT_PC6,IT_PC7,IT_PC8,IT_PC9,IT_PC10,IT_PC11,IT_PC12,IT_PC13,IT_PC14,IT_PC15,IT_PC16,IT_EXCESS_RETURN
2019-01-18,4.188725822104088,-4.602905503919428,1.9545913305450289,0.11078396375213238,-0.872725343844043,-0.3892561640097358,1.4582599772401992,2.4256761150447583,3.704869826799901,-0.7582113667640273,1.6366680129580482,-1.022775480302149,0.6042186286438577,0.02991201514893085,-1.1040991121334638,0.4955198777468559,0.0
2019-01-22,3.8339289647556427,-4.99508951804317,-0.2937183725891125,-0.9067714754672457,-2.1723812937154405,0.30058451544575016,0.7089246117354516,0.3614632147406852,-0.4143246195328432,0.5613299729233314,0.13014546100766458,-0.5410746516347555,0.19707622309703693,-0.2355623564175635,-0.5212673514388229,0.22592278988752962,0.0
2019-01-23,2.1764619281187856,-5.576407840505753,1.278014445634491,-0.5188888751089974,-1.0504741905809838,0.8711080918429333,1.3037517750851375,0.36432964124395567,-0.3150495219121992,-0.11358400549658863,-0.5048323202351249,-0.5127991868544586,0.4827727888621293,-0.2359302027503468,-0.1490676076321376,0.24755156086098898,0.0
2019-01-24,3.5713473739786106,-4.933472958447734,1.0235842551374807,0.09528731446373115,-0.9714881163530159,-0.5936328446552446,1.1721846413563926,1.7605409845444167,1.2027354444931668,-0.533036842302438,0.09026174375573223,-0.8189863595074077,0.9706952316488446,-0.49986734859858356,-0.06481963371625989,0.48506435335806125,0.0
2019-01-25,2.036540356440624,-5.641998318681778,1.6259849128929962,0.4132359021640688,-0.5681309003362912,0.5306634175681965,1.0716722404122567,0.5051491477525868,-0.5216308336759816,0.004373008383997029,-0.3397858359272062,-0.26425127558381517,0.5237248773245362,-0.17147970140416915,-0.26324910527644224,0.12703642100979767,0.0
2019-01-28,2.34693261757618,-5.116584770544845,0.5030299381788057,-1.794286777547582,-1.3759679365718107,0.9745865693582008,0.9695844659353055,0.646205203695201,-0.5747146067431019,-0.1083345795477496,-0.4733978870494106,-0.3376825565532724,0.28345312423813385,-0.016488937554459373,-0.2006424953934153,0.14567320440001635,0.0
2019-01-29,1.908002894683731,-5.193462462506916,0.819273827584482,-1.9673702670463455,-1.1179263868848697,1.1970059078096642,1.1424976201030497,0.6160613722192942,-0.34999450749882005,0.08678900048868136,-0.2628305100437888,-0.39340513146742795,0.2486642171928121,-0.15207248081799224,-0.1317080291032644,0.2976112979162311,0.0
2019-01-30,3.425955248439886,-5.093199817466995,1.3810184508915624,2.16769278963366,0.40537356274202774,-0.8195774483637196,0.8083881803771343,1.0199641579943075,-1.0638817961119216,0.666772877397671,-0.3351265194009119,-0.7960434229522434,-0.23406629897679168,-0.7399877679635621,-0.23840777055388937,0.09719392729744668,0.0
2019-01-31,3.858214106336118,-4.660048249375778,-0.11618651667231754,0.38714295950729105,-1.3148269959375667,-1.2011195111402042,0.5394552785254513,0.9819761050257504,-1.6248629470350375,-0.020672670992190542,-0.7353420829206645,-0.572238031604341,0.02344611903223438,-0.5113031877179347,0.28369424384451214,0.20262302354206635,0.0
2019-02-01,2.0234116239465303,-5.209978580063359,1.4825709927413249,-0.22891865316057658,-0.6239622733082987,0.3972663738518544,0.6636272869726751,0.4236680258684038,-1.5071305969704143,-0.13925761874309422,-0.4096965297314362,0.17857457658508968,0.6381996001113308,-0.16586525416608383,0.1430646824891393,0.16512724166712886,0.0
2019-02-04,0.9834803120416339,-5.676976438436325,2.5885368674552756,0.3261557126858176,-0.45609637812968146,0.43441173496732527,0.2599446671818996,0.25264802611667514,-1.1347662095703257,0.015378069269419965,-0.10948965830829566,0.33684533971396663,0.7814404059453556,0.26811472400710623,0.12825602482527385,0.19860419072909027,0.0
2019-02-05,1.5195371893687764,-5.503290876067005,0.9413515594025545,0.47944819609140693,-0.9820533244867671,-0.7985973451023649,0.5759879468395485,-0.03400591282231119,-0.6225483264274347,0.4448725646092385,-0.1859715690536063,0.04599282889746295,-0.0008266769590067386,0.28352975687017884,0.6924079986773396,0.1579664931391316,0.0
2019-02-06,0.88401856704804,-5.522820591845447,1.0434632928048049,-0.1896177780902647,-1.0655965962981235,-0.44859640563013703,0.5077200706217998,-0.03761597797616817,-0.5620993004711397,0.5166450622854152,-0.03320949936653092,0.2601669441574318,-0.042965691049887594,0.23885276819205983,0.7136198133232969,0.12936081087007203,0.0
2019-02-07,2.3662752326800414,-4.713224637738423,-0.40589909436934707,-1.0874901382846696,-1.3607394005147198,-0.830575911718878,0.22132810857294083,0.3691919208342624,-1.116759221745383,0.8145621744678196,-0.031868070564465306,-0.12342513006485127,-0.2200043057129495,-0.33820801778480325,0.33475102720192074,0.07847378389135028,0.0
2019-02-08,0.616695787066972,-5.4553236380069245,1.4159902131437858,-0.6029892969870135,-0.3802299873888815,0.19174361093988285,0.5294465261192506,0.11710974480911153,-1.2080031721862825,0.2729792053716926,-0.32259951284823163,0.05156241060432255,-0.10580680747361892,0.17217427559194318,0.22915538373876304,0.07388666791121141,0.0
2019-02-11,0.30046698384967224,-5.4356493805983455,1.3105037558860992,-1.3104756984221877,-0.6768107782208249,0.2732302265333306,0.7021958599656286,0.2696320118883323,-0.602622427557135,-0.10403562090899342,-0.4083078043999439,0.02385718659618642,-0.12604839324587508,0.6263892541420663,0.36849280965859815,0.18781514493412205,0.0
2019-02-12,0.5190518531691439,-5.430900264656725,1.1170121419953396,-0.09663397060438368,0.0185863622319412,-0.5833327480042104,0.9884040305558196,0.40856720615550934,-0.534671377991583,0.020489207697906978,-0.3786525625091135,-0.04019139288441163,0.012852208139054234,0.1080533047516509,-0.23658763101344502,-0.14167026056710214,0.0
2019-02-13,0.44461345675575553,-5.2968474406104225,0.788023489073636,-0.957937797292057,-0.5369148562132559,-0.4049750156099401,0.7501057520095397,0.5434226586741033,-0.42742412737328506,-0.09494175630001638,-0.280550794621402,0.02738814779130633,0.05646944355255749,0.2138340886988155,-0.23044644805257844,-0.11550477705584924,0.0
2019-02-14,0.12504767255965257,-5.553538605814101,0.5797020012837908,-0.7123846659221329,-0.7763767424394635,-0.7081467550763321,0.8807005608511854,0.14959148770511257,0.0036893146736246885,0.4418726214690414,0.1082197630199197,0.1973877220323728,-0.15591732916345874,0.025231805929542807,0.13904138025037427,-0.07930861135128266,0.0
2019-02-15,-0.781444624214738,-6.277298259013828,0.8554006606123871,-0.3858021968865306,-0.25856266078084866,0.38402728924527607,0.5859685228535785,0.2993378380836494,-0.06715587513466234,0.7886920024064857,-0.5657542510126673,0.5396073395307326,-0.2158039837982135,0.15732700494573798,0.1044936925777305,-0.20799387512757034,0.0
2019-02-19,-0.5526639348805623,-6.103622225293595,0.22179755799216996,-0.7625103231745863,-0.5878540057522593,-0.01703067587270408,0.5014535488092615,0.5442038856170428,0.08971029245691986,0.7328645687244528,-0.5172325988718204,0.6295602521403576,0.11823116603272858,-0.07606031495862539,0.10998258449884302,-0.21489749630561986,0.0
2019-02-20,-0.4079091273521796,-6.164625588710421,-0.4079836140881697,-0.5030238668769644,-0.5775858683390895,-0.4903239924855373,0.9360221642260153,0.18244319783453408,0.4945078171873936,0.8617560002384315,-0.6093131286370533,0.7314358355292553,-0.17077607442259937,-0.128137556662426,0.45273485321659074,-0.25615346551366447,0.0
2019-02-21,-0.4239636188830073,-6.12051845154559,-0.467107025588227,-0.5919500252179731,-0.5107751736913017,-0.43956574483965566,0.9324013289892653,0.17693221000924284,0.4391514613664388,0.8742292668502577,-0.589224409525874,0.8009353005458514,-0.1669671088080024,-0.09538305825093979,0.40154042747727703,-0.26499001967981195,0.0
2019-02-22,-0.003363707176514357,-6.104591381079996,-0.28281858795689474,0.7941667966938198,-0.1868579979589257,-1.1594532709005911,0.6369187007775082,0.5362156000754276,0.1890085324703185,0.9316766043691623,-0.4810960627846917,0.42585374588557345,-0.22026110928507847,0.061032862860407905,-0.44188829129616697,-0.44569903037861247,0.0
2019-02-25,1.5731018052431331,-5.780652016404686,-1.9859770372692729,1.5739754158863728,-0.9163072182733706,-2.468849883533438,0.3253949479235252,0.3695655966739076,-0.17519769356506493,1.2176602880037326,-0.7170812428908848,0.48566862005831996,-0.45226624804917287,-0.007714369893481376,-0.21261902018940923,-0.44513389265529696,0.0
2019-02-26,0.7147846739305541,-6.057095637199697,-1.1236993999403744,0.8116671993181,-1.0767938721616874,-1.4629816317165072,0.3142088336664365,0.4028542610622815,0.10364421120500855,0.5699673008614439,-0.666515886715326,0.7477164334950394,0.24260464514152352,0.43561089464311664,-0.13430497142978104,-0.3526013160640282,0.0
2019-02-27,-0.1671926473244225,-6.231498272156005,-0.68203392841793,-0.05749443365460534,-0.8442186896503558,-0.36947468974037195,0.5089587724846659,0.08447201377576995,-0.045469632232071976,0.34814036364188394,-0.6563398162539564,1.213475273989604,0.508040866700367,0.5956063535597912,-0.5246823390639809,-0.49157039261872104,0.0
2019-02-28,-0.7211495044956895,-6.474033703888906,-1.1851042470449062,-0.5892696111673569,-0.5831255143045345,-0.343649520382002,0.8729780527145258,-0.43394408280055613,0.822688431597851,0.7505848151248291,-1.1471607608930747,1.175083827744623,0.014918400301882075,0.29504498917582883,-0.02593273195134689,-0.5813858710294688,0.0
2019-03-01,-0.08668223510010266,-6.292507785553273,-1.2149730953577194,0.4937501260897852,-0.1846938269855091,-0.9074112850457554,0.7196869927582926,-0.19861102098837663,0.48053848550505324,0.9880563020025488,-1.075380306383231,0.7474666827272564,-0.26415853440453585,0.06795833471148681,-0.3478575731409129,-0.6697375005233299,0.0
2019-03-04,1.058452938938716,-5.763576249106678,-2.215554259594176,0.17893856066896008,-0.5494437750937795,-1.2557131331330946,0.48519319922011145,0.03592149627811698,0.543369052339374,1.1062238618979043,-0.7911414178627851,0.5798246959411075,-0.23190631351565033,0.12207407820113403,-0.3242232973386663,-0.5360842466152955,0.0
2019-03-05,-0.31590524974623185,-6.134348419750953,-0.9909766149517886,-0.7780799781912286,-0.20554297092847548,0.24992492396138988,0.67386584609865,-0.18810427907452504,0.3844472391128411,0.6534105690341752,-0.9609792298424342,0.9120711739148447,0.13405049007390588,0.4642896897994684,-0.3058786941432749,-0.43674878883762575,0.0
2019-03-06,0.5849746416935715,-5.892763211428028,-2.21308721565807,-0.381321361599603,-0.18981251601313628,-0.6091270007288765,0.8004027895017564,-0.17557447996396774,0.2286178059374539,0.85023248676862,-1.0431109087228756,0.7133103075042807,0.24378946668185952,0.07017254103946788,-0.6130172268639718,-0.44097689675221835,0.0
2019-03-07,2.266265048864329,-5.2172008121346645,-3.216310529560191,-0.2711218425005318,-0.09711033833466541,-1.1727993110526471,0.8182966315859924,0.11649524862112992,0.28373699953504106,1.0753000986760257,-0.8593369022220679,0.42695208793333345,0.27599969424677034,-0.004222048457565446,-0.6229919702298451,-0.165276612201412,0.0
2019-03-08,1.0508663417465902,-5.750046833036198,-2.181824706836764,-0.36779908706901726,0.4058561915336066,-0.31612480265094567,1.4522691534609433,-0.352607694709641,0.8115793149889776,0.6868466251968323,-0.9681966604800604,0.7881563535424957,0.4872740333957856,0.32922367802752467,-0.2777703234521546,-0.14130410521503858,0.0
2019-03-11,1.742097231120637,-5.427798781724941,-0.6119782009547501,1.4823885145646802,1.2581880826039076,-0.506392270534723,0.3305219607667344,0.5391302442435099,-0.5176695993604665,0.7297999881273551,-1.0308582041754504,0.2305586689244968,0.1810115384531877,0.009189433250648464,-0.41637841085732474,-0.2569041254019237,0.0
2019-03-12,2.5359361540720573,-5.203942484545171,-1.7033459280294712,1.2595498986375029,0.17226269036006558,-0.9515480151748938,-0.2497268969080229,0.4520738428993972,-0.7755101779533042,0.9481530713696408,-0.9124925848702802,0.45065663761881947,0.15479136439124402,0.09049089660555246,-0.3370126917790072,-0.26036193359665133,0.0
2019-03-13,2.583755002617992,-5.262340526431019,-1.520760511488633,1.4759664195709263,-0.027337294882110393,-0.94257427321551,-0.4368061163836206,0.4950417765053077,-0.5332907865089139,0.8675445664269904,-0.652150367036436,0.5655080113068495,0.3530600444237759,0.19548951449667312,-0.23745746295612005,-0.2093717087465929,0.0
2019-03-14,0.7816832703940985,-5.674641859747714,-0.587625369602196,0.498569935491483,-0.2978051388835488,0.4760256351797354,-0.4399044872797921,0.12130867790353983,-0.34727595902485586,0.7049780014038683,-0.392674609863542,0.9169239859744046,0.6411014833789141,0.4533852790436213,0.02811025723094666,-0.510646102077377,0.0
2019-03-15,2.626607399598888,-5.179785269303028,-1.7693052704831826,2.373345811691492,-0.3450887994910607,-1.7936214235849486,-0.44300008320322354,-0.08185214195254736,-0.46722854318324686,1.08720975020545,0.039879546442806287,0.7220437932870626,0.07113166578007407,0.0357284878899994,0.23243588864100798,-0.4927967379920538,0.0
2019-03-18,1.2994900119651647,-5.68605260860391,-1.4221041478167347,1.3538054339234142,-0.7935233280570084,-0.9296087993762758,0.15418783044001497,-0.7099173682483143,0.5696358005373515,0.5904296987010226,-0.017165074021071477,1.1625071083202274,0.11778360213701188,0.6729153745450209,0.9166883614523533,-0.44827823020277663,0.0
2019-03-19,1.5854708823720798,-5.59557473088001,-1.6839360468871247,1.3998824803891987,-0.9866249279946089,-1.1054369965810709,0.04512931311722022,-0.6279339919854724,0.50572615362184,0.5554227250423689,-0.06422899071413517,0.9313579560609347,-0.029917465556778895,0.617994010263564,0.7658165043777225,-0.49237980662921754,0.0
2019-03-20,1.287622501977004,-5.499751341737107,-1.5091643843847031,0.6620214154886188,-0.9359704653948224,-0.40347156320666727,-0.015383597998583269,-0.541211427607888,0.2984529167203529,0.3025922975245459,-0.08112805996033039,0.6745123330310759,0.008563479327930525,0.7745668485103873,0.40555816777129217,-0.4950977321231854,0.0
2019-03-21,3.7747026630541485,-5.041415055798784,-1.7720912671688076,4.374519570112759,-0.12039532875299108,-2.7338768525105053,-0.8949268655219297,0.24131519300913848,-0.46557353500300264,0.6558074244654962,-0.10274736392151322,0.08093717038527751,-0.6696380236196959,0.5367435631456584,-0.06827413829744074,-0.5527969734567801,0.0
2019-03-22,5.162681585751097,-3.796110578394977,-3.6548014040837185,0.6859974235194559,-1.575023922714554,-1.3558860798900632,-1.5890103563335096,0.5388011303223954,-1.1517559059226685,0.3856747010347756,-0.12549621497991792,-0.21051586660890304,-0.547032663500858,0.7055366371315173,0.008318691367593254,-0.14080760958474028,0.0
2019-03-25,4.5998634568056165,-4.134658025171263,-2.5029500344089524,1.28209384414056,-0.2860803838096622,-0.6051563102654582,-0.7578020226308577,0.2820503087293278,-1.010526476397723,-0.10079847140341806,-0.3766753339400935,-0.06424259799881289,0.08481058135935168,0.6858932037288158,-0.09175303510033582,-0.11053963679578757,0.0
2019-03-26,3.103967437167367,-4.644163737545404,-0.8775385816209137,1.113009120476279,0.2058692660448502,0.6694655611074878,-0.5117396349827997,0.07268563804850192,-1.039605499110158,-0.6063856689640726,-0.5266141401733764,0.15143168917624086,0.5916357127295574,0.8877308963517646,-0.12143616203080447,-0.1707725977271387,0.0
2019-03-27,3.7180077486641885,-4.342261851454088,-1.6792308504239684,0.5472942671574074,-0.23186399745137626,0.5826997530153174,-0.5923646934265261,0.03999987091851143,-1.105828851321937,-0.4431354500676291,-0.4653002236446968,0.16038446621346172,0.6172832691691902,0.743697864653304,-0.09212729172703835,-0.12889552970244603,0.0
2019-03-28,2.128691364685628,-4.900632267144792,-0.5721209170881202,0.258675497132595,0.30000491329867146,1.3106412953526623,0.10606557924217194,-0.45949281075474063,-0.4600381512104666,-0.8219349209119748,-0.8823817230876222,-0.015212463140043054,0.4257912437628631,0.839483367343718,0.3306942650683213,-0.1771370410808796,0.0
2019-03-29,2.1405435073772265,-5.450991343116448,-1.4557053762894763,1.707214539537885,0.10588029872998456,0.8455081314959916,-0.2092906625543976,-0.39037627304498634,0.14029689893924988,0.23570301002023833,-0.45275285644383784,-0.07795158933014329,0.06156863556115217,0.047232531915196274,0.7558774513271086,-0.18112715755062267,0.0
2019-04-01,1.4406118172240836,-5.666630999864235,-0.8172783472889938,1.957335179567432,0.046071825758225375,1.053003647382602,-0.6556800864858995,-0.27921250637059825,0.11455322873078723,0.09985008139153238,-0.24602853533958782,-0.212366211795569,0.09087176002615784,-0.2741052538030967,0.779866941115162,-0.23076279365060684,0.0
2019-04-02,1.2527905212917443,-5.658077856231197,-1.061194664325038,1.2847957818750473,-0.5540382426748146,1.2779409657269942,-0.870205025629727,-0.32654868409727256,-0.012762904870331576,0.013663501390714308,-0.3323691635560762,-0.16049435849633528,0.08413582974827111,-0.27439212889633374,0.799537703895093,-0.2690833073195581,0.0
2019-04-03,1.2522517400421558,-5.8715103143230865,-1.2631695272695331,2.1371681779468896,-0.8579983211209871,0.6382731455156465,-0.68854594557538,-0.41420800859214,0.40324267865689245,0.36258417863343084,-0.017388794960979514,-0.06563869349277893,-0.1779378361257663,-0.42443713713683473,1.226699721209634,-0.22971766044369216,0.0
2019-04-04,1.0766470530305992,-5.675112014731587,-1.4677798440947276,0.8277974997924238,-1.0531591054231095,1.289983213228613,-0.7320765718763482,-0.17775483128129568,0.024704037350964297,-0.07023274919920465,-0.2618529139590889,0.05224471565182303,0.5100222747612183,-0.6041427587275334,0.741516936813712,-0.32778239245014956,0.0
2019-04-05,-0.7081881828365708,-6.38647129230516,-0.21131390945959494,0.6882803879710602,-0.7478094098138195,2.0450231276426845,-0.3722979622120522,-0.3189858557107198,0.36519254471190465,-0.6485110716622364,-0.5089949616261189,0.11329562136050078,0.5271369119908682,-0.0995091367745719,0.03617088818724483,-0.5082767241900515,0.0
2019-04-08,-0.8503632046760217,-6.413744288766753,-0.6051622091675135,0.6355610268403528,-0.7841297747517473,1.7357445325285399,-0.11754283144111448,-0.4639305495574999,0.7949513290116738,-0.481375628473742,-0.40914723911108586,0.045295084736835335,0.07360965463629209,0.0282303788578974,0.026021237033657867,-0.620970793309774,0.0
2019-04-09,0.8570342808341705,-5.694726406066295,-2.2333584592797204,0.8322313126538524,-1.0401497312189267,0.591609289574706,-0.29231956223385697,-0.16875126397000154,0.5174843548815009,0.06831095367222904,-0.31546566548532556,-0.4807311130518405,-0.20419243840349927,-0.31702882993174225,-0.05532010978601799,-0.5470565462749732,0.0
2019-04-10,-0.6480120977719593,-6.2771612979477,-0.901690667867508,0.9502559395862236,-0.4723373795729969,1.410972383601405,-0.029753459533437235,-0.4033778629718612,0.5382730150431506,-0.3198350486293519,-0.549955923337626,-0.3223457672551956,-0.2421642142358219,-0.0895827635517408,-0.22660452509917509,-0.6538636832939551,0.0
2019-04-11,-0.929210847246819,-6.249129670760447,-1.0197750059063249,0.21042889879175491,-0.8368701478353422,1.7251479105037648,-0.11597909702949198,-0.4714651382137429,0.591650501269983,-0.23378952409687848,-0.4462546465846388,-0.19099543724751425,-0.24862907860700223,-0.2039324407371763,-0.089426032783929,-0.612549631785116,0.0
2019-04-12,-0.8611107731237815,-6.294457550401898,-0.9613616690336161,0.9346615195828325,-0.40408777690452186,1.357815831128515,-0.058249706577107666,-0.4420378095640449,0.43763973883791185,-0.1727868263008805,-0.5081672154898391,-0.15666932161386268,-0.2508952853963982,-0.2864942603109582,-0.20360939028286293,-0.7051283964264863,0.0
2019-04-15,-0.46220299096305306,-5.809207605474786,-1.511378868036005,0.4495091453104837,-0.6781955181647558,0.6746553879212278,0.14035324074296843,-0.6006607332277576,0.3809994359137722,-0.5173412950782237,-0.06398472361559163,-0.08797455785201302,-0.07528768677687994,-0.3708707358180594,-0.42191129429352375,-0.731652301211355,0.0
2019-04-16,-0.7364503988326961,-5.908701097691389,-1.1754952091637136,0.733251714883625,-0.5108830578665404,0.5361083584161654,0.1946460823743182,-0.48029057115934315,0.932435158551847,-0.5136970407756113,0.2501291085183313,-0.07711118931074631,-0.07260913069251328,-0.5292276946686114,-0.2441710770160395,-0.6769031777945883,0.0
2019-04-17,-0.14367310074604406,-5.742383100813142,-1.7156700768231339,1.1923857107705642,-0.6002377553673173,-0.16599493990278713,0.1839185671050891,-0.3411511457619699,1.1106848936348173,-0.4768903831815232,0.2660745583491397,-0.10466270428051463,-0.0603489525039213,-0.5898180347773616,-0.20649647484101147,-0.7127254039550611,0.0
2019-04-18,-0.7022958317245657,-6.084203158292436,-2.0267028450776765,1.1944770738560113,-0.7495843036798786,0.005640804922761917,0.1751914684218915,-1.0201396666091205,0.6470264900500655,-0.16892137991303333,0.2022028414304168,0.389769567018602,-0.2527948360790769,-0.2968285267288203,-0.32178255006578343,-0.8647377691023658,0.0
2019-04-22,-1.5750551996968556,-6.2279000983385435,-1.3164028280987337,0.49377004208888087,-0.706830959756198,0.4847676454897625,0.27787770148017404,-0.7397305557727638,1.1347791927255306,-0.7619932323094194,0.06442451218096576,0.6174231677712623,0.13028883724306084,-0.12504198221365126,-0.01745413736888753,-0.7622220445383406,0.0
2019-04-23,0.9312467547668443,-5.134097358498145,-1.9445758828234883,1.9236725469190745,-0.4502990346188952,-1.6372935854186803,-0.11949370928675211,0.9337566001838918,2.4733432651894116,-0.7749765743484962,0.9289359092339697,-0.15293198531366722,0.29397248966271783,-0.34858114003926205,-0.0070495191486720735,-0.4466185725243423,0.0
2019-04-24,-0.6650795255436419,-5.781122481905644,-1.7867435769238276,0.970656293166694,-0.9227718958847272,-0.25795855041374116,-0.309896024465072,-0.09720912479817598,0.9337408490604934,-0.8133717627313466,0.22713643803832043,0.32179088094975694,0.35672397519523114,0.03584875222751159,-0.3069823199070077,-0.6971540001466565,0.0
2019-04-25,-0.8146896973908874,-5.875394504535186,-2.1758342869365,1.1043641017413433,-0.8373646629203341,-0.2562389888101255,-0.3963440634055266,-0.39037862037077065,0.3199411905900626,-0.8147057163074942,-0.07380837759246597,0.2986813931827409,0.19361087056577708,-0.17267205892974097,-0.27972141481343044,-0.7598088520408743,0.0
2019-04-26,-0.5597752405826238,-5.621459533999952,-2.169196611246269,0.5909063120853116,-0.7564136706101448,0.011911220049383215,-0.3814765809426543,-0.16827473932867107,0.305608188722518,-0.8597841744488528,-0.03689009180341865,0.07571011475524363,0.25759265670625947,-0.09171162158589474,-0.3324617308987998,-0.6503569503497992,0.0
2019-04-29,-0.6432547084140721,-5.6053292825792305,-2.0439063403566746,0.7309566014372023,-0.3965820621523493,0.08866320776148005,-0.1731214061124302,-0.08111341877453868,0.37487372972530664,-0.9575989993904879,0.016842598004217363,0.23887050822869596,0.34098233348604506,-0.012752943913849476,-0.40540012975792933,-0.6155180847869044,0.0
2019-04-30,0.6960165659244673,-5.667646873210235,-3.927026494045417,2.015477766868333,-0.5395497076573824,-1.2508012931578214,0.03534226567476956,-0.2901905739969393,1.2039375801594978,-0.08193802436101313,-0.10412311748005394,0.20863455593768124,-0.513542725418052,-0.18888982733931206,0.05621428442950619,-0.6805260091010099,0.0
2019-05-01,0.33719609374421977,-5.646171024481262,-3.6496528155592456,1.3173849441336931,-0.5323758802350308,-0.4779178386689241,0.11196529481768396,-0.4515326492886455,1.1527825980109052,-0.2611237271784089,-0.1367880219585135,0.39636916163387764,-0.12512407719217383,0.06486513295369262,0.1190102379038367,-0.5778697520278931,0.0
2019-05-02,2.5895782179469373,-4.978553265236845,-5.0570659295098705,1.81985442017462,-0.0480163425775982,-2.014184939298432,-0.9575847660316561,-1.4990334350763082,1.3597130522416212,0.4143069282483606,-0.6364509248944779,0.07780208431549683,0.00804072474108254,-0.03985634039412761,0.10739354334957112,-0.4886130256070204,0.0
2019-05-03,0.7132724208418011,-5.543792194815176,-2.4164359784016494,1.6311444537178614,0.8796777891043804,-0.05857409180567649,-1.1512832260326535,-1.326238820389253,0.6971905971834812,-0.4613140074743769,-0.8068558263691631,0.23687539930663798,0.873190092760787,0.4723641274345235,-0.17444053817497024,-0.5095218145948495,0.0
2019-05-06,1.099550311626986,-5.028153245890544,-3.082190723803385,0.030945530564458302,0.47731124225558785,0.29293532679609274,-1.1136554916593444,-1.0004988804772705,0.9145457428336488,-0.4309214752951849,-0.5950472704835409,0.05002903612780347,1.1281711536772743,0.36455595651295514,-0.4364294739325883,-0.4758217121125475,0.0
2019-05-07,3.6539809319257484,-3.66979115726139,-4.5419378483108,-0.6436307935395171,0.50255406523466,-0.24248144788978795,-1.2615171664858038,-0.3812902210015275,0.4199219130034289,0.19132298980045184,-0.6362471726968718,-0.6680462730548771,0.8112528723234215,0.08069838407221894,-0.1562270092687988,0.0017593841194624182,0.0
