Date,NOW_PC1,NOW_PC2,NOW_PC3,NOW_PC4,NOW_PC5,NOW_PC6,NOW_PC7,NOW_PC8,NOW_PC9,NOW_PC10,NOW_PC11,NOW_PC12,NOW_PC13,NOW_PC14,NOW_PC15,NOW_PC16,NOW_EXCESS_RETURN
2019-01-22,-4.334855189278277,-3.3028351949650507,-2.3638551706617537,-0.8855951548159732,-0.12294574500534557,-0.11573802617968137,-0.4340095267789222,-0.6207096549101008,-0.6611097636789474,0.4700520668208535,-0.8540299331872033,0.7531084659298002,-0.800984355039583,-0.7979085989591319,-0.35689122438379794,0.8241528970345654,-0.0115728456818713
2019-01-23,-4.28967775703425,-3.211715598742677,-2.3015039652949287,-0.8787036415722461,-0.13976829351599046,0.36086314418094534,-0.34063343300663523,-0.5130978063855809,0.29422214859989576,0.7215267637817653,-0.8508775588784735,0.4798083698871567,-1.0534452388956337,-0.9156946078588939,-0.47680782626683793,0.5071658930130146,0.0080829005348187
2019-01-24,-4.652423562087696,-3.0781072680951795,-2.018371753146861,-1.2703566455750457,-0.5631421970587447,0.5963066038582989,-0.23919311211902894,-0.1470847963334031,0.9300476278334376,0.9510715935702077,-0.8375279692911404,0.46583855284084086,-0.9612345114753212,-1.1231718932039,-0.6780389453563181,0.37316458973950367,0.0204827391604603
2019-01-25,-4.713139665619747,-3.054389947754456,-1.1440836768987128,-1.216724378871522,-1.373001000191396,0.9237684512685063,0.16765826652132668,-0.26672487707645576,-0.39047226971321736,0.49775062582334245,-1.016800846500778,0.6153548330917491,-0.8455376718058235,-0.9513689201952443,0.20541337783830854,0.2372699518010261,-0.0085860471773847
2019-01-28,-3.7889339779665554,-3.348786127373418,-2.198346488966892,-0.4327297154055443,-0.13929098398340975,0.2733806373917401,0.17303630892772143,-1.020037313371125,-0.7095381884006933,0.16382375113885675,-0.9766353989410392,0.7530245073767838,-1.3120975554387617,-0.6293495808537062,0.27425985692279936,0.36476292431269947,-0.0151448331918315
2019-01-29,-4.237507961671628,-3.293359321377987,-2.532046315444646,-0.7512269768859126,0.06477593126057711,0.30695397366995403,-0.022510724022526157,-0.5384456828614239,1.4720374250178783,1.0221227326547897,-1.1261766776746884,0.27960130603496014,-0.5042225462346042,-0.7043503098187425,0.7315826919630442,0.23208469585092042,0.0341207067154611
2019-01-30,-2.4374224240499007,-5.418807544413077,0.6901727381018902,1.9917001315433096,-0.6691512654889873,2.270358952371992,0.09858555727720535,-1.2530410020816805,2.91384869052512,1.362805077748808,-1.4708444883528098,-0.5856338009542703,-1.0745230310824838,-0.16824579153201338,0.7902381737741455,-0.1887900859964615,0.0633080693716789
2019-01-31,1.3524684395862847,-7.593973944197078,5.827506116035075,4.4141718417389475,-3.6640938699225973,1.367443373136968,1.0790124872011888,-2.8902069510162582,1.0706643247342909,-0.4569072429637113,-1.1144245390568763,0.44235461576699864,-1.3847069408457355,0.335996803483619,0.0031529542463199635,-0.14391533162504533,0.0058734762207203
2019-02-01,-0.6103930833473764,-6.839195361849053,3.8100645728697162,1.5279976477736066,-3.0609581517429785,-2.6578591640007465,0.8502932859060423,-3.049408619739285,1.0102444260964147,0.15250175808092473,-1.277977928178943,1.0944454644639736,0.14514545302269166,-0.5090664302012603,-0.3343497332139678,0.09438224409632338,0.0096113177908279
2019-02-04,-1.0143839349144206,-7.079425248577222,4.212412665028024,1.9091449615018887,-3.160838218079601,-2.433534173245472,0.6982840367745204,-2.715634199707019,1.0406797818255338,-0.02469764759313406,-1.1712091597363552,1.2546613680685754,0.7573083157626561,-0.5956630018869853,0.1917321313497644,0.16919181913823958,0.009549313644145
2019-02-05,-2.107126355140117,-5.933326394736297,3.213862035411975,-0.16019427230111496,-3.874774093055737,-2.498515799942966,0.04535981076187262,-1.318885711065018,-0.6957436714312616,1.2884365842931325,-2.0794710316212415,0.4543703789361533,1.8748362650778996,-0.2938505123057421,-0.2660191764226577,1.0029102920391921,-0.0099935912570123
2019-02-06,-1.5749780450033979,-5.5586641559904315,2.0910693595202465,-0.8533837572626625,-3.4564803613336905,-3.1860669043932015,0.24276433068484532,-1.5710600480331796,0.46313173255533513,1.8721524571656023,-2.1430516689496963,0.2576929666179534,1.3310628441020869,0.2009867671224237,-0.5742556876547394,1.1104602531592414,0.0155638933124059
2019-02-07,-3.563869971353174,-3.631818199978864,0.8785575964605316,-1.162021509624538,-2.46048665142784,-1.7062058227971542,-0.8713277458818908,-0.8643725826058345,0.0714943679908426,1.1188684003198843,-0.4757509808936589,-0.2450841747950818,-1.1095208995067984,0.2632732919134033,-0.8429591151430365,-0.38604109991668295,0.0063734379387765
2019-02-08,-3.7483460420249415,-3.4852056385286447,0.8515424266726405,-0.9924238578393184,-2.2897493326045835,-1.4116543543872435,-0.9490320118308119,-0.8345141257756216,-0.3083871840789833,1.1200830077503396,-0.6085405664462333,-0.5641067266739671,-1.1890941474024757,0.20440348118635424,-0.4356978444970884,-0.8531048709039304,0.0012598066828167
2019-02-11,-3.7466895735406753,-3.4131071643450475,0.8480824699175177,-0.5483652770293311,-1.845778141781982,-1.2201767350341597,-1.2064263944862637,-1.146810079662261,0.11328957435399167,1.2294031104117917,-0.5147575492452264,-0.9644206284120167,-1.6091562302206315,0.4602767186748018,-0.2200583678475528,-1.2346871312027945,0.0117374953103295
2019-02-12,-3.8917435207737037,-3.776481981869653,2.1325388732313653,0.1560960589992461,-2.3604486274450593,-0.73206992724782,-1.1787521606880729,-1.3253764456768402,-1.1061739323714084,0.7884575638335419,-0.6454630889052296,-1.0232416412468994,-1.4913393845889802,0.08902791519987173,0.014548354979629865,-1.6237197242901429,-0.0144452425723632
2019-02-13,-3.8941528087373376,-3.319448726593327,0.6763538589616752,-0.7725879284327657,-1.7802428427196946,-1.8315692081701789,-1.0918054192860807,-1.2021025412388238,0.0682010967684354,1.3245166306389935,-0.7202880834446282,-0.8668282677207949,-1.1181284646855725,0.13389926445345848,-0.19105829843238445,-1.1994179759291084,0.011532082527181
2019-02-14,-5.326052628920746,-2.3225007386188277,0.07550833824368451,-0.6158943845292679,-1.376104962198261,-0.5774750360823792,-1.2474575594248012,-0.23437442105521147,-0.5153654975368733,0.7320517355073843,-0.19337420906373567,0.010999541734803307,-0.9641382664962002,-0.5807998740515663,-1.083428925649961,0.024697982520776818,-0.0072039672969229
2019-02-15,-5.540759497897375,-2.4403589189063726,0.16979705783566268,-0.36525509775100384,-1.0040375474718872,-0.511215549853251,-1.1920320689872004,-0.579254029242606,-0.3817509074050728,0.9694835170315655,-0.4020843336664891,0.04624627136184619,-0.9074966471552912,-0.7633394707892776,-1.0423211587996426,-0.011168651958948807,-0.002818541738937
2019-02-19,-5.675649513289718,-2.378890770058388,-0.05639368397348632,-0.26667477761760305,-0.8681282322948518,-0.5124027545746557,-1.1222376136907664,-0.5807104243489732,-1.3535600333841533,0.5655446294246791,-0.42425279919934683,0.2417670018981168,-0.8766366316557245,-0.8731019151089784,-0.7433299074198102,-0.09771736683302104,-0.0234328569644764
2019-02-20,-4.770685262600304,-3.158398093817046,-0.5363669197408967,1.0931790222947286,0.4577278105862671,-0.40104097430713165,-1.4619123440050048,-0.9550275002037368,-0.1327372417388763,0.7636614020350432,-0.4680899905034569,-0.3901360498298463,-1.103457813688627,-0.9728761669105448,-0.5435438938337485,-0.8077240951170337,0.0057486344030673
2019-02-21,-5.3954063068469456,-2.349707258990291,-0.7243950959691364,-0.6300932194620589,-0.6624452785575455,-0.36651588948344227,-1.0959515588197097,-0.16254668533749836,0.4871508882225057,1.1215215081668959,-0.3201599450858488,-0.05503130292112525,-1.1551744945344717,-0.8951952727103462,-1.214706416442725,-0.27461429157996525,0.0152836208786483
2019-02-22,-4.949507193316619,-3.0450666401228363,0.43098960004899317,0.4581836790075191,-0.8820366528765162,0.25581382101531924,-0.9962786957273484,-0.40510540443274723,0.09955213549157291,0.9212454170404258,-0.5229591887869136,-0.26195729062725576,-1.1391321704163593,-1.0196672749383437,-0.8743439956521638,-0.6829273076273376,0.0072788422030956
2019-02-25,-5.367442659738424,-2.8637099896596654,0.5246672963771437,0.21285563879561273,-0.9944863562936387,-1.1100474758809302,-0.23201606848875228,-1.0412710346423708,0.4869107459540922,-0.5223864210435836,0.5412835661869745,1.415861794289003,-1.3906901165655425,-1.520385548621416,-0.5868085103181406,-0.7994906212570638,-0.0025429495501488
2019-02-26,-5.5038816758325115,-2.477764144244673,-0.12241929173081795,-0.6533411322440295,-0.9853507455372295,-1.6000731776094956,-0.20601604877934027,-0.9065390965069619,1.362332612795902,0.0972463506726955,0.38871201901832153,1.277150884172552,-1.316814566292062,-1.3648778889660282,-0.969089350468702,-0.5431807520333357,0.0179014785577084
2019-02-27,-5.350151717568743,-2.9356464768736363,0.8634096917169422,0.8936853369400893,-0.7254737111828471,0.30701640251493706,-1.3803649900474435,-0.7777446850398541,-0.2823358523251276,0.7703556745983282,-0.29074659665471586,-0.2775426341093911,-1.2892129760116924,-0.6870393595599688,-0.7246337679163926,-0.41738581957421694,-0.0007947770822068
2019-02-28,-5.520537032109231,-2.7991188971100165,0.2252666929156208,0.6478670709715441,-0.3406356907816221,-0.2956800299852068,-1.2625475491434945,-0.8194720925433346,0.18332387541750803,0.9859492258745796,-0.4693114722729517,-0.12275842648732983,-0.6652904257391913,-0.7629939325959756,-0.3805076192117192,-0.20522557828076235,0.0101444213336872
2019-03-01,-5.201422364227859,-2.414982636113292,0.22429536734476557,0.9725292101778141,-0.690171712933941,0.7483435586749414,-0.5260429482688893,-0.7788620327858149,-1.2189267962049644,0.3312783461763379,-0.5756698120903655,0.3484522389969472,-1.0208047065854333,-0.4519157075619808,-0.07832726035494597,0.29601523208168623,-0.0230165745610291
2019-03-04,-2.223199101032059,-4.2795902212991965,-0.24985360952051908,3.4840261578011713,1.0300792296081815,0.4880566949826939,-0.5601681164489591,-2.0743125236456343,-0.46491185038392496,0.5191346529556754,-1.1133498231236998,-0.29778624195864045,-1.5148828283808506,0.04644853776246331,-0.26510120048249514,0.36675891376922953,-0.0029618682495649
2019-03-05,-3.465538968520492,-3.0622401414085325,-1.0383414277017722,0.6986969403780907,-0.44825492994522176,0.013367820603501555,0.11426893946964047,-0.537591521591957,-0.3903089058065595,0.6932082253450439,-1.0065648493679484,0.5894891979714237,-0.6611914452069937,-0.5656219122828252,-0.7612854484009154,0.9532745874438651,-0.0057216467833428
2019-03-06,-4.36243255030783,-2.4290453503401976,-1.9136924840876945,-0.30859161928192635,-0.3488057828583836,-0.4431739692124639,0.06952725547739792,0.036665673729982494,0.2829594759580411,0.9125205714893454,-0.9255013910341624,0.64638795592033,-0.13797029288104926,-0.9458636006279596,-0.5876659334550836,0.7018858425222244,0.0092410636349167
2019-03-07,-3.9649320268732877,-2.642609220219102,-1.5082704949658765,0.1819303322901217,-0.44846925699290924,0.1622801028452099,0.12109209413572224,-0.11519402120229624,0.11137406639645042,0.7898969462567585,-0.8887991149008306,0.5313463913065528,-0.6408491688819105,-0.7481535528983289,-0.7021990265538302,0.7077155512804392,0.0046170622658334
2019-03-08,-4.310820245585297,-2.4189233711582916,-1.7157797453623342,0.19644761188648496,-0.20021106016384776,0.3231567169421114,-0.02561247710947663,0.040721592504017426,0.4563309316725383,0.7181933237553287,-0.5889718902839833,0.6124896191703503,-0.828317071283296,-0.8120459279925758,-0.8394473696651547,0.667780855020674,0.0105957587251877
2019-03-11,-4.55993550021654,-2.4870269945133643,-0.39806288083368757,0.7919089263197182,-0.7469752439738346,0.9919376408287331,0.05698737302837588,-0.2698389807993314,-0.41305340917106365,0.32645306902011284,-0.6572841509162903,0.3191387932045393,-0.9393730525430642,-0.7251103783504964,0.3258519903935027,-0.08657729528262087,-0.0077477922193854
2019-03-12,-4.6782999188630106,-2.243194347778576,-1.1455535904326797,0.3658362181196405,-0.2949030178380049,0.1288504243022104,-0.10397862172630232,-0.4752889488834218,-0.1952531779997204,0.6572104002293487,-0.8093911485734706,0.20873315641356488,-0.6629457763070574,-0.5936689668260282,0.4083594173919542,0.05020171384879533,8.82094816121266e-05
2019-03-13,-4.619333033008227,-2.344536034860702,-0.741650897773246,0.7540765187471473,-0.39660260789491725,0.4285759812061181,0.04207076754462575,-0.6061839165052217,0.39579931729191603,0.30581698558363923,-0.3546047686378819,0.6577642875512357,-0.9831532448977246,-0.4249049908212195,0.30912260500247696,0.39287289718171775,0.0058599313846419
2019-03-14,-4.71327369385808,-2.4120267113423943,-0.5960247105222526,0.8726865873963248,-0.3827055633829196,0.46032087102814095,-0.18092809865480577,-0.6296043099826673,-0.22046552069979847,0.40164468725323427,-0.5492698140518498,0.46570344571502814,-0.8209960413055023,-0.4027761574490414,0.2806526991390038,0.4265109898104893,-0.0037431296134029
2019-03-15,-4.820053737767856,-2.593624203076586,-0.6306586560113517,1.1820135047751645,-0.17549024063735752,0.47863702563867594,-0.42672891427943066,-0.47294000646598755,-0.5078191653268656,0.35613557943548835,-0.6360120641901158,0.3160868606609185,-0.48702128785892773,-0.5258631064724592,0.44951286833927645,0.3093931865755497,-0.0074680013123647
2019-03-18,-5.125212049241577,-2.5858335193585513,-0.7639412825868614,1.8826750999211872,0.598617083321048,0.8261084959228492,-1.1944297216107873,-0.5331959857627373,0.006389664468123137,0.38916355065131686,-0.14652399215283435,0.1361274627657821,-0.8267691517563334,-0.2871600322111817,0.01692337349444301,0.47958659083461025,0.0041973338957864
2019-03-19,-5.405096642327302,-2.5586119190123777,-0.5648058008185403,1.642138658515117,0.35260304530456554,0.8444340145427361,-1.2409722974720099,-0.29506637864257845,0.48328123024659525,0.5636064048661433,-0.08617325937256733,0.16123565146971275,-0.5948740309482912,-0.34921994156818487,-0.042050312726281215,0.5439168050848678,0.0138138878643161
2019-03-20,-5.863580439274818,-1.5476843583204012,-0.9291241775275362,-0.12125777148661843,-0.5403703268885239,0.4084989950353029,-0.8725043914189472,0.06002274735228962,0.6546491298622081,0.9550442306002691,-0.05165785108304199,0.48375142945454347,-0.8435880652653588,-0.17466247493433606,-0.9796884786373116,1.16611556633786,0.0151501828403176
2019-03-21,-5.497197763632488,-1.9553625212498393,0.2689479628404958,0.35859784281927554,-1.2535899072759533,0.4993625336665824,-0.3293656450839913,-0.34934726841858865,-0.9392572431889629,0.35525645901033637,-0.40243025513096176,0.5645476306940878,-0.7987841725833159,-0.5223052763634405,-0.32089974258594794,0.54145335551247,-0.0198379846266415
2019-03-22,-3.367070187385511,-2.842442909940449,-1.5795596206402274,0.8179591508878971,0.17054921584900212,-0.991051678354039,0.04196609031640413,-1.023045741376249,-0.20592754916320485,0.8302795447057719,-1.223811439330277,-0.02643021814179586,-0.4791025323460457,-0.4451736912077672,0.381510239130405,0.03212572954847388,0.0028704978488243
2019-03-25,-3.6490687298867446,-2.384676644452954,-1.4599420263847984,-0.042790600834107274,-0.8166140689525797,-0.017928008261690852,0.5011180073720823,-0.10390719566643529,0.18257887034933984,0.8569349111677671,-1.0261816758581517,0.2426308105169036,-0.8239817871010727,-0.4724481628486898,-0.06001334222303094,0.2578216818453746,0.0064705107169485
2019-03-26,-4.0622203519848,-2.0606735422576468,-1.072647014970947,-0.4132046735217651,-1.3451053010172966,0.057506996644834045,0.6132077058412126,-0.003797177404511219,-0.5723845377392405,0.6566089700543926,-1.023402926261098,0.35303184620970657,-0.8524655164981372,-0.5547544957664317,0.039324289915278206,0.07039385653501233,-0.0101719462662125
2019-03-27,-3.2911740785160233,-2.3043678255468527,-1.9570637096471482,-0.06665410231910561,-0.4831105472628435,-0.41300841506987085,0.5666381818126903,-0.32869671326757294,0.035618495001349525,0.8672503075265168,-1.0969301485331326,0.19832383523313116,-0.9834268427435777,-0.37017610473883084,-0.06124304670217033,0.20529843563236663,0.004530768873901
2019-03-28,-4.086021647505342,-1.85963668208223,-1.8176038294397068,-0.6673457481179141,-0.981126354311602,-0.03158553975910959,0.6657770031685728,0.31618509405034706,0.1984512334400043,0.8322204695986893,-0.9539396782385686,0.35151396384615013,-0.8541028124415597,-0.7745370370946977,-0.21444545810336854,-0.0959336180981729,0.0062521855152409
2019-03-29,-4.970481393952727,-1.851088290083881,-1.098463315090177,-0.16121937903360362,-0.96035632042548,0.41144140308269955,-0.023381997818689746,-0.005645547019600352,-0.7464005433317459,0.13348102617347113,-0.5372843865250851,0.37835616387757126,-0.6324279727874311,-0.591878431473791,0.8733596149275804,-0.24113425494968463,-0.0146518753270516
2019-04-01,-4.230959884602419,-2.0044679964439887,-1.2624587582561677,0.3942535080793162,-0.37260285395152193,0.3250038913270651,-0.06295181893418997,-0.6924608172147712,0.09491060913223787,0.5174730876310125,-0.6843090910458767,0.03167263016627453,-1.0637485418162158,-0.20624327476504842,0.5389320210632276,-0.0014271563076193735,0.0044183241522287
2019-04-02,-4.76548366679027,-1.7793504678938687,-1.2962768602355939,-0.043708999730907284,-0.6206711592251855,0.3634553216326096,-0.04250537845606835,-0.32331705453786175,-0.1612098765601267,0.4964761701155792,-0.6870048364197939,0.1610907257270267,-0.8435686635395694,-0.4787917841018138,0.43378389433425085,-0.07998514072698702,-0.0008519161575675
2019-04-03,-5.4526534271875775,-1.0700962623301522,-1.6047362892154664,-0.8338155716490651,-0.9740864785844611,0.12536360220779466,-0.18379645624920493,-0.1774061689816033,-2.0746265838661264,-0.117080327423854,-0.34425269702874867,0.7136678555222521,-1.095667643242531,-0.3193611228603587,0.17565036488065594,0.4029223379412359,-0.0429926257830379
2019-04-04,-2.0422377931966667,-3.1479250057352854,-2.384546873554239,1.723227384609038,0.8970510364938259,-0.041207632014252815,0.14796857194904298,-1.2692379399675984,-0.4797418946647345,0.2988272849360499,-1.1225948084462714,-0.1292615954888558,-1.367194571250642,-0.2260402985024784,0.3239150960710342,0.07821626281030168,-0.004847342444058
2019-04-05,-3.967605197707821,-1.9383527717547657,-2.805908347509136,-0.6841603919795234,-0.4805433089345525,0.7452382407054517,-0.1334061878843906,0.9500879021744741,-0.7603065676125853,1.4990441671361163,-1.7673326233075253,-0.6821322729320334,0.08526642433504487,-0.7675939394536611,-5.413902691020447e-05,0.22626389211177753,-7.690378501911603e-05
2019-04-08,-3.445067412109861,-2.0491240486635136,-2.819507959759254,-0.35914236157044815,-0.3285596297661244,1.0586049327689835,-0.07219083172924835,0.7304768583212636,-0.1506437374408226,1.7108367603798629,-1.7666847912746995,-0.8722645625969253,-0.37778377217143905,-0.3115712158306874,-0.09545415444739913,0.4213834131401919,0.0126017653351158
2019-04-09,-4.054189805251954,-2.027975748838238,-2.545872529567239,-0.30643387865284627,-0.3392771834705062,1.1244723570029336,-0.11128318022031781,0.9035549242561863,0.03735647395153379,1.6975610872500553,-1.8274883650698723,-0.896414228855032,0.12444283216962268,-0.7428621668991935,0.31724015777148074,-0.006644092444871856,0.0170448325078548
2019-04-10,-4.288288040503981,-1.9380473688725668,-1.802717752810284,-0.5394163001795425,-0.9971687343706543,1.160776306763772,0.10329059375621175,0.8698082722727746,-0.3380111929259078,1.7063442440829213,-1.995208907106246,-0.8109198530076395,0.3212248028798481,-0.7998353580220061,0.39504815033028223,-0.07041290016231057,0.0086215217767469
2019-04-11,-5.4487602069040495,-1.0460556978274356,-1.6580568527367672,-0.8262425709790261,-0.9758281260519809,0.4197714813468518,0.0416225126263311,0.03628897027973825,-0.6196376857750522,0.24263422746584645,-0.45595937651130874,0.45383346352790827,-0.7102924917305796,-0.3682254431188658,0.8193262749490584,0.2354089932422177,-0.0125905803989902
2019-04-12,-5.401831742874801,-0.9954994456603878,-2.132965837232128,-0.8637530798116437,-0.5996206276519677,0.08336190533649608,0.12462025761794669,-0.06819182819440059,-0.14015775670643027,0.41793888439525323,-0.6225543342320012,0.39247745347241403,-0.48572385811222957,-0.46447838535948055,0.9873989340240793,0.15632697401830492,-0.0014581710262166
2019-04-15,-5.251335045369143,-1.2541033451138617,-1.6497379553280476,-0.17475417875974336,-0.5318981237289196,-0.017816183785780763,0.6947410988600279,-0.7974861681518193,-0.27774558429013924,-0.7876669896175222,0.03954579489755711,1.3475830595574037,-1.16234522880114,-0.7620881712394649,1.228601887661127,-0.07229630537663284,-0.016834890807087
2019-04-16,-4.91346275742348,-1.1732156100934454,-2.471668907306578,-0.5120842141127426,-0.2934932864731508,-0.4322790664225354,1.0161049602556838,-0.701444881968345,-0.10400170844632291,-0.7261294196567387,-0.18691178026049693,1.3875869120568338,-0.9717825968691048,-0.9884361292789675,1.309695442866648,-0.19078754037482237,-0.0126547101715776
2019-04-17,-3.410606017780466,-2.2810486225814413,-2.414860716387558,1.461593244545367,0.7573918495730042,0.7269287426069068,0.43288559077133276,-0.9944927068728039,0.45649607405830667,-0.48043423824102033,-0.17239949587075892,0.6386896867241476,-1.8024284309864078,-0.4019679610196847,0.7840332791930333,-0.016056270424440487,0.0033737349196063
2019-04-18,-3.2369503697278206,-2.617318060515353,-2.179929981780117,1.9779325584498362,0.8425087807758548,2.282300454255061,-0.6587412595958823,-0.17420750370771193,0.4850706784156999,1.1449193991997677,-1.0429787478202215,-0.8568942749318631,-1.3124887496414497,0.30113126481756225,-0.044621522386599846,0.8607523210534198,0.0210604138171163
2019-04-22,-4.5529049922233344,-1.770923103219988,-1.5797333250179801,-0.2792401010127106,-0.9961933892933235,0.7915066157979943,0.6024653350769169,0.13829436089325434,-0.08825937323066105,0.23376175118703807,-0.7072377013959491,0.7856774006298243,-0.5904566153199732,-0.8774050820077288,0.04367234787700553,0.6017345400014982,-0.0050908069990453
2019-04-23,-4.027502325299337,-2.4499850032557107,-1.1906540448073564,1.1245569983366008,-0.16562185101621385,0.7351108424131421,0.20059434469291676,-0.6317137131837472,-0.04039714816276336,0.20600380958892853,-0.8005863768643822,0.42653042109319805,-0.5789982778129297,-0.7079109014095782,0.40784977408596956,0.4347773649338551,-0.0012982566870568
2019-04-24,-3.655640621315907,-3.1825969770920794,-1.0509421998234327,2.0997726677761634,0.6415135880200755,0.8986303464633313,-0.30305303851945803,-0.7744028557986272,2.890207892549146,1.1531361813049312,-0.8059817151623097,-0.23408274696197298,-0.2490594933118074,-0.3696262518174949,0.5289361109497552,0.48079474944567513,0.0633080693716789
2019-04-25,-0.8770138256472573,-4.682264611338052,2.9645900674883277,3.668467819953573,-1.9708266625396693,1.9711879304193334,1.32013639563104,-2.026812895287231,1.6701937119973498,-0.13215513907236984,-0.6024155241583825,0.6609066709470793,-2.03442501054706,0.25657652943603065,-0.1006471796927484,0.43892546311436637,0.0198265669737597
2019-04-26,-3.0760863739400066,-3.414407669215385,1.9996640784145143,1.1793979690733791,-2.1590921125342337,-0.9051163000429898,1.3108642729131523,-1.7903600491003706,1.504054079752021,-0.123903661981929,-0.37149395626278886,1.4304694132671572,-0.37955770341450307,-0.6467474340966027,0.7286331704897757,0.22295232419441455,0.0161892735389499
2019-04-29,-3.041850107678365,-3.246623059772972,1.9822521405700666,0.9551208618832021,-2.3071672429925596,-1.3195197015038196,1.3015147398835631,-1.9273088666208658,0.6563721624200536,-0.22303813166616018,-0.3814591853041706,1.64947920682492,-0.5112185121564877,-0.5099441103409222,0.252794787914756,0.554525114719344,-0.0016139202110273
2019-04-30,-3.0484368359195555,-2.6987256298974476,1.2815912576623167,0.13283396104107661,-2.455449924933221,-2.301286838809919,1.1174057157026767,-1.7164451671341343,0.8944476477347556,-0.2556610775321591,-0.20520915887491623,1.4317631534067234,-0.47700852369666585,-0.2862852967008167,0.1302411250261595,0.4047803393455595,0.0034138829196611
2019-05-01,-2.877771103549532,-2.42624813487213,0.6890237061236797,-0.15920558368305182,-2.451591641455015,-1.4912373920047073,0.40100504475254295,-1.1823865768754165,-1.3979038746909247,0.7179212797565035,-1.2869366656026069,0.12124065974596426,-0.28389428687893287,0.3903275971651673,-0.03635889002699495,0.8152309628404997,-0.0264632789684214
