Date,IBM_PC1,IBM_PC2,IBM_PC3,IBM_PC4,IBM_PC5,IBM_PC6,IBM_PC7,IBM_PC8,IBM_PC9,IBM_PC10,IBM_PC11,IBM_PC12,IBM_PC13,IBM_PC14,IBM_PC15,IBM_PC16,IBM_EXCESS_RETURN
2019-01-18,0.03694382281431125,-2.3450159241437842,2.628591773925926,1.0733976289093776,1.9349850715004748,0.35372884152652295,0.4697342541964699,-1.4486859721815912,1.5889882841405956,-0.9645608545625712,-0.5891915125082405,-1.0182172796325528,0.3979962724402818,0.9426573003256198,-0.23032339711704233,0.3284236388027353,0.003658283439762
2019-01-22,1.5252551907638725,-1.1680184120150134,2.571926394127266,-0.15642249518144566,4.408765885016456,-0.3379708342278218,-0.03851789507847665,-1.189325814709401,3.8600244125275127,-0.42392651799641135,1.3263690619805957,-1.4875517902392672,-0.17904123969315544,0.7328080302809805,-0.054408548179748085,0.14030915268036975,0.0373797059781445
2019-01-23,4.9442382903789355,3.876845887158468,8.991057793614013,0.6936417773959555,3.1382859551684277,-0.7541682478834396,3.5996101308912447,-0.01614603217387862,0.8795018220828296,0.2673352147801915,-1.991588833340572,-1.402857985814672,0.2144235342136569,0.6481364161836841,-0.43729417046619484,0.8194069922773604,-0.0040842206728498
2019-01-24,2.931274861411198,0.978222822584289,6.063444653999734,-0.5571158260064518,-0.3290588031853381,-0.7629738725280649,-1.6699597002858089,-0.8049304295593853,0.02850886963968857,1.3340000502498515,0.193797429082674,-2.282242489997721,0.5471692124982964,1.9781519958746805,0.2688720177469956,0.264172271494543,0.002376457294902
2019-01-25,2.1505894733131847,0.8452144597678036,6.305096461007246,0.1601535540988048,-0.3748832707069705,-0.9070942569558307,-0.717286725903958,-2.152297699680068,-0.43892498965900867,0.819632672296671,1.3654446192298453,-2.2818112409056717,-0.07276373403198032,1.5449110337637482,0.5923248329697784,0.142846651122308,0.0100865651705832
2019-01-28,2.1375484338497523,0.6812276480184206,5.837737036695839,-0.3946910157500331,-0.5539001037169258,-0.7645772577698964,-1.291989252058666,-1.8700381715716172,-0.7946230415293133,0.5770739362959465,0.9853770037745271,-2.35789686629489,0.23239567105387565,1.6114589911440034,0.7147364205603309,0.23464900939403752,0.0019029936682964
2019-01-29,1.4508341395634687,0.414699460977349,5.885248513658518,-0.2818588515860078,-0.5064401765929818,-0.7053753933477277,-1.7872775006249921,-2.021664545335992,-1.6923403182076076,0.1693210755732004,-0.07020241262528008,-2.630930923649379,0.06604266763941762,1.1362149815850862,0.6347768372875291,0.39313431658998443,-0.0151774784078817
2019-01-30,-0.5005996915139683,-0.8674881147567217,4.227060243339439,-0.20347848662162554,-0.14663775037805007,0.602915857212922,-1.8156874355091306,-1.499683981013882,0.4592193941540994,-0.7659486743050449,-0.5197512693972746,-0.8504873341593067,0.002571184012787703,0.2704608295168523,-1.8903447061917171,-1.5248215601043646,-0.0082997655696577
2019-01-31,-0.645830263242395,-0.9365953447734651,4.365576987409788,-0.19048352587453996,0.2636913326982172,0.8767463350478084,-1.780597638126891,-1.9694503623818589,1.0649532152287788,-0.7669957236284201,-0.4838250850559602,-0.8061521282260984,-0.4753312268542143,-0.03777606622967317,-1.698755730064088,-1.201229377085857,-0.0032788256182093
2019-02-01,-1.037161171148723,-1.4747889334799402,3.7965979951774336,-0.2586123588598186,-0.4998085016795824,1.2263953729702,-2.0883711004955003,-1.570282008802283,1.494248161651458,-0.7759125854135852,-0.1336746580357313,-0.4417733870438817,-0.13019951222647091,0.2733318416412307,-2.049051288935614,-1.5614274888274209,0.0013518332571749
2019-02-04,-1.2988708724432099,-1.4964106935090637,4.135124433423908,0.1773199290108757,-0.2937558919616922,0.9284355510795356,-1.3079429618154275,-2.3639228252725464,0.9783981966068439,-0.6117099662973954,-0.4354052772330506,-0.4481474642197239,-0.5747784739949113,-0.2148573220546188,-1.9203007289854135,-1.2235794722201376,-0.0020452450110682
2019-02-05,-1.1205420672597028,-0.8769731606839463,4.401371407303603,-0.09870784081920843,0.8670811258487957,0.8106797605244275,-1.3527230019104743,-2.2342825610938664,1.77022523389678,-0.5542770720791282,0.0395070801434568,-0.6319635152637838,-0.8226284441850714,-0.4534831621261905,-1.6970450598507174,-1.1147390029366806,0.0079052380289886
2019-02-06,-2.5793284747743055,-1.3080396749869088,3.5496634582178386,-0.019015232834838695,1.7903601239706588,1.5818812466789687,-1.0724623007101697,-2.291180013781118,0.7852768126380753,-1.2898068103782359,-1.4885293134075774,0.09105169586923212,-0.03179738088940868,1.0984960246415874,-0.6074015028674696,-0.17924299448253825,-0.013603835718392
2019-02-07,-0.6707622963201824,-1.7379211254668363,1.9956470036142662,-1.9146517305082653,0.8908001024235372,0.7949694023820214,-2.3182465083576727,-1.7320538053901366,1.505087399135303,-0.48865358661699043,-0.030864407759346908,-0.42360840671228345,0.1601916878634555,0.9970801264742672,-0.2943337571816174,0.7579859388407796,0.0032280500595423
2019-02-08,-1.2521098898527827,-2.2143223720851255,2.3970261811124356,-0.5575153091094415,-0.30940246483088635,1.0595679397305737,-0.7372255525268724,-2.1839206731118246,0.97641763009583,-0.40231551369153584,-0.19416942787787625,0.1824781297814003,0.337535146103203,1.3221684736097485,-0.3000144292648952,0.8058859567551181,0.0013846825484242
2019-02-11,-1.7512358837803244,-2.2947665935709054,2.361287377694868,-0.6420396565973091,-0.1062856763448711,0.9312199284016737,-0.9409183498028881,-2.5384235391094165,0.892477382527765,-0.2526094595895961,-0.05378942576911101,0.2221329593041228,0.06179264817021998,1.1856700624752154,-0.45866478650136205,0.8117410936097417,0.0024845200779466
2019-02-12,-2.0745991909047694,-1.9759825444457855,3.3366918136780606,-0.00022286413969948833,-0.2371407842114145,0.6776958205159646,-0.14553328438366142,-2.7698847632519388,0.9158230583331245,-0.07170506056551279,0.2715284040686152,0.21378312409275785,-0.3102697270310846,0.8054234591603529,-0.7486287459633896,1.1565547111373746,0.0077809397990017
2019-02-13,-1.9592413743710704,-1.3769327923017205,3.7229314810784726,-0.44885187229899004,0.36331094247945184,0.7225467468485024,-0.44172574817133614,-2.478545216150118,0.45889255565864817,-0.4901471385014242,-0.5988973101328525,-0.005375533269642895,-0.3127071900839442,0.42619714055915964,-0.7323767119072763,1.2867653182942704,-0.0049111339481556
2019-02-14,-2.28739049315795,-2.252957367235645,2.472386847494667,-0.9775781119258953,-0.860482115201987,1.393529583637777,-1.7757197031435774,-1.2986059437347441,1.3405570065661474,-0.5306137160363499,-0.26426972885703687,-0.10458983777156614,0.38535981834704797,0.6064051190636744,-0.2254264744356424,0.38583682689234633,0.0004782318060115
2019-02-15,-2.4684208531235603,-1.4606635190369337,3.440756459558143,-0.040557301083215466,-0.0026347978756855266,0.7502219945209986,-0.26644459073072707,-1.4735840271256668,0.9839497916431119,-0.3771999708606175,-0.0993110360922827,-0.06322988334949305,0.2143862716204004,0.29732157135790577,-0.5061830412889822,0.06287311077745915,0.0033547875390146
2019-02-19,-3.097327365260898,-1.7752569202447848,3.2698996113856205,-0.20831381066242488,0.27852936938215994,0.46893693738830206,-0.9419872597381713,-2.2012117526271116,0.10249186951033223,-0.26053775337189106,-0.5715323032064422,-0.397609629498186,-0.15748826508359384,0.08370347063160087,-0.4297311189555241,0.015640147184315417,-0.0068238856422782
2019-02-20,-2.568865617053038,-1.6128469510227728,2.7407712655780623,-1.0685552393117077,0.4494438379976912,0.4992192267047839,-1.1404057158998462,-1.3269224090812088,0.9307952641126733,-0.3003465320339984,0.012763722323269912,-0.25784548654926864,0.23101546436465553,0.3985632091364206,-0.5570227885935619,0.024297556141699896,0.0023671906800174
2019-02-21,-3.305782231198298,-2.5258450480270964,1.9890506628679019,-1.0986091550644654,0.04652926787647255,0.23031626582456996,-0.3772424915450051,-1.5337534390448009,0.7324065093738368,0.04492245532731907,0.07030557398311164,-0.24184060287975814,0.21648991372611093,0.12723333546069343,-0.2121273598968851,-0.07719616680279719,0.0038183061947756
2019-02-22,-3.9395454801109757,-2.251205803997192,2.762996984725669,-0.3192006117868945,0.20138010811524015,0.477555640567053,0.2096033904826106,-1.3308945883289434,0.5716342368045345,-0.2420499240023839,-0.23445048716981914,-0.3120063301164538,0.31230221775872696,0.37607642628195537,0.06222461966547413,0.13788004093539968,0.0002763997391143
2019-02-25,-4.328678597165251,-2.3391568421901163,2.4604420005323138,-0.76240909670916,0.7708004001931514,0.2852920446765467,-0.2912027581845729,-1.59464550069991,0.7145491036391565,-0.10153041027865128,-0.05526421004582945,-0.4136897362643086,-0.0001845988131635754,0.10336323440938205,-0.056507431326358826,-0.019118227181747532,0.0026543971398198
2019-02-26,-4.372759336684715,-2.4237807950256633,2.3545446187515604,-0.8445758397999878,0.5262677556966027,0.4737709911940214,-0.26549101665592284,-1.229125136555225,0.4882174542315577,-0.3406004124070705,-0.4315313341493952,-0.3393821825654694,0.32194025828145423,0.24969159307902905,-0.0620489600563765,-0.014282433947746805,-0.0033921011304724
2019-02-27,-4.696526637598532,-2.988330350937938,1.7317454028274135,-1.0553215323021805,0.33067758416759824,0.44604402957953637,-0.6218336409545127,-1.2573547209341607,0.4144261801447947,-0.26477384048639485,-0.4782783246139304,-0.391349728748132,0.36268906973610987,0.24885111470683216,0.039294576477911604,-0.009542266102432254,-0.0046475482361528
2019-02-28,-4.132279355275025,-2.6517548571740055,1.5031126817840292,-1.4528505513911938,1.3515642233575402,-0.0510889203984883,-0.3208985579920383,-1.2984455487704498,0.6669104461449308,-0.07624949791747943,-0.21887290467623402,-0.47226385962942913,0.204216858681093,0.07553088253380594,0.07842793116368324,0.1610097064955301,0.0008507948920075
2019-03-01,-4.5838844351585335,-2.6796842976117765,1.9962780117060606,-0.7378658711407944,0.7086264272743232,0.17386536190017685,0.4895238439938646,-1.3533856090944651,0.3618077159778251,-0.20778592520017272,-0.35274438689178705,-0.12521971716694633,0.3209275449220791,0.26762471343135064,-0.17528544816304953,0.06820824885818844,-0.0016504364730295
2019-03-04,-3.987302541078751,-2.5405626509598718,1.387104361429228,-1.6661087280023468,0.9668767385969981,0.22779497719100275,-0.09827076930559686,-0.8420019788087609,0.5429753641866262,-0.6547748485522765,-0.26901496341801767,-0.25088728194669824,0.5603205782092862,0.28334417309771787,-0.060612934556461925,0.10238695633116868,-0.0028421011508711
2019-03-05,-3.7264617645594202,-2.3288107331475985,1.432521057019179,-1.6408837448960807,1.9084719001066137,0.0007792784893871762,0.26718407855023274,-1.2354981691766431,0.7857481711188113,-0.32147016427787933,-0.4187622775372037,-0.18070991351228938,0.26046044706736365,0.20855414754423102,-0.08083032000703987,0.08669815416199514,-2.938392728635275e-06
2019-03-06,-4.176773423022073,-3.179261221655408,0.7980188516771378,-1.61066784946891,0.9490850849569917,-0.07398621999007621,-0.15528327692120253,-1.588087559167854,0.17639609383232266,-0.07047198833598711,-0.37326172272953917,-0.26682050606432284,0.313056305894555,0.4355363362216464,0.04981987135270672,0.045829427367560016,-0.0037010927721438
2019-03-07,-2.9935259460320145,-2.649520696288946,0.6658711894077844,-2.169027431942814,2.1001010932994615,-0.3762983898103909,0.11960019847034531,-1.4149311983625135,0.7136151653380476,-0.1396893300507925,-0.4086997373634916,-0.4475997064567916,0.13307076905122592,0.061919115497717905,0.10149168964945136,0.1701020774865876,0.0001370134534535
2019-03-08,-3.2745478541213697,-3.0072429580169566,0.423671101475593,-1.5417986703717308,1.6442651508614803,0.23380351380013742,0.7303049534239783,-1.099524402462994,1.254620602109078,-0.3942441837808973,-0.27318621183180614,0.1962061257356944,0.5983738310875459,0.733270314862738,-0.2129693919156542,-0.519187276374962,0.0047281990990672
2019-03-11,-3.003738511166535,-2.2423493762399107,2.2421379378765565,-0.7831338468167162,0.8997453086807614,-0.5520292950168616,1.8650297415800046,-1.8878549548237886,-0.007906983978845249,0.1604914791160248,-0.2039784187327622,-0.07006325957715369,0.0817691772417106,0.3079389361763204,-0.21462798159315472,0.5774527102744439,0.0011862349554973
2019-03-12,-3.1331016237915943,-2.0831534323291896,2.0742493234141683,-1.5307234878250708,1.0715597643372257,-0.5494587954171464,0.7185387506040658,-1.6268694631339018,-0.22747846754122328,0.039664796104686255,-0.4406220526512956,-0.43864989185098174,0.0811680855352,0.09558782822218342,0.002777072620848654,0.5117891772371814,-0.0049250897909291
2019-03-13,-3.3962461385176135,-2.426679202005265,1.85535371336159,-1.3842907361680692,0.4789108043776396,-0.448828911683502,0.4889531167830754,-1.552776059802225,0.10407211676101234,0.3245640226441608,0.10954391641224018,-0.5172558170737243,0.19828353071769175,0.25973919033289605,0.3658530858432017,0.30462284471921647,0.0025280670039157
2019-03-14,-4.095740911384872,-2.8170278573025453,1.7637381857854584,-1.075268734541706,0.3487470916560884,-0.2939644442131773,0.2723977041213768,-1.6119188854880169,0.03278462488688001,0.270410323565911,-0.1392011833454587,-0.6707082156421184,0.11513168706076089,0.004683853617434928,0.5225537735049453,-0.012399959184618647,-0.0003736566448223
2019-03-15,-2.6367014676367235,-0.7297524004707061,2.9648388183877334,-1.4529146298191977,3.0238403287760365,-0.19544600418028707,1.2477835182317345,-0.9483726722644642,1.0050385405516182,-0.39459395801033625,-0.6315082142473095,-0.5913024612731016,0.013432938063132973,-0.3216998758618616,0.5445471114919722,-0.16892319282479668,0.001888035312488
2019-03-18,-4.3906787394417455,-2.310601535451848,2.107822912624205,-0.7757264024385974,1.031794804621207,0.2637590503974672,0.40737785576740343,-1.6545642644998988,0.6002241292269489,-0.024888386648849226,-0.22351055329353342,-0.2259022009107635,0.09824580150117833,0.14204309524426448,0.20542396375478686,-1.2565351683464525,0.0021280153350838
2019-03-19,-4.368797190747576,-2.1214781827669076,2.1176230653791506,-1.0877577224708603,1.1344511663673367,0.36922365157538695,0.15749754581468245,-1.3619713944067469,0.4523460340362438,-0.2373952357822086,-0.5758095750869751,-0.26142835881568005,0.22149792303883317,0.07560750049012713,0.21772016570167832,-1.198583472253668,-0.003390677464856
2019-03-20,-3.6577815794446917,-2.0780041428877736,1.6671723497076798,-1.690073045379737,1.027143931223772,0.3066431045931731,-0.10452919153361329,-0.7787552008372531,0.8832025225054279,-0.17892532874890332,-0.14652298483127174,-0.35814213032387826,0.5527899746090296,0.3712691800950347,0.44670008149371115,-0.7253900787816915,0.0023279864535992
2019-03-21,-3.800999831191947,-1.7200994779703638,2.8320739410468603,-0.6408644040431372,0.5775968927402662,0.1627300167522587,0.9756779193037494,-1.1615838696376783,0.5605530507718767,-0.02808438358566819,0.09326947580065369,-0.29958587257086755,0.38439729852361276,0.5366483909485725,0.4068605740058412,-0.2122107750826016,0.0049047831066336
2019-03-22,-2.9230477082265596,-1.9067499908628198,1.577383869684981,-2.456858250483154,0.7189455213005064,-0.1449941747661564,-0.49158439115009794,-0.5746076578369265,0.5490802174370998,-0.08852583006284746,-0.17718457978287494,-0.7278807660586376,0.4704838761472646,-0.023019722984048904,0.4364866645531842,0.3501651533141648,-0.0010971481236932
2019-03-25,-3.3543318022932325,-2.5598503465778517,1.2504483608953587,-1.8199865642821735,-0.1431511645529999,0.12196561321149137,0.2781399007249508,-0.7777800717327639,0.4257724802345789,-0.011663975094323355,-0.08432019155610364,-0.1710021652236391,0.7783833641769868,0.5200543021088179,0.4158071561016015,0.3857321877607181,0.0002897823832811
2019-03-26,-3.860946837020567,-2.61332318566694,1.7280280626058495,-1.3206002965203825,-0.4398645620094399,0.008119507478760387,0.6849191868093609,-1.1883017948605288,-0.001014007833076533,0.2110576905493686,-0.26410909134742727,-0.07382663862831246,0.5578659968863008,0.38807906122862296,0.25980502026721014,0.5192030565399117,-0.0023449300703867
2019-03-27,-3.3613644642930343,-2.4895344962925914,1.25912529188729,-2.0978951064124045,0.1888503250134962,-0.13323358669812604,-0.008859739612714617,-0.8428579213783537,0.5604792317384961,0.29565951505773974,-0.17567483468558906,-0.3304080493283803,0.4904366545510197,0.1307831424182918,0.3528803405516899,0.5337315422624973,0.0012940244641237
2019-03-28,-4.036279681437693,-2.707405736407181,1.288117411462152,-1.517048576565899,-0.1323751411680283,0.12340467099934026,0.7546223387352121,-1.7133244371355552,-0.21074616400330928,-1.535457258443331,1.0563272890166095,-0.24361511998179042,0.27564912708663597,-0.19989765835939977,0.09481772574530065,0.2797166171129273,0.0016991482016139
2019-03-29,-4.351261064430184,-2.3717089541191014,1.9300458986764608,-1.0783882963471434,0.24658958745581924,0.016578769333098577,0.8945978756095802,-1.148135298799436,0.575243101011562,-0.03302721222654893,0.023922632292294823,-0.1435632708929374,0.27932337443682875,-0.30056517147205986,0.0615470486132089,-0.12330192351194896,0.0040234884680844
2019-04-01,-4.157375165331545,-1.5115130889603152,3.0529431211825577,-0.8532838055136251,0.6026675364135085,-0.11571572551295432,1.2647171185468586,-1.155362656201614,0.14354405415736812,-0.08991766338968518,-0.4337722925954668,-0.2877349520544365,0.1148155452874112,-0.5018465486795214,0.026363492393447402,0.009930584400086661,-0.002110589361824
2019-04-02,-4.7975270378636505,-2.3692285766315866,2.0920228708257538,-1.5510768446054846,-0.26229515580288865,-0.29344923819627095,-0.22386405151390887,-1.2132065275833113,0.1074554173174784,0.6441507888282626,0.15413690702926822,-0.47470090969504286,0.1895571284942745,-0.12854264484970646,0.16382298625806468,0.018599514198560565,0.0022567949599674
2019-04-03,-5.013650158887565,-2.152921850351589,2.479121866420042,-1.1471486821226649,-0.12443383618678673,0.09764691835870969,0.07674557867506569,-0.9723683069414324,-0.24342231149639817,-0.0758408879212834,-0.5310089589260606,-0.44983287493292207,0.3386946961852013,-0.2614873654753477,0.11959533680384059,-0.2756285850536389,-0.0080026996100838
2019-04-04,-4.627694678617926,-2.206615919974794,1.9114772668849507,-1.8979631992440302,0.0499522874083554,-0.10236676622614108,-0.2935533758891759,-0.6981907100277656,0.16755487631459984,0.10723468864004798,-0.01393173288281651,-0.47827306213269133,0.46309285992856125,-0.03465154182308436,0.21402617622590925,0.0885701864256008,-0.0011343752659164
2019-04-05,-5.226683763362506,-2.321225085897484,2.254604506611974,-1.2154421621311082,0.35476976776609237,-0.1855286897463687,0.21544734122495746,-1.2291744747649418,0.007528146601856197,0.1579250176051833,0.0258587069762439,-0.40016035909801057,0.19707213281215127,0.04879243253917987,0.03790740120951318,0.3348745475334888,-0.0002794887775016
2019-04-08,-6.01427374719504,-2.9798698316278385,1.618509040678129,-1.217595418466652,0.056813013098033265,0.18260827705566995,-0.08692361530892304,-1.1554799669610163,0.12448323089311647,0.011503054580651862,-0.20665248418459872,-0.156315054958418,0.33256833905245137,-0.03191274586051259,-0.21703255722031264,-0.2687747477739326,-0.0028591579201908
2019-04-09,-5.125583658763461,-2.611349716585187,1.2807060478305663,-2.036387175759938,1.0548222356315107,-0.24494650439258145,-0.17280004749387595,-1.1534621804159866,0.5505309417524021,0.14344072810865063,0.06662743442841669,-0.37036515129289244,0.09951155115838183,-0.29830123623452526,-0.05348452494333115,0.06985663438435358,0.0029256256671959
2019-04-10,-5.444248590732128,-2.651554727639455,1.8239872165944206,-1.2090803658350888,0.45774504612865535,-0.16077540555093198,0.7140257217229302,-1.308485226126421,0.427139398761129,0.26765765178886336,0.21009226941958437,-0.10238938601114021,0.1567439211869519,-0.06592756380164784,-0.13644387963159896,0.23086550814918794,0.0052756741225263
2019-04-11,-5.406399534903616,-2.3488226039066955,2.0484430034296395,-1.3190447335922875,0.5345594374566868,0.04876533305478914,0.5757300410347562,-0.914100259363181,0.17406077968868008,-0.019297080331461235,-0.34347651120625683,-0.16863365763090657,0.3706631011625834,-0.10240985645591028,0.024998385419882842,0.13327053521048066,-0.002645305603085
2019-04-12,-5.5681961777759135,-2.348593163566428,2.027902382797569,-1.4646872786567058,0.5523496356331568,-0.01781779711211466,0.5719513023776022,-0.7799490477616713,0.11847755578468934,-0.028133825724374055,-0.259211529218387,-0.21890052935580379,0.42594774329781976,-0.054562639870432486,0.07252574799989303,0.1379807092603252,-0.0024878246526354
2019-04-15,-5.317700732038778,-2.0500253266977135,1.7121571131500335,-1.8863682700885165,1.5733635185737982,-0.289385664547538,0.5295943663794869,-0.7801108700454282,0.7536502254508574,0.2621221955511125,0.32365591431285234,-0.24207854385044977,0.3542806365453979,0.11210561487351496,0.36089474402615546,0.1293696995701636,0.0081077059947652
2019-04-16,-4.662061094720441,-0.6849948701800179,3.077184001271319,-1.6105976819459118,3.068545426485512,0.15011615478186724,1.0690272517078945,-0.58936225974073,-1.1154954197139828,-0.8581966723331498,-3.155442345722802,-0.28794262339939886,0.5098233867062247,-0.22188712480654071,0.13220423145293675,-0.39772680059753457,-0.0369296569882811
2019-04-17,1.2315693933381395,1.1783584862023986,1.3760393300602296,-5.735392345194458,4.96514255485919,-1.2792625855281874,0.05863800793761497,0.061582657499290254,1.0547680489684355,-1.9272516725856883,1.0512772516546565,-1.5042254392026193,0.34086720529151004,-0.8019272207168872,0.6812728044868193,0.40263759250964115,0.0071909698063404
2019-04-18,-1.0815721005496672,-0.7444142697454577,1.9700152354177438,-2.6242799377923487,0.8395503166415649,-0.907618686719489,1.7795036400292061,-2.2438457548368653,-1.8059712499123317,-1.0659739702086708,0.4226254974357357,-0.41030748229726655,0.36349056502516963,0.2538587950669575,0.4131633213298389,0.17877421829368764,-0.0112740376787657
2019-04-22,-1.0048691185554763,-1.1165472237178489,1.2346418698619097,-3.360419650181098,1.132875842543277,-1.3126492381766213,0.47166943012458873,-2.0810695655211084,-0.6645500484862018,0.8381375602551928,0.5728052507570179,-0.37851757114438617,0.24095180271478484,0.7361644057761677,0.3377685461902129,0.09833032650826617,0.0023186622812928
2019-04-23,-1.162302435154487,-0.8201157655626787,2.2549511900341246,-2.2935774823168136,0.6339188031143148,-1.1660972822782545,1.6894016811042072,-2.3679588283861506,-1.1837991301323125,0.6586727714164811,0.36790576801317915,-0.12737457558883647,0.2611109562450445,0.8079557438055285,0.2754633891146015,0.15988403056419764,-0.0012970225490497
2019-04-24,-1.7947466501736808,-1.761432975801621,1.224794098533831,-2.876089485862873,-0.5183839650764055,-0.9237460680612529,0.3081708558208573,-2.002937594828292,-1.5361897341764386,0.7837065665573061,0.07403003954012768,-0.18536465127923513,0.6509986733927358,0.978310919760818,0.29748729696216347,0.16782517904341285,-0.0090628698577952
2019-04-25,-2.2176755451809647,-2.3227093140584327,0.6177385663017797,-2.6686953614928988,-0.5505621367526019,-0.31567556804966035,0.12719724365459167,-0.8552858633829846,0.23121190673785963,0.3802769308840941,0.056350566286405,-0.19633367710471028,0.7051370935947322,-0.0658326615561671,0.27587796215515276,-0.6208257592914832,0.0011577147294577
2019-04-26,-2.897343128602819,-2.7024053988461767,0.875885504224075,-1.907280890753453,-1.2921506102876807,-0.13200738888054853,0.9255072635690521,-1.1107993924455128,-0.22945027117481379,0.30777967825129143,-0.29097772176280495,0.20902564333472332,0.7491597930075249,-0.11580366220500168,-0.04095560032137979,-0.528276956201974,-0.0038682687154821
2019-04-29,-2.98448054913357,-2.614320442891327,0.6940270897282561,-2.153330623699519,-0.2087264682745805,-0.370593875288784,0.6686177287809851,-1.2571950521502007,0.6526121378132048,0.4899559156384423,0.2639832747361965,-0.054203297578720416,0.2842653399231695,-0.6655645058092601,0.12759160271511763,-0.5894792971545012,0.0078224183107097
2019-04-30,-2.346827241236999,-1.8834592898639833,1.749123274843098,-1.9031991312894094,0.6151545493490549,0.2188976221666492,1.5942002583712809,-1.5255224479396272,1.4775459474295805,-0.02503975128221347,-0.19983238255405844,0.24835638412999597,-0.1829450492267091,-0.9433830692833584,0.012213109730001838,-0.03618658630924714,0.0095695889988461
2019-05-01,-2.7899100708021884,-2.425288375141272,1.3015517808198316,-2.170167739151323,-0.6733934085717074,0.5853961336689952,0.6237762676490787,-1.075801268809079,0.715350037450205,0.2092863768562907,-1.0713750986742772,0.31356702881304926,0.40965836326419497,-0.42757688733450816,0.22808453393248565,-0.22284211272034893,-0.0047776431488843
2019-05-02,-3.0146534370691875,-2.345618572089277,0.9866813656464458,-2.2676915404811733,0.2933799082425513,0.8852971139401492,0.09423114367238172,-0.7601572545794507,1.035687697229473,-0.49239516710321535,-0.9607022373001287,-0.0718339118361898,0.5565219782158507,-0.08776843842702556,0.848217676859817,0.10612146865354803,-0.0049095008446882
