Date,CRM_PC1,CRM_PC2,CRM_PC3,CRM_PC4,CRM_PC5,CRM_PC6,CRM_PC7,CRM_PC8,CRM_PC9,CRM_PC10,CRM_PC11,CRM_PC12,CRM_PC13,CRM_PC14,CRM_PC15,CRM_PC16,CRM_EXCESS_RETURN
2019-01-18,-2.4924501349664814,-1.5130934356320394,2.5242095160866462,0.15807002455485022,1.9519442113189678,-1.1035326323454677,0.37619874887486904,0.5959096525127111,-0.7561430017879525,0.5350155405318298,-2.255812720562379,0.14945083864969647,-0.4588495363014224,0.6427426850297875,-0.5368099291222057,0.16410421049438934,-0.0091854476060483
2019-01-22,-2.266653388429358,-1.9462900119829585,1.123580232055461,-0.499801212460371,2.206167627767084,-1.8601306707038612,-1.017466626112507,1.0886712612522091,0.0056480851635406166,0.9825476265068966,-1.0779299370293332,0.3321146187752629,-0.7231198427266365,0.6215622120272587,-0.5346171426163575,0.26982782964364677,0.003168035695091
2019-01-23,-3.4428053566472636,-2.1985318592207044,1.1630756705989087,0.5111258880856522,2.6056397055950606,-1.1632783156927462,-0.2536647140673849,0.7638416568441081,-0.9072457890729959,-0.37034389327465356,-1.2988133854468866,-0.3253844033733152,-1.103737197775961,1.0608935089881921,-0.30449451513503883,0.011236039529207974,-0.0206077308392803
2019-01-24,-1.9574836339386184,-1.9121016819187133,1.108243384669286,-1.1768501567923775,1.7155891705958357,-1.9161116739018613,-0.6041988866361897,0.8215592465981412,0.758115451426557,0.9415594781481329,-1.5743550579752368,0.1729558074515904,-1.039680137036087,0.6084864178139499,-0.030729397655924758,0.2784879224121805,0.0110523705779703
2019-01-25,-2.8190030889646533,-2.192311910378018,1.8948368734709924,-0.09712965629239996,2.012615991866361,-0.9846520026893926,0.7797057235702479,0.7524468369102307,0.17530744645085125,-0.6039118638525643,-0.9027156491734143,0.05982415607378615,-1.588400998460069,0.7554994247778994,-0.11889641668645848,0.15764506266304562,-0.0082477034055173
2019-01-28,-2.6767737938900065,-2.485991531441734,0.2479363211988563,-0.7432615491244929,2.350850800395551,-1.5437062595659046,-0.4562651508756509,0.9515819342396395,-0.14941241607413622,-0.5427388078813393,-0.7565273466093746,0.14391771766061856,-1.517147259684578,0.7380927821824567,-0.2877151563911524,0.12068496861565353,-0.0131368806472145
2019-01-29,-2.9907056310022746,-2.6926276159524836,0.22755178500478096,-0.902511303988063,2.1896906372944724,-1.213784900148912,-0.15092502895988316,1.124042878753012,1.0753730728426139,0.296647583688774,-0.3611641221113191,0.4212183227872531,-1.5248955743689956,0.5186183864354835,-0.12970902331516937,0.22471634909321186,0.0118650019620366
2019-01-30,-2.604556309481359,-2.3378160990596397,1.4873711645746088,0.08243405179772326,2.184686787929489,-0.9227591162961071,1.501271678655674,0.3372570696316448,0.9702238978092818,0.1474490104259833,-0.7404470104658983,0.2040339121181709,-1.5637577173908939,0.552167990996587,-0.10818524605004562,0.1717548528440761,0.0102414528927439
2019-01-31,-1.6184383196496155,-1.6776943941479447,2.5764018470070704,-0.7005276151510972,1.1405738561680432,-1.454259977611843,1.252864692370671,0.2997411480072272,1.4796413246970825,1.1630409250052012,-1.4103190366874292,0.8831052087417419,-1.2551296948963107,-0.05755345768149852,-0.04410088654851157,0.45940612338587405,0.0247643243892009
2019-02-01,-2.3831092391404356,-1.7178764137476792,2.95931027528102,0.29474647448557406,1.5923684562451195,-1.268239633228584,0.9315901123340803,0.703875290060667,0.9068255953237648,-0.07258455060207941,-1.0425006873661515,0.5247555358209629,-1.4344728028146965,0.40787295977772703,0.01961339318767641,0.34086156140855944,0.0050926608626664
2019-02-04,-2.8784408376337725,-1.7240131332943176,2.7964079605526124,-0.03765015695007797,1.5055066654006903,-1.1665958870692463,0.4141512533935706,1.162688250746393,0.7502325455502463,-0.14564121057035656,-0.6395745879738557,0.9115913935827574,-1.3142529476571265,0.2842892548576001,-0.3348041866808517,0.6771086043200523,0.0033437629783559
2019-02-05,-3.5013253684873926,-1.6319280969420555,2.466396310489567,0.15184799846258087,1.710834683141035,-1.0039220412765413,0.1188414039862833,1.0309131599317087,-0.26279945776096403,0.35857659377156037,-1.2132887137747266,0.9100980301434438,-0.557818893002126,0.44237838762427234,-0.9817472892286445,0.5946300192713032,-0.003184650215197
2019-02-06,-3.1305283462209985,-1.8048760289497554,1.5019515459767128,0.07089112498893359,2.076646941013511,-1.5001717082257746,-0.31202844331173857,0.8709402547590264,-0.5109891442116101,0.017729034259126544,-1.101915954870253,0.7833726163381036,-0.6846598574859597,0.6126839950288723,-1.079428554629335,0.27744025566712627,-0.0108793951987663
2019-02-07,-2.3956628586492057,-1.9356019793457155,0.6258145233573621,-0.14262037782296055,2.397323235625241,-2.2262016251163206,-0.5874139972990239,0.4233160849662578,-0.1552399450604176,1.7603084622312248,-0.17833278353862295,0.549397520085573,-0.9116495295391015,0.5018069515304742,-0.821556110661652,-0.20470740534860707,0.0105546160122835
2019-02-08,-3.5785895199059095,-2.291212101375691,0.6341737209540753,0.6863478004864914,2.6691078818718506,-0.9037121594732306,0.6484670803890704,0.5634055038370706,0.984171444731512,1.0695980291739458,-0.7855940343544934,0.36114423360204534,-0.9333888081967854,0.7007623743874484,-0.43675367354990186,-0.16362692520550168,0.0199713692954786
2019-02-11,-2.5686271176053466,-1.3542705999367493,2.4113749528630914,-0.28416307833739923,1.3467125508087248,-1.5197942595482956,0.9895831079141579,0.16830234492268253,0.5075648038661051,0.42059879545390516,-1.6615019215028066,0.7954949001615539,-1.3187394713084104,0.12716598382243124,0.011148495699502776,0.04574478020329626,0.0051198804955509
2019-02-12,-3.247302340249469,-1.347720470244876,2.7530856683405656,0.11365697801013859,1.4772459488712764,-1.5457731774608665,0.4014169784131135,0.5754604321906021,-0.29826232398255365,-0.8114037156431025,-1.4036963658194128,0.77283125571144,-1.4605005436409912,0.4047803952589136,-0.14578909275462934,-0.1594891548617598,-0.017705468349575
2019-02-13,-2.648871130430952,-1.5435665235847038,1.3090440235570828,-0.47975111607495424,1.867352287418845,-2.1423950087302552,-0.5473007156198876,0.6874638693018789,-0.006299141767838547,0.33100964207345845,-0.8369203123515181,0.7710936972712219,-1.1628741920327303,0.4956228884891287,-0.5488489536494716,-0.15104271265852368,-0.0031463811403519
2019-02-14,-2.77860006943953,-1.670321874752403,1.308736827293793,-0.3720650197946805,1.9337224475540944,-1.7749207799554254,-0.16453066189109633,0.5535086376174126,-0.6205291165380091,-0.05144831079256241,-1.0931539320764765,0.6725364300583174,-1.0893449890090914,0.4884097084265452,-0.7210264924832618,0.11221387215404466,-0.0135124340627466
2019-02-15,-2.7876197091605275,-1.725397545089573,1.2469250502561149,-0.8602515738607064,1.6997459133542334,-1.3897873810581338,0.281975968159724,0.689466605496514,0.569997033975139,0.535001659966886,-1.0211883029228885,0.5739494834615397,-1.1493662110720724,0.6247908604330911,-0.5839935827896245,0.0888549654585217,0.0083094613640155
2019-02-19,-3.8125685619305507,-1.9900408454931238,1.1720251105640394,-0.45877425127644333,1.835808571461215,-0.7434679658943477,0.5209416887155756,0.9361236217257901,0.13041698341042762,-1.2474455636418011,-1.4133191521792468,0.5660013127384587,-1.4419689939815818,0.6728367909521917,-0.39527463776782573,0.21245898979807662,-0.0146654949543415
2019-02-20,-2.5775626264892137,-1.5811636036537469,0.8916326059818069,-1.9618630630374307,1.218279593619838,-1.5797992456480912,0.02148874156031822,0.572820416574709,0.5463394916108736,0.914657073671344,-1.5703695177052148,0.4148891482748389,-1.3525780332556818,0.4258571932437375,-0.0398958593703839,0.25780762569137405,0.0104016487142121
2019-02-21,-3.542820752349132,-1.9149823160456325,1.1415106942197926,-0.8405001114597307,1.7537668674745284,-0.8003623526061576,0.5585442919280562,0.759806489824202,0.2879594012642467,0.35753551723455923,-1.0992240642050737,0.24681262642704993,-1.3597363489170333,0.6614858587999175,-0.21573173129077577,0.19928269868825174,0.0041132494834888
2019-02-22,-3.997101481215085,-1.8095026810232828,1.566962469746113,-0.4645264003660838,1.7394340303487577,-0.8670702191776888,0.4418992349959566,0.7369554001054669,0.01921512017714203,0.21863529468983015,-1.1210979481474286,0.30015115653325414,-1.2916746240517962,0.7316163585381509,-0.30415573295319726,-0.009956720520742438,-0.0009218339101631
2019-02-25,-3.862915230135344,-1.8383418751836007,0.989751434563802,-1.1254652192077237,1.3679391861914991,-0.5371396974192442,0.3604732458859686,1.269372350340672,1.8718738447197207,-0.7182768358121864,-2.949720516320081,1.117998202647796,-0.6263483527049513,0.5248193991679336,-0.4433728323165083,0.49270841381875485,0.0109539931039578
2019-02-26,-3.9644117745382736,-1.60798878261329,2.013218669173677,-0.6411342958705092,1.660477378058723,-1.2806038146597556,0.39084255635142584,0.28202078603745684,-1.0286002071795994,1.6492913869339454,0.11207612799641256,-0.24470307210943437,-1.7195389746240404,0.8016067405548889,-0.22916330386032685,-0.1997891611993787,0.0012802386970562
2019-02-27,-4.46403964928693,-1.6459783200515787,1.019406436598663,-0.7646233723176034,1.7326392657006662,-0.7473231266341251,0.06644478524902626,0.5938229883437475,-0.294374313092743,1.331449248532518,-1.9127259062240847,0.09861368531513767,-0.68643485959759,0.8026831384090932,-0.5437099789871309,0.32750856481609086,0.0060746884024298
2019-02-28,-4.175616661808401,-1.253088861264285,2.2508288792267965,-1.9957900333683347,0.5847368612788107,-0.9575682108279918,0.23685167630095708,0.5981697098983463,-0.5642868647925552,0.9459706570882308,-1.6994989925618305,0.3592370683796962,-1.3294354160871749,0.4420428833652212,-0.22177096078655692,0.41030674911732146,-0.0015180084380309
2019-03-01,-4.182467453143643,-1.0539595429869753,2.5950887308166593,-2.04471298773048,0.5020373655381495,-1.1858019250953873,0.04738522227343161,0.3854472321324835,-2.451447837713452,0.15775034694734,-1.3458356227892112,0.0255544158553242,-1.719398281678155,0.5888632363035576,-0.34428170809444986,0.2412959902134138,-0.0327692508819761
2019-03-04,1.0949559520686714,-0.36177707105537793,1.846951137050889,-4.224290875087979,-0.013070803928338509,-3.659822926503828,-0.38932291077061787,-0.27043007333013674,-0.748504946159925,1.1109093112401458,-2.2320044931228673,0.7840781635264926,-1.2832868812023905,-0.07599549444461495,-0.4566285088204708,0.2789309956991516,-0.0085215199458158
2019-03-05,1.359073468891752,-0.5369683943125425,2.3336597016790965,-3.9338068204583565,0.3070570259286692,-2.8252743855466798,0.9270192370671895,-0.47378779479880156,-0.9171034905373207,2.206884273783932,-0.9818314234759502,-0.2709654140857539,-1.5565682306874582,0.5874611444578499,-0.5375833590484426,-0.14708397797470651,0.0053773999955406
2019-03-06,-0.3993930776826303,-1.3782066954230037,1.9140313817367398,-2.534408728371244,1.4448412694243407,-1.672356744139636,0.8399619164134907,0.44907145600759785,-1.2251423384543416,1.5840430502754081,1.1375858449298908,-0.9061092678290211,-1.9222110379450972,1.4362032046326658,-0.8546067338821085,-0.5423486528285135,0.0005359406124944
2019-03-07,-0.4367924275303045,-1.563551254572065,1.4542069066937628,-2.6910716064085483,1.6164422061634864,-1.6403759753336105,0.6147013554522966,0.5221643401719979,-1.4284337004781948,1.6350499864817634,1.1873420962222547,-1.0626591634814868,-1.8708316942108094,1.5519258402110394,-0.9415234033750227,-0.5706803722687375,-0.0013386984870029
2019-03-08,-0.8159523937809727,-1.9832924218180477,0.10866453155563356,-1.8520562244756207,2.4322560137543765,-0.8595120586872146,0.8299730472038278,0.7180370181661809,-0.47499717149724835,0.7935348223848521,-0.5607697512896854,-1.10420548235342,-0.8934669142331313,2.002634580329793,-1.3548980390343708,-0.484871285860988,0.0020371623065409
2019-03-11,-1.638182115034638,-1.8361812183569437,0.7475955690623843,-1.485884138038864,1.8561027591987513,0.20851910919579558,1.5575705817539585,1.2176986690799452,1.0264034055455427,-1.0599382239776773,-2.939206418976801,0.206894799372004,-0.34778339558105664,1.0747389950161206,-1.0064210964838785,0.7267840589008518,0.0010428653184757
2019-03-12,-2.772105928946859,-2.0568402856354377,0.3830395517419976,-1.1403997828199153,2.190897138082952,-0.020581334418799516,0.8214403764445289,1.245900804976969,0.22451126056901588,0.02761259712968769,-1.305785384748698,0.23563058464833717,-0.8335891833940019,0.6628879523461496,-0.7281990778035279,0.8028376823275647,0.0027167951043152
2019-03-13,-2.592779601677128,-1.764274136534798,1.0632166887727794,-1.2217619876235748,1.8575647044455184,-0.2888002011274446,1.0626929916989343,0.9107858917785877,-9.845357581263022e-06,0.6703936333955884,-1.0134963646907962,0.33925386015491604,-1.0702925599175297,0.3116656927216865,-0.4926968178627226,0.8891619586526066,0.0062494336040383
2019-03-14,-3.672020322969866,-1.981246593589199,1.0481386968239796,-0.5479108419042911,2.393153743189414,-0.41227444639721833,0.46653973075665117,0.8933993265229232,-1.3922682911217703,1.658593397898555,0.7226847924722322,-0.16158724085268003,-1.4283120662178839,0.44304768289765917,-0.47823727224652873,0.6509876611133325,0.0002432044350714
2019-03-15,-2.8203972928358887,-1.525041377343834,1.794285310592188,-1.7323310352885717,1.3535031492699894,-0.3726507375049203,0.6587341915087999,1.1062270442621887,-0.8727369227887077,1.1301149855356152,-1.4299505086163993,0.6445743307572132,-1.3756331073594856,-0.10776234176296925,-0.16749469202175266,0.95585687965671,-0.0009816711977222
2019-03-18,-4.384304804337266,-1.9229992199456332,0.8345530321212078,-1.0575300404856647,2.032089590364911,0.3698467020710859,0.3316593085127166,1.5082756065163285,-0.3238009675639156,1.6085033292371795,-1.5669754762232586,0.2982236774981061,-0.8107899055759147,0.6328845047367778,-0.5787507665858599,0.2343337883266353,0.0123566020442092
2019-03-19,-4.458695763855395,-1.6971313035825766,1.526552812106504,-1.1557238732834902,1.5737835754829843,0.5301383766783755,0.5959855928982216,1.5620002131321826,-0.36406511513686013,0.5424423691265844,-2.3857517423685524,0.5987545509333779,-0.8314111804862168,0.4932987323413759,-0.5254319446377964,0.3739558433689721,0.000382253471057
2019-03-20,-4.0806263749811,-1.679749964486379,1.0104265337414926,-1.1743108511046108,1.8510430161612883,-0.12319517623360272,0.053166921711903944,1.342895490966716,-0.36697103019390565,1.6095232923494072,-1.8509700163468874,0.4291296169199598,-0.7940054592274082,0.5642156569595739,-0.535526948656395,0.07785745922899832,0.0101859530422811
2019-03-21,-4.01731445665361,-1.483638498808642,2.105287514489975,-0.21500551023457593,1.8887007007064878,-0.10912854791475403,0.667705268606541,1.0634979821221313,-1.210282995791164,0.27362171706394034,-1.758228528958511,0.39584398657508724,-1.1413502544454708,0.6144663198318019,-0.5505344684363949,-0.11809064069101986,-0.0136699765165792
2019-03-22,-1.902824193621775,-1.5867998982223546,0.7738551707460053,-1.3802380707428887,2.23663133883138,-2.2131392488133246,-1.0518693582673295,1.006243751006647,-1.430553272903067,1.8790230959041507,0.7345801164923383,0.5273799512507743,-1.8842585081211976,0.05009690122132551,-0.20689475200198007,-0.19889969208702526,-0.0029999363385665
2019-03-25,-2.3411745175396774,-2.043924142537825,0.17992223370295332,-0.24743020924832437,2.971632922256518,-1.1601935076337486,0.17394038168698567,0.7491011344487413,-1.416795630301872,0.3646326251274784,-0.6034436455105622,0.21205386887138933,-1.4038455683472788,0.5443968914420263,-0.6148848385493333,-0.29009766209611954,-0.0163821817664901
2019-03-26,-1.616805669089164,-1.7476764869459405,0.8071734337321284,-1.923732571565922,1.7482202017355302,-1.2955331657776716,0.2270233220413799,1.0088013525211643,-0.936187300171581,-0.6568177939903472,-1.1776303993135107,0.700927373945364,-1.979828099492147,0.027846330417982082,-0.04366166528553855,0.16105533810733627,-0.0222063098234296
2019-03-27,-0.14301860064433342,-1.8019698352015492,-0.3716062340882751,-2.503734118016517,2.0280102251846586,-1.7299262304725607,0.07324041604626766,0.7716165551435951,-0.30494097027939826,0.5047662029120934,-1.4472184739171972,0.5483391270808388,-1.4941970446639063,0.1352905556060068,-0.32188133941271985,0.13687657285889296,-0.0032027470199747
2019-03-28,-1.8068697258486752,-2.5268760301983,-0.899891262517795,-1.6645702981127704,2.4811902745157,0.22554509117593463,1.196565891672396,1.5898685218290642,1.858951677676602,-0.80056931314323,-2.3997375386833277,0.5022723863761911,-1.1430893838535705,0.6705666633665498,-0.2059792813349425,0.1904034101799684,0.0138224790283991
2019-03-29,-2.028372210446788,-2.1124569019723918,0.6082195360870943,-0.9953670287551379,2.1608559345000016,-0.15326608107007292,1.7711197887031853,0.8434756434779084,0.9973473638025927,-0.5554284650972182,-1.2950356847575097,0.3327639888331513,-1.179767643680984,0.4831195004152526,-0.3963781713748062,0.6543333725544589,0.0061746735115899
2019-04-01,-2.1834404253957826,-1.907059628541505,0.8325029045785287,-0.3396654097529346,2.3122408379426136,-0.7438542950971132,1.3519406923730144,0.618432840815994,0.5983111227057111,-0.8958100526760464,-1.4597281083806795,0.375038443743244,-1.0053419652846978,0.6742433527063996,-0.6369165669837819,0.4774747608060153,-0.0041742819576967
2019-04-02,-3.0066969217191466,-2.2563334838142417,0.03167729079349982,-0.25322529683513006,2.6595120146555367,-1.1776750851826518,0.44527831900589976,0.7494029360828728,0.8590289679137256,0.29360961030259985,-0.10965819649481734,0.40204351676587696,-1.164989010451664,0.7006380891387507,-0.6705903519893658,0.2745602633237924,0.010997190877287
2019-04-03,-3.876790728500399,-1.9451047688531393,1.273090605058499,-0.18089220569923506,2.004278620023346,-0.9218463120012874,0.6835622060245414,0.5854664337463031,-0.9950542325705661,-1.2153682116892435,-0.6091112304892383,0.7733034564972215,-1.570296207159414,0.04784803637155565,-0.379712799222053,0.9343631838494677,-0.0272967894343953
2019-04-04,-1.8273192149472894,-1.76092712930692,-0.07872488433067545,-1.4188842387895755,1.9352218363913298,-2.2851893145179902,-0.18635687334989925,0.21917733696217168,-0.12189478886150534,0.27977678953592205,-0.7082740001795452,0.9464027514567857,-1.2881257228297245,-0.09830983090184961,-0.5657933135628814,0.8677246395069228,-0.0043840645913295
2019-04-05,-2.9038852646711377,-2.088327075021095,0.1472895260302964,-0.6879353127040969,2.2113913126358784,-1.3131462402792384,0.6750680504739957,0.2940714491094308,0.15834020529792972,-0.048660004901914834,-0.6275872512777625,0.5486750936027535,-1.4134651560849048,0.30625257041914433,-0.41198346056135426,0.3740744308289452,-0.0016150582989461
2019-04-08,-3.7453928307922255,-2.4506636637893067,-0.26496309603485513,-0.4037784343000426,2.597179655767396,-1.0740121939751988,0.49465533196207434,0.4400113918022194,-0.1740506444423052,0.07150804031304976,0.13861892263982195,0.24472802703907237,-1.6632601249141516,0.5104131034226493,-0.33027214118643056,0.102074919833563,-0.0033980431492699
2019-04-09,-2.860251055794723,-2.169747842601501,0.25582971469322907,-1.9208314018754327,1.5192851904602078,-1.3551413120498434,0.596612574550863,0.5398898778444509,1.1570953663374353,0.6100821829358615,-0.4103502095364469,0.8105223496323398,-1.6885853758562444,0.06241822228760649,-0.07671264492008795,0.37138084135280514,0.0173541380038038
2019-04-10,-3.6873341815197054,-2.2608227195042585,0.6670635536005247,-0.13890665368410549,2.2905808234404854,-0.7849076686999508,1.3582351876201129,0.28779845741824706,0.5051681800914107,-0.16766142517398433,-0.4904089658996066,0.37741150698539355,-1.5186890677636857,0.6121776794122756,-0.3697079949262623,-0.20658849709595914,0.0030198272570472
2019-04-11,-4.581053693722368,-2.409965461232029,0.2587096334524261,-0.12721056537984615,2.4317500949404405,-0.8056489845555551,0.3784193415834617,0.7092723872535163,-0.1623940109417277,-0.27295246865102346,-0.322748844494782,0.6954491573831348,-1.325805369033564,0.38282987881328084,-0.549571133362505,0.13649510860524733,-0.0067338107399528
2019-04-12,-4.429099958498132,-2.312589161891032,-0.23288138843416786,-0.13683486051796076,2.527656122856762,-1.0058391993790594,0.39978181925075457,0.3176559091631401,-0.23453029768225983,0.20710916896051199,-0.7052267947076074,0.6604989240770692,-1.1059979197193357,0.35441458048745783,-0.6686471297735372,0.14335214060065085,-0.0032284544642747
2019-04-15,-4.689262554228251,-2.454341657683804,-0.38800129841461284,-0.42076856675062596,2.43196570277983,-0.9565101192361963,0.27039429951838845,0.4440637612351483,-0.3600831751707028,-0.24878135074147434,-0.436842901133954,0.668296915648761,-1.3650630109489035,0.3512928092304603,-0.6398870290292246,0.225110987392711,-0.0092544456315682
2019-04-16,-4.517580043794274,-2.436074315285142,-0.37781758000250204,-0.7068820340495026,2.3332497035194666,-1.3581127705020566,0.09712516214816644,0.13013617129699226,-1.3898333248218209,0.05918083776058406,0.2154002936261591,0.6509503367498152,-1.7280973468326628,0.06163143184155407,-0.5696152680268171,0.23679790777282317,-0.0188365660371642
2019-04-17,-3.5368903006841537,-2.3342095381035874,-1.0905186588064066,-1.9346968478963438,1.9271881582509434,-1.6139403479432377,0.1527207032468341,-0.1259925896689591,-0.515222583288635,1.1850417851402562,-0.31129246813128414,0.5986775566889296,-1.679912618757763,-0.13908826909603844,-0.22748843254263937,0.34794001646624834,0.002605304452087
2019-04-18,-3.582255244245644,-2.4029843258247663,-0.9455107923115368,-1.2283239627141387,2.1843374024620568,-0.9099002619809748,1.3238234903155333,-0.4280482306180726,0.2907995342034512,1.4175579711408925,-1.2599856810391834,0.45398569303821656,-1.0604989315668736,0.24616390493035142,-0.6019207439170472,-0.009118776937926343,0.0167455108193705
2019-04-22,-4.246311915928424,-2.504909690261231,-0.20182472930974696,-0.05847495842841153,2.5001419764714203,-0.7657753882419049,1.400373560774451,-0.1189188495545167,0.3954967713120171,0.30289654334866756,-0.5930247633902141,0.4194580132912786,-1.4168402685568475,0.47205347016673765,-0.4705224548226308,-0.1516401876519167,0.0067168559496376
2019-04-23,-3.9795595195525433,-2.1766411772099814,0.27380511487269316,0.14475342799105492,2.4084982289576478,-1.2143445593394768,1.089168571533057,-0.21941634194871926,-0.2795398146803861,-0.18903229749823444,-0.8647441744748947,0.5499218434176355,-1.319325791802387,0.4332976226488119,-0.6399979200802112,-0.08377010698282596,-0.0081660874195773
2019-04-24,-3.8847426323106617,-2.2877275831325163,-0.42896442293556725,-0.4315526255141777,2.371863475109947,-1.5723657030109934,0.30380152117392595,0.17858097642400195,1.164434866577884,1.1340119549484935,-0.41260648777380404,0.865120047295657,-1.0456776815495408,0.3974199997010935,-0.6931695351317907,-0.141771630452345,0.0224922861466264
2019-04-25,-3.580114588908176,-1.5995682486388687,1.1879568833686123,-0.04396308704547726,1.759978815365198,-1.4762270719415223,1.4982707097395995,-0.6669310719549386,0.4140695576098579,1.1154534779631413,-1.5236277878449749,0.8665503535930611,-0.9030575919747083,0.10573990923992167,-0.5982485494200985,0.26843002107200375,0.012912340106792
2019-04-26,-4.280000840630741,-1.7598371148669079,0.8580962197333803,0.9864672814207472,2.4449722709628086,-1.4349387109021408,0.851520202980426,-0.3634725316418984,-0.35509658085296747,0.33978992168182753,-1.2064053177267313,0.7467085776140587,-0.7821338375625532,0.3944999914244379,-0.8712454734575908,0.19069715124111417,-0.0046868012999305
2019-04-29,-3.925572464981024,-1.6362028906698396,0.8354810153170432,-0.3061085829897862,1.786209657468808,-1.9078990508876126,0.16724731011525534,0.05399059267132993,0.20190791830746704,0.16628756469513867,-0.9244310867194825,1.0958178844075503,-1.180328403685195,0.18386399146930388,-0.6055367570789255,0.25491256707241966,-0.0010118745445285
2019-04-30,-4.017978936900447,-2.173547311998579,0.46343276283626866,0.06252603128003643,1.403874806382445,-2.1148942470703167,0.5053246627252678,-0.0698091953134262,-1.1755150784688513,-0.008379846008379533,0.753532026974547,0.243024029663965,0.6141610851763666,-0.21851825392295504,0.7120652428241087,-0.9036405438439281,-0.0118507576840196
2019-05-01,-3.6508999433941134,-2.5387570443103717,-1.147583683241559,0.2607224213921876,2.1491746857347844,-2.2338036596701123,-0.024604728049159738,0.13711889769879046,-0.32400474452625777,0.18865913313679586,0.4021283446898213,0.40390481405894096,1.286040748803459,-0.059678169747655566,0.29495052957394624,-0.9840029757312573,0.0001505177936531
2019-05-02,-3.8966650301260675,-2.526676424983786,-0.9078912968367151,0.15439675784017065,1.8898940558227908,-1.808677560145806,0.7420832319899952,-0.2309710598595718,-0.4108529983200876,0.17419507395913994,-0.24828260881134803,0.2761464653618973,1.1556203924375907,-0.17797566333373477,0.630851561013698,-1.110796819754634,-0.0003075437464715
