Date,MU_PC1,MU_PC2,MU_PC3,MU_PC4,MU_PC5,MU_PC6,MU_PC7,MU_PC8,MU_PC9,MU_PC10,MU_PC11,MU_PC12,MU_PC13,MU_PC14,MU_PC15,MU_PC16,MU_EXCESS_RETURN
2019-01-24,-7.33362786786141,4.375887784299976,2.9978686386682374,3.092030191294822,-0.07662947016182736,2.589972154838659,-0.059929727571221864,2.216749856499872,0.7803244392366869,-1.7779843656736118,1.707912597028203,-0.3571041660848088,0.3241309294802419,-0.6367997406962961,-0.61626076047215,-0.047776602393481915,0.0562830753899945
2019-01-25,-7.34323243786786,5.096193486629885,3.7362871967879765,3.5528511333367256,0.06304765024905913,2.9309334804983496,-0.3371188182781323,-1.5988768077851478,-0.26109111304554083,-2.3151685007928497,1.0431763515833277,0.03771331986638227,-0.1640817848331344,0.2552996626264752,-0.19519354135063471,0.14496018292581367,-0.0147404084885786
2019-01-28,-7.210971964350064,3.9928250462309367,1.508568205405694,2.2215778445515824,-0.7060016858926489,-0.04807176427675538,-1.9687547591158328,-1.3955923772806662,-0.35294606540764245,-0.6194333455771841,2.0486585950985567,0.5773294586199565,0.1775800131972349,-0.10658740248958476,0.26265249631861515,0.31781466572563555,-0.0166635382049637
2019-01-29,-7.11023904845566,2.3578039647955116,1.458754378825255,1.8391152190927709,-0.2651355518521743,-0.892717128634237,-1.6092857365833202,-1.4160467676022366,-0.49542439537975846,-3.179298251682685,1.2664545818185362,0.6602863150840896,-0.3330960386090547,0.6958025080783647,0.8144870005896582,0.44682042460015203,0.0071841087391703
2019-01-30,-7.0767145991186515,2.586966656958326,2.5467426639700017,2.4031557818312406,0.40339478310918886,-0.05926704606628512,-0.7053489575673654,-1.943059284722799,-0.7086557841425215,-3.104568451528999,1.1337619624608635,0.5727016105143673,-0.24013007070994358,0.5646515931249955,0.8216843172927897,0.3805102631314053,-0.0091203904452908
2019-01-31,-6.874032258743462,2.1487545174772342,1.7369267390632332,2.254165721428187,-0.703097525650433,-0.6266660760389542,-0.9494695087973275,-0.20761632970479696,-0.20225169027081497,-4.0331043103178015,0.5009516335022907,0.17183092730192617,-0.3224486996139056,0.13883803698665903,0.09812789447290195,0.18486114343762125,0.0352081149869693
2019-02-01,-6.369924573924926,1.87845505938548,2.800049485711715,3.026567892376119,-0.32283325442239136,0.21486701421927082,-0.049269400261092555,-1.5221118047447308,-1.3463519611216639,-3.235862745673975,-0.1573996061732598,-0.13093850263861323,-0.35100204493972653,-1.031386980729529,-0.46711972254270895,0.6638454216628156,-0.0100590325000361
2019-02-04,-5.895060664648918,1.011369139657115,1.9805292192122468,2.649705871859045,-0.4125267867845637,-1.4588494987472482,-0.5311485984222287,-0.16053456808754207,-1.1322992450597729,-0.3613881525080367,0.8941448171686407,0.8423519628777253,-0.27565540544744926,-0.9473426165091761,-0.7151844405181287,0.8865524846470307,-0.0072420513053876
2019-02-05,-5.5930764790045595,-0.15017869334551626,2.097469235536124,2.5949707152435755,-0.3639161169696551,-2.1301151582363302,-0.5654068243888817,2.2073238418306365,-0.16374743478329204,-1.8339772876171416,0.8957777162909939,1.0083202544246055,-0.2475278186159441,-0.3456874032003709,-0.2689430864135449,0.6690717836995101,0.0568346042342812
2019-02-06,-5.8859547525610685,2.6483317187333095,3.9607136078074787,4.113710279757833,-0.17516379820012035,1.3820990229443813,0.2325138045701089,-1.781126079001804,-1.449480433752442,-0.9325708766283647,0.16362619568148276,0.4898520763149608,-0.5165752527721434,-0.589280956651314,-0.7858863119208729,0.20304267866928025,-0.0421843067572302
2019-02-07,-6.270625216514689,2.6187144316433075,0.649879780622158,2.3009215982108397,-1.673090929518947,-0.8803862721797847,-1.9912107426260055,-1.13089895553154,-0.75440868700167,0.09552477643831402,1.3962436443326758,0.6737364002436935,-0.3622812108206188,-0.13056661072595713,-0.6581536454374562,-0.1802030708315858,-0.0209911430990331
2019-02-08,-6.593564745019956,1.80839761983848,0.08545295883939756,1.8266227556022239,-1.5826244650147332,-0.5105374668926925,-0.4354896043950908,-0.8132731162519785,-0.8892432686644994,-1.669341872450065,1.1390231828562485,-0.17886823902876597,0.03549554940609624,-0.35380800843664323,-0.2437954890601538,-0.30061170700687495,-0.0007090417596053
2019-02-11,-6.44008159434959,1.2834447107249207,0.4075822055626389,1.7550120670841436,-0.8495472039419987,-0.9543947492916702,0.022863231452978663,0.5221388098945284,-0.2585675681082335,-2.3607973504056043,1.4447322637180284,-0.2361745421812511,0.38967327690977843,-0.2695072188232489,-0.07265810065039918,-0.33288496876773144,0.0342844517151253
2019-02-12,-6.351827697018702,3.1057255257120575,2.365253340873315,2.9727228773293644,-0.014038857897374295,0.4061949156577451,0.3729653655857173,1.010405022098321,0.1987255465556854,-1.1220920093887843,1.8884172935949273,-0.0901846836854759,0.8588221885589447,-0.610473580606882,-0.3985365212001764,-0.38063686104630934,0.028659191459363
2019-02-13,-6.193975421553883,3.57317386547106,2.5796795742186873,3.4978728008225906,-1.0053997111106066,0.7087490927883208,-0.17643152395696024,0.46825617673749076,-0.07070645375262856,-1.0278976895120695,1.463147512251357,-0.20684139334563184,0.8994588443853291,-1.0418157443337261,-0.692042959859587,-0.07321735300795189,0.0158474011984268
2019-02-14,-5.832492091143466,2.607473795967246,2.9660725496737577,3.7604045060601345,-1.0380495674560868,-0.28307113390880734,-0.3926860088532446,-0.6765496096440209,-0.9238842647775497,-0.3842304462741947,0.9705483018438708,0.8174876565321658,0.34074924713123966,-0.6439892190259736,-0.47141942567482686,0.5616051972649716,-0.0165618734790489
2019-02-15,-5.670322638749139,1.0235734922442974,2.3697629363566564,3.0984376534129883,-0.8660555264567775,-1.5829425626918103,-0.5999324997232551,-0.453789288969399,-0.9578323709274359,-1.0541641286172174,1.1087508632681808,1.0067940405606852,0.17463223094538954,-0.2393456192496448,-0.09115674752956368,0.9323907220724039,-0.002213230862446
2019-02-19,-5.601605521841349,0.5108361005188874,2.1790084771104925,2.8475090255895665,-0.5713546531510633,-1.6899620737992826,-0.31301086496959013,-0.36898390042648715,-0.7838458242235659,-1.4218367297119072,1.1763436841845851,0.9677997569257273,0.0976058963795904,0.13894664252697703,-0.01626869873937016,0.8955179635595748,0.0041809234520333
2019-02-20,-5.346529408753664,0.1607438044930224,2.405288823544379,3.2298653569268247,-1.0960840457867316,-1.1255388483772029,-0.08106055350485068,-0.9585035121394928,-1.4356330982200778,-1.5633465846394647,0.4354706488443064,0.6053854583647499,0.006315847422339238,-0.676920064332743,-0.349062547340891,1.3457773264431965,-0.0125835143768425
2019-02-21,-5.062956900709054,-1.0014181599180891,1.2114490755892178,2.6603529313802627,-1.675573746887753,-1.9523677760157472,-0.12184444946035332,0.6637833250254633,-1.237547298151229,-1.343540195414289,0.6118103684129067,0.41291065354123824,0.09111899070160001,-1.0679922981038281,-0.600515613219899,1.3633767586589132,0.0186310501662891
2019-02-22,-4.762836300345231,-1.531586612212838,1.988980134720421,2.893671463884033,-0.6646122142977398,-0.8124481386691892,0.6999019984206991,-0.31157827082780015,-1.5488610099957696,-2.1846724579728547,0.3522243742165079,-0.13755994748595457,-0.20961344517166755,-0.6445447726239244,-0.3841132805836416,0.2781911039751598,0.0029965337149484
2019-02-25,-4.355311708824185,-1.4882131218399208,1.800905140005185,3.081509426276402,-1.0410796434930223,-0.9549559669343389,0.10046351775742927,0.5829402841006658,-1.2233077887204387,-0.49150245754513683,0.8570099386995635,0.4241742708449879,-0.22969946567394664,-0.4194365753835898,-0.45836654800755877,0.1658938646374599,0.0057026644849389
2019-02-26,-4.177210187924513,-2.5582187054779797,1.8255346139637123,2.780667459675296,-0.39473089665842215,-1.3943004448503729,0.23617793685354202,-1.4895141676160775,-2.1506455212565627,-0.4058363635818007,0.6578678788379841,0.3878824869508778,-0.5065252459580231,-0.40232417826530104,-0.17553565613396302,0.0631023942790296,-0.037631004176897
2019-02-27,-4.794603544412042,-0.9033061300255097,0.22684938031430926,2.3103742623417123,-2.015328535488607,-0.7925785773160775,-0.9876498831077692,-0.13664572170094674,-1.2305418292066146,0.12703321335181267,1.1922327261453929,-0.11094864083987356,-0.3312736743344748,-0.5605239068740967,-0.8056257437763069,-0.4589843737825723,-0.0078230496551092
2019-02-28,-4.951470165858182,-1.667862035168529,0.25642341174769284,1.9619941851125533,-1.4217803236494386,-0.24506737126140513,-0.1731646158896257,0.35749258885998686,-1.0818163499129991,-0.8439719636076021,1.4773786734544943,-0.3936806106296451,-0.19431464030374157,-0.3588790686621302,-0.24693865836718223,-0.14550432650264172,0.0102279495662296
2019-03-01,-4.6827808467488525,-1.5184702961512768,0.852378668445942,2.3694147911810597,-0.9092891960136527,0.21130823500966361,0.5666641686854151,-0.10876557653675646,-1.358731815875132,-0.26181082062665445,1.5571429722049686,-0.43113011980993565,0.16333934392601804,-0.6933136592692389,-0.2866631184400932,0.17297547700106036,-0.0086254122970021
2019-03-04,-4.760721629421544,-1.503600145276306,0.10113072286371971,2.1033820654154294,-1.534195028683363,-0.09777946881646067,0.026881791065651056,-0.574331697369052,-1.5860053326193548,0.6079448826245369,1.6568381378175987,-0.12471595488927788,-0.019134643555492062,-0.5930806454116234,-0.20173670888467476,0.2585560036251641,-0.0249279483317587
2019-03-05,-5.284102361074575,-1.2597333036474354,-0.62513301403418,1.7916963379565582,-2.3347580250029836,0.3533251587572921,-0.0215549321830315,-2.014548752497346,-2.012153670000801,-0.25365949720962205,1.1156449496943655,-0.3640481688210118,-0.24180190616756167,-0.4546642023318848,0.015808759620163947,0.42615378688893835,-0.0449887622910334
2019-03-06,-6.376643144159031,0.5961099051723259,-1.6824807382732525,1.5002685139384955,-4.0091931760321495,1.5475188507349853,-0.7758439279516008,-0.6116920674898633,-0.978987858364006,-2.1106807364665134,0.6355351377579846,-0.7857154605957782,-0.5820515689213553,-0.02689366289508125,-0.37784180409498025,0.48252766808994424,0.0054892748290675
2019-03-07,-6.2418425063769725,-0.4461466063647218,-1.2521841582741422,1.1281490284476576,-2.1063848253185826,0.9507995322911684,0.7573512803715658,0.06352954240416105,-0.6226595905499527,-2.6277098601801443,1.2413965433472791,-0.7564991223960044,-0.04148447259817173,0.2363146450020127,0.20352246264720136,0.5862023394261854,0.0238076571141269
2019-03-08,-6.1907328987606185,-0.01280130504457555,-0.5219445395031225,1.5287102062795754,-1.6456172843277066,1.5796946782225931,1.172577693507116,-0.9383327502648511,-1.160100448686455,-2.1568567707632784,1.225862017673357,-0.9351715277206472,0.19170358912268404,-0.19659950606418017,0.30540639924006363,0.5238192675830469,-0.0048342252913658
2019-03-11,-5.626772191510567,-0.7046066929244755,-0.3964071689721855,1.3370053508092634,-0.672634888484409,-0.10594082390912442,0.7371152838624853,0.0994581337139973,-0.737220877349675,-0.24168593840992803,2.4246067003685488,-0.3345535628713534,0.7061908779623769,-0.3288715683256628,0.35953995256018006,0.5595666883258639,0.0026833609434713
2019-03-12,-5.397242573844299,-1.677209239304743,-0.3264980682324508,1.1086274883547285,-0.10861699335785262,-0.750184415289645,0.7087684859930485,-0.8715990438551778,-1.1532304661932657,-0.0886544378702521,2.387934229468332,-0.13561229722067658,0.3685217073407602,-0.021452618069419734,0.43524618044991803,0.499817560925085,-0.017650255788322
2019-03-13,-5.16087462582029,-2.4415087126485053,-0.3299601302072548,1.5853637728435168,-1.432071258690391,-0.030069876620542623,0.6129032748600018,-0.3116952078993674,-1.517921578279465,-0.6323817352871519,0.977952943722821,0.44611086783801573,-0.8805643749654259,0.48136661721063984,0.07489638603618758,1.1233532853113923,-0.0099483358853967
2019-03-14,-4.92839863175762,-2.934998321649033,-0.7091087274493216,1.170108053005938,-0.910109943676358,-0.5272728437412071,0.5402337309802648,1.2730438194090563,-0.7804237521726087,-0.537060764813746,1.5422572564767372,0.3810030353071042,-0.7018696131975989,0.5643192260301715,-0.07785638024571553,0.9627335373739372,0.0244345191599072
2019-03-15,-5.036999289761292,-1.4171800800656025,0.19341076512042324,1.980350355699794,-0.8499650784404363,1.2582981926838877,1.490940733834596,0.07719007174467532,-1.0909047608045415,-0.9571574922659551,0.5964001253423957,-0.22104283810787428,-0.9165432285990892,0.48569977947557325,-0.8768383477904512,0.17446907765665928,-0.0019356015854042
2019-03-18,-4.682186579677672,-2.276585222416202,-0.2342592590838822,1.5381025248048892,-0.5881255911793933,-0.437603191991567,0.7554212487564935,1.1589416072719028,-0.7374986540551989,-0.3730478801616247,1.2393503239378039,0.15164788888922998,-0.6671092119216201,0.4094651355320274,-0.6468426449735002,0.2329416043688432,0.0193176803377501
2019-03-19,-4.79723670361505,-0.9871924950329516,0.7344566056731241,2.390828283122673,-0.8374696111212983,0.8297754450377672,0.8504883386448661,0.5580783502719633,-0.8137439997721558,0.36070357543066667,1.1725435861227518,0.22826180190571277,-0.5371943945311228,0.3099778943041511,-0.7107089455698672,0.13531608912413057,-0.0030006860228792
2019-03-20,-5.073236491731724,-0.5994238236985125,0.8432289387771866,2.92839004794215,-2.6595428971312844,1.0845840143928827,0.005514942052459073,3.3119316028639396,0.34802277591413794,-0.6401554360801319,1.1148517458187712,0.4060870313498734,-0.3334165831126486,0.7006162512638314,-0.004466451261529979,-0.5789653370714961,0.0648669801331114
2019-03-21,-5.839017641267429,4.815066172130653,4.119158293868253,4.556980055068213,0.03846165896326521,4.297260954315582,0.8203852902432754,-0.5413145631338443,-0.6062416298970641,0.6248304744545636,1.29061503514024,0.49468713851324747,-0.39081824887087463,0.7354341875090449,-0.22202897322178994,-0.40880233152479245,-0.0349013530559805
2019-03-22,-6.276656048639609,3.8712842755713868,0.3098559219293262,2.271760456569995,-1.8954607693558405,0.22237532399370408,-2.3151086730852017,-1.5849091188439772,0.08363276680743219,0.35726439156448,2.21118971549558,0.8024916608905835,-0.049341136227521294,1.1997166004169253,0.02083292117573473,-0.23671978125158605,-0.0248697208997518
2019-03-25,-6.496792915046945,3.1256303072497595,-0.004937282765081005,1.5656152444844291,-0.5879584449683805,-0.6310234185778166,-1.0219971791463291,-1.211850418277128,0.21302851970458453,-0.0060104024097721665,2.829223377158067,0.6907514853881376,0.6104149841181034,1.0463235393242112,0.5989736853086034,-0.030869571502237434,-0.0128547883489058
2019-03-26,-6.385621625273079,2.1022920914966097,-0.16181926456169046,1.1402414991278114,0.28863626142192494,-1.1538565501400453,-0.14098869285995688,-2.060466848790245,-0.1622665350276265,-0.8152774138428902,2.7842630862426203,0.3706950140893587,0.7975660913002068,0.9680146506427838,0.8319934817676464,0.026922156268475658,-0.0223893498943305
2019-03-27,-6.586589763136596,2.1648679690375467,-0.831920342218945,0.7861472643026571,-0.25172319706187235,-1.2738990952465064,-0.742370487189211,-1.133374576929392,0.10804973791216042,-0.9666430035846004,2.7396862699312083,0.17347044376071974,0.58219192971989,0.7298971941782206,0.5278951858809576,-0.1168409763988869,-0.00078556778962
2019-03-28,-5.758490276246187,-0.016447113463737808,-0.6434471568489681,1.1091726999864786,-0.5129015506427069,-1.3151875684531313,0.6652820783825374,1.6231271353169556,-0.13010950788454168,-1.4319042274197722,1.6262083835585845,-0.0790716176460695,0.3895718426477502,-0.7121621377509281,-0.47023220805996,1.3865357619212464,0.0438503529184574
2019-03-29,-5.533203811918626,1.756987091631725,1.0081164976038888,2.2031428704188416,0.5765444322833876,0.20488898201776906,1.451663482315515,0.633452666884252,-0.19034445892788393,-0.5292050727370452,1.311243080949007,-0.07512843920623435,0.02241921456886907,-0.30971468283337805,-1.5969839753948674,0.306095613279012,0.010691273721987
2019-04-01,-5.170738282486389,0.9777461956991732,1.0726567847374444,2.1017356323707563,0.670018753561193,-0.9468500040611078,0.5581257816695319,0.12597347424137065,-0.4563856591422892,-0.6744156134425303,1.1478107388990593,0.3642692179670062,-0.4496425230185472,0.128338864199721,-1.4947576038333714,0.2888354936101315,0.0044796027432256
2019-04-02,-4.95631207981527,0.10548981428846817,0.8500865809439966,1.7558277083571117,0.7590706818454944,-2.1104870778686746,0.01817894574132047,0.9679024734021832,0.0029836378510579463,-1.2226837940488309,1.3707267773190657,0.4083496593120381,-0.3338917476139722,0.28095546326856813,-1.4228590830106345,0.31458322594234267,0.0322531004835133
2019-04-03,-4.784331718584568,1.8251331626304466,2.689453210547552,3.4971152329976003,0.22996508758081471,0.290401022314093,0.37117591644855336,-0.562289018668861,-0.8615247091917057,0.27132734772078504,0.508901863766439,0.8766302173415382,-0.6981898713964446,0.03367384995858151,-1.9028024196739033,0.8575610851042357,-0.0250914721204454
2019-04-04,-5.23929983079562,1.4926016485441254,0.9172514954393202,2.6927208005416237,-1.5549013836626562,-0.47704469916780445,-0.7665163479106819,-0.029400430801423832,-0.46275944065031366,-0.6895802841209352,0.8425112473127175,0.4200760060927403,-0.41752310043982876,0.48601110134020753,-1.2133902832956376,-0.23337254029090895,0.0053892483222985
2019-04-05,-4.7154954004454055,-0.8460506910831626,1.2143122554966845,2.465134041037091,-0.47859002260471606,-1.145388245844938,0.5673047429022753,-1.4233177511633692,-1.3342906332108435,-2.3775536833923305,0.28665699005850953,0.034742040985199216,-0.3182354578275507,0.41068187429580816,-0.4164909119083988,-0.27666608692346717,-0.0107427406813853
2019-04-08,-4.718813153246335,-0.6086689012240951,0.8820060597896276,2.5068474824937317,-1.0166330122321368,-1.2955903860693079,0.14130718144410365,-0.9911891785318614,-1.3614688841591105,-0.41195263032295365,0.764297245869353,0.34566496515215633,-0.19134376858884086,-0.058392679559094954,-0.509413242600291,-0.37072203190198133,-0.0214383566776885
2019-04-09,-5.367136536674198,0.030459882057865866,-0.033398019818622976,2.1087594169272297,-2.161477115659752,-0.7112031697627966,-0.32772462118057366,-0.9238254923624725,-0.8716044603472807,-2.7526327653316036,0.1779617217052068,-0.3088069866840874,-0.4043989396570837,0.33577716436961413,-0.5499704637085571,-0.519893741329507,0.0073083255600852
2019-04-10,-4.6638656425974805,-1.0879050746181793,0.8493749850965526,2.438718957633863,-0.7447471935870447,-1.4373708273940782,0.9556255816939335,0.32569379611501026,-0.9966661468195739,-0.36236415340933525,0.9659995012982423,0.160698183031417,0.2749787725832163,-0.6719526198433905,-0.6230808728970827,-0.060601850721957506,0.0025704035742173
2019-04-11,-4.026004740286306,-1.923420418454218,1.0281575377408596,2.38034329246327,0.2670225573639352,-2.868440343719513,0.8585004425513985,1.2101550767066578,-1.0505207218809594,3.056787052526534,2.0996839028615435,1.0559248213128591,0.4386848018302411,-1.1357801448344989,-1.0086898841547542,0.09652080898946928,-0.0129953765700725
2019-04-12,-4.359508184139076,-2.0486220223195697,0.32009103939916916,2.3628379869479814,-1.4038721954844953,-1.5335339034168873,0.9229726910629252,0.21051892957015156,-1.3425377867159212,-0.052692135623399666,0.7261924729680792,0.1657450644440295,-0.08520368578364898,-0.48906649165974764,-0.7864482382003051,-0.30608261001463405,-0.003893306492374
2019-04-15,-4.301301117501111,-3.0061095776614493,0.11352581949040852,1.9076798441774174,-0.9659090862441322,-1.9429838335759522,0.9174130672614351,1.143879914489018,-1.0551587086477923,-0.6051638352532935,1.1013626196601078,0.03002149588145516,-0.07145760690650796,-0.38950098548115686,-0.5453431137501544,-0.16282304670946765,0.0219679188567953
2019-04-16,-4.003478368466243,-2.881316271177234,1.0431432798319349,2.4357892778502825,-0.35159275963894193,-1.154685163195118,1.4179501758451352,1.0069065167853184,-1.1699312648644211,-0.31897103246210223,0.8085844566981917,0.179084733774184,-0.439314849733054,-0.22244480809659306,-1.0485709869472075,0.06190531806003155,0.0113944484057479
2019-04-17,-3.821765950438769,-2.8535137550805056,0.9061415791747238,2.671224856247154,-1.1299821776722516,-0.7500950348447712,1.0411068999079227,0.7287170628264554,-1.3492654905635262,-0.16712353277597847,0.6525050375914393,0.025509537981401344,-0.4649202666062157,-0.21738672739951764,-1.023329327164186,-0.2545427197408485,0.0042146774403707
2019-04-18,-3.483142282680968,-3.9028019368881224,0.6101999091177205,2.265947157305661,-0.5471170252801043,-1.2025839112750762,1.073187779075735,0.6399350748024674,-1.4503060371276613,0.2308600112989029,0.9984207431963396,0.29117129858893703,-0.6059020734894535,0.29145976513197824,-0.4037400820469164,-0.4544109671963715,-0.0010120377414345
2019-04-22,-3.39457207818362,-3.724192822577392,0.7410345817597386,2.543867122581803,-0.9899259097080921,-0.5978714456719388,0.7813088156226697,-0.11564021634326867,-1.878168889662923,0.7213905760621153,0.6851905096528463,0.2444371296630907,-0.8025182081699216,0.06399540710021816,-0.5700552299877492,-0.4144165440400305,-0.0233573481645048
2019-04-23,-3.5898738479433785,-3.290282006850873,0.3026704343323018,2.3179303250588954,-1.3930849751766372,-0.6244289639568028,0.1332571166686741,0.9283094553718981,-1.1311151671388862,0.18265135588659312,0.9511104054439263,0.011270904396781887,-0.6089052700094674,0.1754888872492562,-0.5975408148521255,-0.6583740045661801,0.0082708137808635
2019-04-24,-3.2960242809281577,-4.043065114642218,0.8443394068424516,2.7266099468961005,-1.2948244753201428,-0.4529585062618311,0.9522845951776217,0.5735909461133144,-1.6166741292461129,0.371876204645614,0.717653899321618,0.10804511921576174,-0.38076809031653724,-0.15200379166036873,-0.12929443197779678,-0.6137556478565894,-0.0061381411142111
2019-04-25,-3.4670944179685863,-3.0888617863476324,0.7222661304643252,3.137304655136796,-2.4329446692823793,0.42897521709944453,0.5974870558145702,0.2546122997657227,-1.7372710339113204,0.9950083697597797,0.4930377160590941,0.06372464996066127,-0.3749987248840332,-0.41620142116826675,-0.38817298422489965,-0.4831582281820835,-0.0198899837276064
2019-04-26,-3.8679206711482257,-3.020328726041219,0.09429377192419933,2.5900798604887765,-2.4393810524129482,-0.06867263315375002,0.537115002616728,0.8934394252389136,-1.531262677296353,0.5336061193571032,0.6662462783219972,0.09510041749096784,-0.2528843177379732,-0.43591336599233377,-0.017819061043356465,-0.29876310775384674,-0.0008339426137806
2019-04-29,-3.4392394141046707,-4.688980302214237,-0.0951914870743726,1.9428941802148045,-0.9640599209371288,-1.3073470806357266,1.261820056132069,0.5000194561204219,-1.651049427711909,0.07842128183697093,1.0504937526360334,0.1590758754068704,-0.08534857494660528,-0.05683681968971685,0.48418629006719877,-0.2655010803687157,-0.002138766848728
2019-04-30,-3.4579803404569,-4.627604081063711,-0.023047641319444777,2.0713095599689937,-1.2807220968344468,-0.6513153769744915,1.0689731404183518,0.9221047603692856,-1.5341725226033363,0.16994711610991667,0.9674770818267541,0.20910803826040572,-0.4015019515972798,0.06823209059322506,0.33309242234804254,-0.01906144891209852,0.0036980407336078
2019-05-01,-3.322727357571179,-4.751819271660221,-0.21317750900741836,2.184218048369633,-1.7647154854101745,-0.5294213307261854,1.1743263288561334,1.6293926032825914,-1.3060421019567203,0.1480733760308882,0.8967208836339837,0.19494231127666525,-0.28085657746444237,-0.0076808173756922095,0.18684026193261966,0.17585827558228503,0.017875789114221
2019-05-02,-3.3609383363805287,-4.700541630108651,0.01388248647126676,1.9922620304748224,-0.9945421549629382,0.30826767919777387,1.2677422607764006,0.41826118579946225,-1.5167432357305903,-1.3735566932446108,0.5692058459703216,-0.5693750756336781,-0.7422356686707281,0.5132762349704479,0.07511980720115181,-0.6890406186264959,0.0084537823039322
