Date,ADBE_PC1,ADBE_PC2,ADBE_PC3,ADBE_PC4,ADBE_PC5,ADBE_PC6,ADBE_PC7,ADBE_PC8,ADBE_PC9,ADBE_PC10,ADBE_PC11,ADBE_PC12,ADBE_PC13,ADBE_PC14,ADBE_PC15,ADBE_PC16,ADBE_EXCESS_RETURN
2019-01-31,0.05926202091012774,-4.181718682108575,1.8256612374182766,0.029390021182119377,2.0770317275200982,0.8827745493233173,-0.15416078385683493,-0.3354192327778088,-0.16731393715829393,-0.4991265269956608,0.2684356703418232,0.18659029914532282,-0.6269046320389678,0.0955970251007112,0.15870210129073775,0.11387837013377262,-0.0026741176103214
2019-02-01,-0.972402653864715,-4.469304811916066,0.6840996254710028,-0.46138760068284046,0.6335973184456766,-0.5636022896310411,0.06613188250558741,1.1741445481613422,-0.8305011992951468,-0.7325043942792603,-0.015327586505890263,-0.27288889044212444,-0.41174033789403325,-0.2356820688070856,0.04227899974240899,-0.07859508203399877,0.0229755946347608
2019-02-04,-0.8159992272750511,-4.351784554787775,2.259318203124901,0.7784627008091074,1.2488862358977468,0.688641198393286,0.141471176015537,-0.2076720260582641,-0.07742868100188603,-0.4844198004264366,-0.6635898380949065,0.1252695499503555,-0.18878332629009306,-0.16414452842017155,-0.3086872657904424,-0.07428863307771646,-0.0043944358118912
2019-02-05,-1.2014841027172973,-4.407256213857684,1.5104271910992035,0.22854320272865786,0.9261364197587068,-0.6770308816451056,-0.05299977593638557,-0.20015428473617689,-0.2544754137247583,-0.34614641038185895,-0.5600537779057108,0.40890178687703177,0.3818845319863735,-0.562006254054145,-0.035945768129727156,-0.5124142710139116,0.0003800558020699
2019-02-06,-1.2155539742969221,-4.4246351914071065,0.9801564909013071,0.032042108279073646,0.24017591906334476,-0.7227638007493584,0.089129822284528,0.279308519696614,-0.29446772400527776,-0.3831481815068865,-0.4373801352624858,0.10893506673539727,0.3442855273244732,-0.7170762996436669,0.18244489235520459,-0.5456300046813264,0.0069588489613967
2019-02-07,-1.705962136289916,-4.456009808378835,0.34769472627687026,-0.09551981840880143,-0.39970259261165314,-0.7652100798093275,0.22602238584657616,0.56241502882809,-0.33957650474114537,-0.34353831339735386,-0.0724772354454495,-0.05339023158854581,0.03597905363470097,-0.470319366785927,0.3615894872209206,-0.23178428155788197,0.0121715345085586
2019-02-08,-1.691386088425835,-4.4208318165891445,1.2434194312532487,0.3030764876030551,0.47965866595202267,-0.10808261635068811,0.22879564758492102,0.1734717991354973,-0.27530383484002147,-0.26797800084409035,-0.2922761508849793,0.16089069225348218,-0.05888033713390842,-0.14905231002343852,5.872539614504349e-05,-0.01363850438560944,0.0046995185516786
2019-02-11,-1.7858106028568839,-4.298693230445306,1.177382639808819,-0.1627489032522158,1.5836368363518742,-0.16762814410218227,0.07679926655084023,-0.6608434982418279,-0.622145741359465,-0.14283860170744128,0.33653904504745424,-0.031190394377892134,0.01929482715056366,0.5381528418405787,0.3847061973441225,-0.2123238460518565,-0.0013572961412771
2019-02-12,-2.901596875609669,-4.584356757477299,1.2594272966433335,0.4435547086954558,0.9310287062179727,-0.35742030998726093,0.32579111830220975,-0.9066657622929094,-0.43407355061531916,-0.13609987267859586,-0.3030836095195264,-0.34769523234734645,0.06648568045208098,0.15302013768053752,0.37103739077364495,0.019815492451191522,-0.0073856097916232
2019-02-13,-2.991419164839143,-4.573733674649297,0.330536175649221,-0.12413858899238725,0.01222965279863272,-0.9261585265119539,0.38822247376977853,-0.29869962309878645,-0.4546117327012842,-0.0425592041531285,-0.2169024835699429,-0.18102577441993167,0.23893984555211562,-0.08119165204644692,0.369394297390354,-0.12959468360011503,0.0023057759434017
2019-02-14,-2.911373536259483,-4.45660088101488,0.16461523195589714,0.003618467800334106,-0.15233749227439677,-0.5416239103961077,0.29705514450393866,-1.1470955866056234,0.27349515085367454,0.2924575056841698,0.1179142610345539,-0.305943413594087,0.2070661044710191,-0.1498582408886375,0.5536080255762974,-0.5123758594569162,-0.0135311277801038
2019-02-15,-2.4423253262104296,-4.382400356107965,0.5181725029488731,-0.6463326225870463,1.2822104405681778,-0.09189451726397571,0.05644380785081298,-0.9667471909611531,-0.2409627917977019,0.0067732791135317605,0.12544731553621744,-0.058624863853647256,0.25621459391904283,0.3227153698650498,0.5129984367961569,-0.08673960281492606,-0.007819838828415
2019-02-19,-2.4481601193409093,-4.457171158697021,0.3521976688276636,-1.3684485231510428,2.1357932446642427,0.16601108819260024,0.26891309553404613,-0.5749534926906203,-0.6527978170113141,0.0920965413226345,0.01583715130995795,-0.1503113108863547,0.17983688617559968,0.24397022040871288,0.3352826011844667,0.13836531141418032,-0.0006522724461436
2019-02-20,-3.297924915790618,-4.609403931955501,-0.14463507216948074,-0.99423617112574,1.3568810173096568,0.1561829306578352,0.7507193787357436,-0.41942502189408826,-0.7834781972445861,0.3636958218726032,0.2726522568804837,-0.6471509481687862,0.4923878245430602,0.4415800823212951,0.5846259758544019,-0.412462043373206,0.0022090933121895
2019-02-21,-2.9452156912344405,-4.504315141146597,-0.2202244564250209,-0.9965778159318512,1.3399984315248799,0.12214744937992854,0.5959762420479472,-0.6791663525975005,-0.5409580701057866,0.46490936901290664,0.5863904227410422,-0.5849578359703032,0.5445075671192177,0.2732977014119603,0.8500193184551852,-0.6097045916639247,-0.0019883692388569
2019-02-22,-3.487658143680948,-4.642202289325937,-0.29525010314470973,-0.6047996277605995,0.7088950901933723,0.13844365531702105,0.7391660582759592,-0.5791530822123663,-0.44170635832244104,0.4071812838887608,0.3675690650804158,-0.8006480465901168,0.6151403393188188,0.018522744608447512,0.8594517570656366,-0.7273783005271447,-0.0023132947429032
2019-02-25,-3.868739273723635,-4.682198801444746,-0.646866689150873,-0.9301725408727151,0.5842034854522333,-0.09877803958818854,0.8509493952373617,0.1843529892563281,-0.845702658193409,0.40031984539566307,0.38561872605576547,-0.6439127725335624,0.6451087962843167,0.07816360838697868,0.6284156114704477,-0.638536665853972,0.0108437439254783
2019-02-26,-3.5590526597860945,-4.504180660658357,0.1526734979732654,-0.5319845893555422,1.2651242638430442,0.37592820284105544,0.5062076405642739,-0.04227533072801763,-0.7792599393670697,0.22122820936964194,0.6038899159677582,-0.3282521911091174,0.347513795302621,0.32029327529637663,0.39025615139353753,-0.40580868921413055,0.0069754029170468
2019-02-27,-3.706646083245255,-4.438033562052455,0.035065823422292045,-0.4359778025448816,0.8652537335841143,0.1490794926409649,0.350061702466952,-0.3852348602979422,-0.5220616216974959,0.22139508127387766,0.6448762782790011,-0.4691812825604116,0.41104333951229305,0.21645257642285215,0.45949580050197175,-0.6020139899897702,0.0013040556050447
2019-02-28,-2.507123083706064,-4.218917727779003,0.6733698120736245,-0.9379476547007609,2.3803932107499017,0.0393001963098066,0.1393138344039461,-0.8597513362725215,-0.8698198877667206,0.17103384621379003,0.8949977355581236,-0.11605270512861919,-0.09960404928853213,0.35380509913898434,0.16905260201683942,-0.6587296622022,-0.0011429571526221
2019-03-01,-3.1457646347126405,-4.486326945889702,0.3080894951064807,-0.3455191925244365,1.3514951840075635,0.2180449448688301,0.4781361714152577,-1.6316315045735272,-0.11240247628225876,0.4321401322329337,0.2612016059389736,-0.48777963099530647,0.10145429205859319,-0.033235097955758276,0.2903481175655686,-0.8713788192578512,-0.018277651372369
2019-03-04,-1.2939102466171784,-4.1443873826366735,-0.18422132223657714,-1.6271609971398273,0.9070569718170034,-0.4872256935157616,0.015252069203371618,-0.48991240354300075,-0.12470488741026049,-0.11425549520085891,-0.050727996047939754,-0.06462486025126625,-0.46039076369674686,-0.5599798732703436,0.06205316232300061,-0.4364254237381724,-0.0018899051890173
2019-03-05,-2.144609569083654,-4.495652656822203,-0.40330820874528794,-1.131309137840027,0.17475869679232503,0.08466068110522319,0.8815015398911319,0.016350245312208852,-0.23668953987066013,0.14984073843950463,-0.44376623429199086,-0.403154939355277,-0.41239820522325166,-0.5341726905257955,-0.0037303313697900097,-0.2768184158943283,0.0027165162704283
2019-03-06,-2.2216002260731633,-4.495303008061786,-0.7217809458820403,-1.2507028988722984,-0.05610887975624815,0.11079560131737917,0.9848443592160472,0.10417092616916193,-0.25476890733920143,0.20646017651563267,-0.270357802821716,-0.4959922357137529,-0.44168072422510735,-0.4664392799343983,0.08170090208122897,-0.3855537434183084,0.0044595637223529
2019-03-07,-1.3809121275457896,-4.224379752791745,-0.2821317193142417,-1.4921638935465609,1.160101105319469,0.3697941142547266,0.49851264476825735,-0.15812146725642745,0.1267322678602341,0.5502579186949382,0.3855653761251074,-0.2012817102690826,-0.8653209988093863,-0.0887945216972237,0.13987789375184834,-0.2201841719088826,-0.0006867066267627
2019-03-08,-2.0033184534275508,-4.426427194768819,-0.9880856100826599,-1.414075671072994,0.0969480533112097,0.2594330330639856,1.036090887994836,0.29806802444382474,-0.4380017217694406,0.29478105784550845,0.39207988330067456,-0.41547436702115964,-0.5935521742613049,-0.16392765426226225,0.22899076841053154,-0.43394516953594825,0.0097510033277033
2019-03-11,-1.9446676344555924,-4.3365255001034955,0.40981583329342736,-0.19972544337278325,0.18202375335918683,1.4015685065622876,0.9185936233162398,-0.16050288619991898,-1.1670936307729967,-1.0809892498586753,-0.12919986883623039,0.38596665669268454,-0.44298696128265047,-0.08998395689228329,-0.37669885526214036,-0.12989679702805837,0.0068182837252835
2019-03-12,-2.1666038551631606,-4.334772485798237,0.6168327937416739,-0.4027710439491697,0.5050492568484164,0.43931477954349657,0.4935330299297081,-0.2925965728558655,-0.033581411794623414,0.013991952744557565,-0.5280635303706939,0.21465109974209237,-0.3818665870346888,-0.12653122706002978,-0.5286216237713526,-0.21940064627424347,-0.0036480363630085
2019-03-13,-1.1694097299129136,-4.0836696319179,1.1039572352305098,-0.8507925035089189,1.8794919766942004,0.3113478864139381,0.09323380677362735,0.5254843692724637,-0.7996120097743395,-0.14073471882385222,0.08122408293434047,0.6327437373490999,-0.2420535618464272,-0.04550045350451384,-0.49003448483285783,-0.3268998846769292,0.0133879009834046
2019-03-14,-0.7770476938367895,-3.9905380591027173,2.2212674823296843,-0.2883726703539013,2.9014833641527136,1.1201865620375258,-0.2709653329073314,-2.971213711267917,0.7774027257257115,0.20703659462479634,-0.6248677171079058,0.4554149338732425,-0.11465104594220561,0.11337858106956542,-0.36798434501786426,-0.5537958634649783,-0.0445829453774678
2019-03-15,4.251857372806382,-3.188548991781634,2.6905832867981814,-2.962592278626291,5.467164540002614,-0.6952163863329693,-1.3759621670370148,-0.14649182958215515,0.17763323506025164,0.6219010512360273,-0.015247865239988338,0.6656748146352616,-0.8966277072610919,-0.2798748397568313,-0.4823578020453161,-0.44594239223166293,-0.0010998694633084
2019-03-18,1.502231136395785,-4.332669594982856,1.6065190194891772,-0.9961801401575426,1.6783515272457472,0.07424187303334429,1.1057691860467727,0.6015524509696769,-0.9163150609115588,-0.17332362079209307,-1.328646785891862,-0.6483893231931513,-0.17087449235146537,-1.2687511449379951,-0.04545563622881504,-0.7717839825144966,0.0104502835856494
2019-03-19,1.5079689765063824,-4.353015329289974,2.1384732660111903,-0.6493235630208426,2.0222741630064642,0.3278046671339385,1.012663048785314,0.08576556830279759,-0.6446360524914518,-0.12363037475599105,-1.5514591636442465,-0.9218235856074066,-0.13377775914797924,-1.27866321693315,0.03867702215201022,-0.8169298814370918,0.000333156069857
2019-03-20,1.6359746064641314,-4.2479232798027065,1.458133910449429,-0.8872604509321289,1.3221378416748018,-0.29651280263884483,0.8611707978541834,0.3450432679361382,-0.6429113681249639,-0.10923552944142081,-1.006588667668017,-0.944544272034317,-0.06363376754473724,-1.5116307087461547,0.4545207103301803,-1.0144685345906614,0.0062415015411052
2019-03-21,0.2683636083118566,-4.551976139337116,1.5670270419542922,0.14264502698079387,0.058650850481347265,-0.03509762603312606,1.3951072484565084,0.26640566349462963,-0.5312252995236423,-0.1837243765421957,-1.6370656593211916,-1.3443553929979632,-0.05465937754486474,-1.4673081117844204,0.2551377354346828,-0.720640367586665,0.0019785402418152
2019-03-22,0.3068700104021731,-4.2884736173858995,0.7354019139517384,-1.1053210294297096,0.9851537163101787,-1.1148670622701273,0.8436290047935293,0.028954345609169825,-1.0076901724464664,-0.0015661185881567,-0.40181044663925986,0.29935562433943486,-0.3575365677275519,-0.2305939015215509,-0.26015933501047694,-0.36631185997849913,0.0107739953568449
2019-03-25,-0.3709148549989449,-4.396409105331786,0.8194318048660753,-0.05489702383791077,0.07160318781418774,-0.31501035151253187,1.3542761604633389,-0.03240020705025213,-0.6841247813060176,0.2500485367434612,-0.2773688561363431,-0.05707316035284856,-0.383387568154571,-0.2852899284628877,-0.24640787846553458,-0.4619046776715603,0.0054759320046496
2019-03-26,-0.44712175929656794,-4.319391198663531,1.3548450613452045,-0.03743264629242076,0.6824517860719831,-0.042772745871562615,1.1735657488265714,-0.8494301870132375,-0.44996656600732404,0.24599019280636164,-0.6321091363717813,-0.001757811772396556,-0.5144064827068384,0.07774305020598836,-0.5268912247292062,-0.1508354509453836,-0.0075925262456345
2019-03-27,-0.3699710087201951,-4.308830872604479,0.29383956310114595,-0.8498540955734643,-0.20334230631840458,-0.9879553332327206,1.0848397468872364,-0.41901070811669633,-0.45952321016968833,0.20708469383617628,-0.5618446102073227,0.13111521971896478,-0.5098128964792148,-0.10256777558168782,-0.4510455544898255,-0.1255170644801976,0.0009465538550044
2019-03-28,-1.027755055965933,-4.47783077663981,0.22742421582247352,-0.41031278972986523,-0.6295648829421415,-0.46465692305748557,1.583185704469609,-0.05659863543900749,-0.5801687960497439,0.3509849400437418,-0.5943231882204023,-0.3278786758027813,-0.5090934763225299,0.025487379014917096,-0.49409683733792664,-0.23723820216599464,0.0044978240338532
2019-03-29,-2.1855876665528173,-4.6036172923336505,0.5067347127212688,0.05920791413387331,0.06370535199702418,-0.3809031770901542,1.3884909474657927,0.12263054770397551,-0.9382509579594638,0.3558426551234512,-0.2921518668625316,0.10452929479228151,-0.08090594612643734,-0.05044374384803139,-0.08030804214616033,0.3279091106870411,0.0097455346607856
2019-04-01,-1.7216137786737733,-4.3210623305697355,1.5728362864824244,0.5443795766663814,0.806902907813391,0.0758459076217614,0.7591598025046848,-0.5992076038198678,-0.5809748400800798,0.07694333556701705,-0.19957125742007517,0.14120209494965236,-0.3538128454438278,0.06947169776653328,-0.12682443274076624,0.407073719061397,-0.0030302615449529
2019-04-02,-2.270405970777367,-4.423030693436445,0.42127292708582686,-0.12254807725392702,-0.47883323790575116,-0.9855112752387296,0.7705267291281986,-0.5553673052962796,-0.39812235659317213,0.10735099452343684,-0.47894260970288555,-0.15471904372623188,-0.24051983245447117,-0.06914776512481516,-0.06915859587215752,0.3270789038473866,-0.0015956159302291
2019-04-03,-2.2390464295794583,-4.390006153381561,0.8471306772737178,-0.008289218419775465,0.40366021095236343,-0.6922378240557528,0.6727918879542351,-1.507314888979866,-0.16059414690579277,0.33588189093082593,-0.4073317865872612,0.09325822295900614,-0.19618878596618075,0.24483840614952676,-0.15615190643345014,0.21089826607654913,-0.0153811393282717
2019-04-04,-1.245717870232526,-4.241229808735811,0.5512103667997884,-0.9243280342925225,0.6801881842524486,-0.8039717142352432,0.4749985861899013,-0.9607931964540056,-0.358078148079647,0.05521341611231087,-0.404715163160425,0.154254674532671,-0.41165982484048774,0.052098454107312314,-0.23596052812131021,0.2677128086165791,-0.0062788638726016
2019-04-05,-2.085588132499172,-4.522415363355342,0.17654717333868858,-0.43857500455958826,-0.20764622789588094,-0.7362829476802593,1.066436981540509,-0.20570227505209954,-0.6229533871863984,0.1550786646743593,-0.4423820143687162,-0.34868841123499567,-0.3829855759364873,-0.1964054663901135,0.016972745495243084,0.35017694788451914,0.0040376128058692
2019-04-08,-2.637870700597796,-4.564809938074759,-0.19469087211683359,-0.38634614824050056,-0.29579696411045037,-0.48105589801915716,1.4478159774106034,-0.19999000593233543,-0.8946548511998205,0.4852172110542317,0.10882399148394221,-0.5292480871928651,-0.2131596691835362,0.4057796316179735,0.17872668815977563,0.10592952304399929,0.0067370887738999
2019-04-09,-3.052621376117462,-4.734289312166253,-0.29349439103600283,-0.6165368448612151,-0.2948217176172539,-0.6143266544442646,1.6050987101302998,-0.20392973203870632,-0.9238691186782961,0.5332092616345812,-0.43409591217546417,-0.5163995657405194,-0.09608330544045177,0.39784459947939554,-0.14000424385695867,0.19019168529373742,0.0061507426170087
2019-04-10,-3.4248328145800655,-4.685351347850604,-0.1040429515768823,-0.0958186562269716,-0.6311539731536022,-0.3680541990521967,1.4208888852133286,-0.37865992256101794,-0.5936561927967248,0.454190281776716,-0.322002919089039,-0.49661839049820516,-0.31122070566996973,0.20246064507549097,-0.02654475134963053,0.38744574331382126,0.0011402041333706
2019-04-11,-3.5102741929622647,-4.572230637624937,-0.040530122457026876,-0.5070879060300546,0.4564674525213832,-0.38226609411007967,1.1414172635690816,-1.1810687717404094,-0.6285791749573202,0.6477940648479895,0.08081327902287908,0.09112120843469453,-0.12324466373998016,0.8264792416516152,-0.18799650876426935,0.06890531860643279,-0.0067564913713777
2019-04-12,-4.100097953329486,-4.507250054528591,-0.4832342438936661,-0.5594727907165186,-0.0948392604534583,-0.4024963921578055,0.8721959290638192,-0.5065655700798825,-0.5791244541569958,0.46084917388719077,0.4067795406335585,-0.03192139752447146,-0.22890854443008016,0.6144054693317995,-0.2879006361607609,-0.553463591353738,0.0019536371812717
2019-04-15,-4.803373709358985,-4.504803192056291,-0.8861147554423155,-0.7766646172850034,-0.1284258835050229,0.13345659801173843,0.7036396188922358,-0.6176507400309085,-0.1917273372815102,0.57028093286025,0.2911032505687706,-0.24157432833770157,0.3089989754266423,0.46728195119508176,0.11436810393163185,-0.39695834355043114,-0.0034114292462191
2019-04-16,-4.711976146798842,-4.499802459018717,-0.8032745625828193,-1.1288877093912035,0.2246556221499291,0.19876698744990948,0.6143773878327201,-0.6570827123369848,-0.11956037688664092,0.5001409963972293,-0.07427347400418731,-0.10057446901659109,0.14827872261096217,0.4221467728422049,-0.11226127118095652,-0.19291486738787472,-0.005020923569868
2019-04-17,-3.831557035911158,-4.260541153636321,-0.8421605544415607,-1.677351472511226,1.037923470793918,0.3841330033767753,0.3918660183499995,-0.3388440104441259,-0.42632368605661736,0.4288024024099673,0.6165508202443262,0.028361235571581243,0.002934162459408678,0.5774811472078337,0.08978061884785724,-0.4390769229866817,0.0025775500100682
2019-04-18,-4.088246240869647,-4.302358579845514,-0.8292976906459498,-1.1256872307414743,0.5023536260287194,0.6378541816031561,0.5562566840063803,-0.06903759253842115,-0.3870951016734335,0.4430586843952042,0.7950962731253367,-0.06140703091011771,-0.009224024636221923,0.3051275162010511,0.35370047791774933,-0.33535121105559185,0.0050492403012161
2019-04-22,-4.970825716847312,-4.552437306247039,-0.8042627966894538,-0.8808396849323785,-0.11235709373947504,0.33926211215944907,0.7389313937601948,0.6623567841783786,-0.6065842140020502,0.2558950550542431,0.06802111840236498,-0.2777175122827668,0.03414605259121299,0.12246630613470023,-0.03394808640435683,-0.15525052856001878,0.014229204437791
2019-04-23,-3.550797451142268,-4.086414293492209,0.9259611243340768,-0.1696456998637866,0.8718084046022029,1.3290579618622016,-0.2144646237948635,-0.43353684042090207,0.2949616060088948,-0.16810208183300546,-0.05798618876578562,0.0928324107529263,-0.4430609824748587,-0.03611411940076076,-0.2046668023629009,0.13051465162714476,-0.0087242249216661
2019-04-24,-3.5399228602977533,-4.144302776774184,-0.2898072269304081,-1.2938735283608298,-0.1700791402954335,-0.08211477451918894,-0.24151849754446428,0.5344111983317362,0.020308763695460943,-0.28935132707819894,-0.41249929220591913,0.26943959371589576,-0.2296455571962442,-0.46226043227552555,-0.27032007443605915,0.04779881905953368,0.0083921816707173
2019-04-25,-3.7216495162168095,-4.018364950660902,-0.10780522573349659,-0.41061467805159924,-0.5625893052729729,0.3527097447842825,-0.23732513732497118,0.8842248106575228,0.285151218561142,0.0533158365633655,0.4280601186900218,0.24732713291042868,-0.2884708620357351,-0.4129604968370555,-0.07559549030697524,-0.29235094009045265,0.0108012609390793
2019-04-26,-3.600662672246863,-3.9132989099399627,0.522718159232991,-0.08858125163061953,-0.19074467218512278,0.6193873386743477,-0.4061987353033438,0.9440160250925261,-0.09593381900504891,-0.3592614254502587,0.459178240527898,0.46929533412590896,-0.2732433864818424,-0.27748744149763926,-0.22393353489484952,-0.17697498607187118,0.0137533255386737
2019-04-29,-1.3956809752224255,-3.303442782565647,2.4578816723432757,-0.496487651169011,3.1127906870204094,1.0015225036512156,-1.4366552837349944,0.59636591558777,-0.29083396430357006,-0.2724942428891859,0.9248824863086053,0.8610171705861576,-0.3413457689160501,0.0665274485472871,-0.1781669474343235,-0.08324556845606627,0.0099174050523845
2019-04-30,-2.7130566900772815,-3.7366335411890486,1.9653771203272805,-0.040260558732137415,1.58148967155369,-0.09848781272548522,-0.7342572972146925,-0.12187187641256574,1.2771345840841353,1.3055778043320119,-0.04971691408489008,-0.27097397478110413,-0.3677543749041179,-0.2535829713610336,-0.15290880489990485,-0.42801901437976325,-0.0128954498184329
2019-05-01,-2.2534308335172155,-3.693665197741362,0.3471371417270845,-1.0927965523865077,-0.36488020344440825,-0.6959013094587042,-0.5967513516374149,-0.7184259899852901,0.5514561491364992,-0.250216048108024,-0.5659576414009487,0.17196927450078398,-0.05360284601939089,-0.9552321982943257,-0.05310552000917521,-0.6669261217475176,-0.0109693483120628
