Date,PANW_PC1,PANW_PC2,PANW_PC3,PANW_PC4,PANW_PC5,PANW_PC6,PANW_PC7,PANW_PC8,PANW_PC9,PANW_PC10,PANW_PC11,PANW_PC12,PANW_PC13,PANW_PC14,PANW_PC15,PANW_PC16,PANW_EXCESS_RETURN
2019-02-06,-4.29473386208606,-0.18776296267759066,1.6141671994125268,0.7467734068635326,-1.038915388990004,-0.17952291779264068,-0.5467763977243923,0.2774445241929687,0.35267297639197465,-0.22805844919160947,-0.48393034693185055,0.7533136468856788,-0.17779472289551937,-0.26551491182869086,0.28935214985572066,-0.08943679361915641,0.0043786109817784
2019-02-07,-3.707775242413717,0.6764402936778168,1.2784742260701416,1.504729804901426,0.14142615637286107,-0.7550513929538414,-0.07521851899741484,0.8733555439174953,0.9534735333836037,-0.49106514638646254,-0.5490952979203387,0.6194303490344643,-0.264554693483055,-0.05047058757635507,0.09358585000820464,-0.28924643420636337,0.0228917484874749
2019-02-08,-4.066224382681026,-0.005963723887208981,1.9742613779131954,1.0374635197945303,-0.7945575195743456,0.3284762453881423,-0.07657113979823615,0.09485263381190327,-0.19522811633166043,-0.12080357029418921,-0.36855533087194187,0.6393711857719081,-0.4835951204179865,-0.4618387773006891,0.3248873676145534,-0.2822728302488558,-0.0041014076008851
2019-02-11,-4.025192530011569,0.1259773991437162,1.3974514956136421,1.406954471333512,-0.5522791980704024,-0.6713519918291935,-0.6241842054153669,-0.22228628508177267,-0.32377109962284234,-0.08993090851437273,-0.5572535084825181,0.5614089829842865,-0.41195321375622174,-0.37300989995777967,0.1987460889036158,-0.30765910778565386,-0.010263608551935
2019-02-12,-3.8431382891026318,0.4373482799409287,1.9342690811932903,1.9800477595889234,-0.008968184901169034,-0.68932025454741,-0.2966220109946336,-0.2703352116386692,-0.6177094886262946,-0.03386299027038704,-0.5944155002681131,0.2820699569453608,-0.39239913095911894,-0.39198081206522967,0.12521879898781813,-0.41273959267434784,-0.0132089640259888
2019-02-13,-3.9272137681057395,0.5865643095610535,0.920676163017448,1.6297779491184,-0.12220731396285488,-0.9256095853060987,-0.09502805363731497,0.3533510350230956,0.8715026072004272,0.05206227743321482,-0.40289412642370553,0.8055675464941187,-0.09776027167914039,-0.0987594656427154,0.053309079955796757,-0.29199157620846244,0.0161552833389015
2019-02-14,-3.9658139799611862,0.27332251417056813,1.5548873859222485,1.2111622747910065,-0.5954109261080692,0.009752135597335572,-0.031649178486096184,0.0015408709882742493,-0.2000871497178884,-0.051756681150932765,-0.46368948214274736,0.8446177819663339,-0.21140043635834327,-0.1345374081585983,-0.0015352883503961183,-0.3024860343380623,-0.0037371850824631
2019-02-15,-4.383745868203151,-0.1869448879935866,1.214451031021066,1.5286978569333323,-0.47143490418574535,-0.3426201828201318,0.3348518644363952,0.39222097909465115,0.5590800165953297,0.16187113961706986,-0.23044068775516424,0.9808283515302116,0.21076681760274407,-0.3601243260624535,0.12716914679729863,-0.33026575492796567,0.0123125756681344
2019-02-19,-3.7526655024455096,0.18614458166638337,1.8377092605207217,1.8593282338471748,-0.00560226985282308,-0.18199507121536365,0.09512991444605677,-0.07285431576928902,-1.0548636100543607,-0.18881497748627563,-0.5152001784953957,0.7474643712678075,0.029016773866334184,-0.3881929520970373,-0.0017227254179640575,-0.3301335090325384,-0.0159744854937552
2019-02-20,-3.9695307871362546,0.19911442676671084,0.6181205817135988,1.5535498080074146,-0.25302173061652017,-0.8309852715297976,-0.5830213828713453,0.04136862588846602,0.2510332972518653,0.1355193780077421,-0.4266315346720836,0.8501571777646507,-0.09862723199448829,-0.19123604978550404,-0.0336608045502773,-0.44014141826280356,0.0015143930137152
2019-02-21,-4.201891446399179,-0.06904169610358307,0.7604165810418123,1.1696541211667573,-0.4400334575585921,-0.333805366206306,-0.3734398541085699,0.6049104599310335,0.5216407031983893,0.3807870155471669,-0.08686953527866739,0.7486761678822614,0.10818671954743933,-0.05680236856041484,0.07494816017800535,-0.4175028682844535,0.0109112452951251
2019-02-22,-4.349908372118143,-0.40328531928847694,1.2624098614265706,0.903128306326296,-0.7644326199159635,0.49287658113971167,-0.07457758147290383,0.5225763984369498,0.8174086029597201,0.14531222689316545,-0.19372168774215803,0.870476742688903,-0.07777779816003709,-0.022625984982716695,0.25903390809403837,-0.3953039101144287,0.0151958440616768
2019-02-25,-3.294611931797667,0.6891700518329453,2.3106235426638406,2.0365007844003657,1.1207770329348965,-0.13108407604174122,-0.21332971333837797,1.3598819976253795,-0.2869833753495963,0.7421010543219392,0.39222336894396637,0.3159456223924216,-0.1365332080257967,0.0856941460497347,-0.1570134325797016,-0.6408712172711235,0.0079222462767711
2019-02-26,-2.503097323010164,1.8982430349286872,2.618982822866971,3.2872081228955268,2.410687685024327,-0.9107867742465328,1.2956278460506554,2.0027891076854965,2.2298165353365698,-0.8066832435504774,-0.4557867222564923,0.52170025531026,-0.009335332015427418,0.16383587306297392,-0.07670680981345654,-0.6135034007945506,0.0616918421437683
2019-02-27,1.105506922205728,4.821108417853503,7.238052392442734,3.2491534971818137,3.4906535458269325,1.2804891472485718,-0.3183929847003898,0.8224040068283723,-2.9234780667606657,-0.07432592941113263,0.10939784859912834,-0.2609176778496311,-0.2986407645708299,-0.14607959290974737,-0.113294604910804,-0.7996240446439902,-0.03095505597025
2019-02-28,-0.2080450863473277,4.901978745409365,3.5247560668384157,1.7720289773018092,0.91346156948026,-2.736101356956292,-2.6598164397390627,-0.4220979806944072,-0.1946263331927235,1.3527621019403056,0.44712568527971713,0.6547424331135804,0.0931677176689658,0.8076107940484593,0.204871215810157,0.0517200763971623,-0.0101356840667524
2019-03-01,-0.5613117098811223,4.621358416995541,3.597009153651683,0.7595527308294816,-0.2128463863549954,-1.3513031132244218,-1.97916937428726,-0.6227663356425185,0.008505598054606735,1.4903629589815799,0.661114186340674,1.5125821633292025,0.23234266396706252,0.4301622150609783,0.4543479218503488,0.46159669162728606,-0.0080718831699493
2019-03-04,-0.6074511524072684,4.578939100475757,2.2689265204594458,0.602988583880231,-0.8779880366710657,-1.1488758115026227,-1.789765609452566,-2.152286638537472,-0.750804922284103,0.45758696485731465,-0.35663791204052286,1.9664074096218864,-0.08272062152713763,0.25246515526383395,0.6327082825714871,0.6134790967163608,-0.0326611659027549
2019-03-05,0.28458095765798824,6.052394209530317,1.1795525573882475,1.3812896748683365,0.6650257520159379,-1.9999616998623808,-0.9578447707643242,-0.8505428051546893,0.7305001004590568,-0.15304269773540022,-0.4286989193339659,1.5046033498639773,-0.43838592994064907,0.3974737140315614,0.4626879127207965,0.14689408986671068,0.0069337736083227
2019-03-06,-1.7194484181633085,3.450561844488839,0.7708944225325048,0.8357198161631391,-1.286815024457885,-1.201206605238358,0.7919529886897496,-0.3395324915259498,0.5325195049434297,0.28808558823167774,0.4829877434983476,0.717208628315273,-0.4910847831377082,-1.143238716783396,1.5542093401661128,-0.0921136407993521,0.0084840140561874
2019-03-07,-1.715970217957727,3.1083011514226695,0.7986724643560854,0.5281473993393248,-1.5624782156525294,-1.1800015285011536,0.6699455696088701,-0.09446392994324773,-0.005121518204728264,-0.1972227515961761,0.297754034126504,0.36206020422570345,-0.31137395972138726,-0.8521904794183073,1.362796822790099,-0.27171564593775044,0.0025922496983875
2019-03-08,-2.065785394850996,2.6469774633204803,0.5607217345759549,-0.03823632809869296,-2.073272550595349,-1.0440825817908304,0.48296838154700383,0.30481552149360175,0.4962196179359515,0.024163019740368667,0.5747878364498952,0.516714122331119,-0.3100345757210033,-0.7389913582324283,1.2805132793938723,-0.33797737872374733,0.0119801595712283
2019-03-11,-2.018780869958161,2.817398994257579,1.830566947458512,0.4441390759309305,-1.9450351591535722,0.005549407860128431,0.6755492446986138,-0.8158735671518684,-0.025028254490348588,0.42311486864568204,0.33236588385846094,0.33645884357916855,-0.7893164814466075,-0.4186303527468196,0.9187127906300421,-0.9185658778147932,-0.0056932595368577
2019-03-12,-2.461847425512516,2.041286190485152,1.0676304255295574,0.49625867352003555,-2.175227828482931,-1.2203539158981302,0.3979593960678808,-0.29389390300955237,0.2942652635917274,-0.09619659072280151,0.14676366544814828,-0.4186207279982543,-0.28446353856415574,-0.1087396327792951,1.0274885369429076,-1.2108985068537992,0.0035656545264839
2019-03-13,-2.925319493643255,1.4462130533141373,1.159426838566031,0.9528436058121285,-1.779864143209783,-0.8355244692729992,1.1919339388068146,-0.11974897702936915,-0.20995119518154315,0.2738233087563903,0.3178568551729971,0.3521991336199592,-0.2437303303176514,0.4166524621019434,0.04558696490661169,-1.104384148246954,0.0009174771838556
2019-03-14,-3.1003341697953277,1.1138543082443348,1.0027824656827387,1.018701917063371,-1.8688395478757835,-1.2588416686584913,0.7341189421956835,-0.49718795152965717,-1.0835997252892147,0.12031148632470652,0.05973951267259717,0.4358916309123586,-0.28188851687817523,0.4067311712510274,-0.21599365829953665,-0.9018264064565712,-0.0175157975764324
2019-03-15,-2.465299147003766,2.1982534144632626,0.7547379965476808,2.1787328429635195,-0.2228057167507637,-1.530514162225147,0.8766589741659662,-0.21545151851321895,-0.13315821980479148,0.1152800730338761,-0.22223407664841682,0.26954634514203596,0.06378996736609903,0.12373036951801444,-0.4949022126421488,-1.473478277683077,0.0016753623391898
2019-03-18,-3.019605140674671,1.3031199687195534,0.7904550837610751,1.2958188928234027,-1.3171085808037695,-0.9849510498295182,1.3480250651531884,0.22541427267537012,-0.09191016156499496,0.013993575660265429,0.1508349058873168,0.5868972785689639,0.5404571378815823,-0.4253308479122066,0.11290900038944734,-0.9393808998416698,0.0063295707162619
2019-03-19,-3.7090803810909065,0.47286052925911776,0.9035840128274378,1.068000754123007,-1.7782772360450518,-0.9705504052018454,1.326807562481839,0.4273380131497982,0.5163834939519802,0.2153013678421521,0.21976936034057118,1.0508315689005783,0.8723402651460105,-0.10492155723795128,-0.22231436480623323,-0.5788999196391852,0.0166266840295113
2019-03-20,-3.3550463316026704,0.5621846059743988,1.3944435592805389,1.1138881694938279,-1.5732911186061165,-0.779708240667088,1.2506492060336423,0.3995637213115361,-0.22358473869504444,-0.15378091550568376,0.08582487742748397,1.0239323211885711,0.5482131604169989,-0.2266693564217339,-0.3070531667792577,-0.6074659129528087,0.0053056489577057
2019-03-21,-2.933053656972159,0.8065141084486571,1.946061274418341,1.3016792276959013,-1.2938199497907215,-0.7757828244162461,0.9660247531511197,0.11715609945212602,-1.1057082268489538,-0.3954024178083101,-0.12203222700531031,0.9330511547816723,0.3765659918626145,-0.2001912992025159,-0.4699523327149158,-0.6847063619738355,-0.0107862331270747
2019-03-22,-2.654757471178332,1.3138570999297343,-0.19887733296942064,0.5599288037922062,-1.6818626540511377,-1.812581854781478,-0.3514794631072545,0.1998498364774754,-0.18837435970271468,-0.4495456336573109,-0.2387466617693876,0.7733398851493191,0.11685340897630979,0.13922747126513152,-0.6016236324579239,-1.103739570703855,-0.0013395223518068
2019-03-25,-2.1416063616348,1.9418901967291002,0.4278577430178159,1.0249383507912047,-0.6610362287849324,-0.9015080344867429,0.8171631867895096,0.7722335969380875,-0.6577347985781119,-0.7062574567920789,-0.18583831168342904,0.797691486722589,-0.01395412142135626,0.2241958035107488,-0.7599947697815069,-1.035683863941156,0.0026174944344518
2019-03-26,-2.8227180269632464,1.2511887205298897,0.6754232056738442,0.6479802692370683,-1.5018321898810973,-0.22540371599445322,0.4279838282749034,-0.21141682331616382,-0.9782270238543295,0.05525442877859373,-0.03313377456584712,1.0928804218929593,0.0010524631845625426,0.08929115603160072,-0.44705283929856293,-0.8206996352659487,-0.0148150791950597
2019-03-27,-2.661048471388313,1.3327315067987169,-1.1719807556769575,0.26934454079411396,-1.007575827508032,-0.6471860460943611,-0.3398190699750645,0.36787753555418545,-0.7591909919163257,-0.18313451936775946,-0.023328958686582718,1.0527648051420753,0.057694816677167665,0.5415840873285663,0.0971419372929963,-0.3727556640707604,-0.0079996876678382
2019-03-28,-2.932957887033206,1.265488181070599,-0.8207511814441025,0.8228637221274606,-0.5594639402882314,-0.24626380860366523,0.611118197041367,0.6664697360975526,0.19628570590564615,-0.047730877730559576,0.1311712577183804,0.8631033803689544,-0.19005652479013582,0.26842864659474874,0.43839865672252,-0.3981264447835053,0.0120918413536065
2019-03-29,-3.679766530859618,0.200902242009976,0.1139493545269607,0.5575638812604969,-1.4036780262042208,1.0399177337469894,-0.04943780384927099,-0.6012458101244462,-0.6737002387814114,0.516067309173864,-0.07933664940572674,0.834022930793349,0.2506148895419392,-0.08865549101319571,0.4718419464375009,-0.7017206039371154,-0.017620957485617
2019-04-01,-3.0823302990146066,0.6818191715817915,-0.3682681364502383,1.1347703791557886,-0.3328825433003011,-0.018931359707841013,-0.2960737519362147,0.24962037969367956,-0.4202954178737188,0.12967859248927252,-0.09169672972947346,0.34764854442416476,0.044287566806156635,0.15927860324692558,0.2334423883368002,-0.9818733141330731,-0.0050379432127444
2019-04-02,-3.477099118889387,0.3001907309452292,-0.6541580824295096,0.8719213088352865,-0.5430385948512556,0.14503730151985147,-0.2294846842622234,0.46126854607051737,0.2429895930994542,0.13140215213960504,-0.01825064298181359,0.609573355149338,-0.09958978364474956,0.020666258006497032,0.4725650105285367,-0.7439626426108004,0.0062196887927387
2019-04-03,-3.7145067677313355,-0.10680999253909121,-0.1572946417487795,0.9799356076204567,-0.8002186393577625,0.6445998405736867,-0.24182204835560447,-0.39564451127954586,-1.1670617865948063,0.23403030056251048,-0.1973806088055116,0.40701997700689396,0.003698015704471074,0.023411514524403806,0.5494283694990673,-0.7430892236052911,-0.0232895531914487
2019-04-04,-3.1152835784557955,0.6878626468470159,-1.3440145326266233,1.1154342069644274,0.01452438132625169,-0.2525989534827713,-0.4477961270997496,0.4840471632135131,-0.05088944902310234,-0.20059930626414432,-0.3090140976301781,0.513682618244489,-0.1345535105373795,0.44006524077385895,0.18679492700402378,-0.8273135800942883,0.0028549963375695
2019-04-05,-3.470450896510749,0.5083778690526649,-0.28967038650472743,1.5885589712967854,0.08642752932797533,0.47726472653248253,0.46055944726277953,0.16197502057133006,-0.2685360988833691,0.2570857483669972,-0.12384378205716305,0.5754090816369327,-0.011493723368199382,0.05167064959621559,0.3895332615390953,-0.5824588404506441,-0.0009218469287687
2019-04-08,-3.784328324385503,0.0036125107873631254,-0.8110773101940748,0.7686071165224722,-0.6281733764911429,0.431085248831972,0.14211642588615028,0.6635160932202251,0.520803735468518,0.08089318953803301,-0.04598287062021278,0.8117606034009156,0.2950454990945396,0.29764884503510997,0.46951975493306025,-0.4261420909237862,0.0139794593745936
2019-04-09,-3.932511804587535,-0.12324424231460557,-0.3966960091722371,0.9576747246864422,-0.6471150372510133,0.7200526469587407,0.12307278342647934,0.18186714699507595,0.17182981296816205,0.3667147543910793,-0.06755874940241728,0.742953205341743,0.15298103950934047,0.34639403198398455,0.4001684391545875,-0.5876964284945944,0.0037988464015421
2019-04-10,-3.656748625795445,0.010108766547644593,-0.09008290040058214,1.2537252678226058,-0.12902472847800175,0.49855286785781605,0.32559228930384393,0.7053253585251014,0.3975382233378662,0.00621256316996662,-0.1176664612685047,0.73409505261192,0.21085443270940085,0.4510141078070671,0.30631409400095405,-0.46276344629602184,0.0140143634092761
2019-04-11,-4.296058320333609,-1.1583821405511374,0.2758013654498469,0.901758592578836,-1.069997647900884,0.5702463977249292,0.17219190203658993,0.26765788498489707,-0.9479339485286784,-0.20747089458491422,-0.19316606632852015,0.25238936747282403,0.8840083988680126,0.2428071915495715,0.9235549361203188,-0.22791856133981236,-0.0117572266128983
2019-04-12,-4.294360911386602,-0.9887906184144207,-0.40476029952425124,1.1469107580693545,-0.5063737453337047,0.007918062991560613,0.0494730489616125,0.8396663188175157,0.4817093814659986,-0.21653695807772333,-0.20368087770839086,0.4375559099979971,0.4643865246424802,0.6305867192853296,0.5415775248608554,-0.4611942647545901,0.015171937900353
2019-04-15,-4.219003707624212,-0.9962239495639543,0.5128933029626811,1.4623585767064324,-0.3268349960712051,0.7920898512424189,-0.08772910660809778,-0.05267663903380505,-0.9452943639367881,0.02007954035000026,-0.37577648178582,0.27408688605134784,0.36066235378725053,0.33613055971374634,0.5181241902271208,-0.6568418361467522,-0.0155685863977763
2019-04-16,-3.8139388221019552,-0.39566037147106164,-0.6785932885743066,1.2781007220831295,-0.1793791487391041,0.009667441379965735,-0.9616049868619031,-0.18154350883557016,-0.8698962182643013,-0.017772509872446433,-0.5230491287094048,0.4793954891316633,0.1064487245326258,0.434880299837369,0.28130357415931856,-0.6811803230362066,-0.0183903230913152
2019-04-17,-2.8375893022543024,0.86395666069806,-1.2047166170777146,1.5994982404332576,0.8302521934159327,-0.11026229928592138,-0.7169679331731578,0.17662054455799248,-1.251811601887977,-0.38177671526231455,-0.6174963880370334,0.36018438252367563,-0.13122233163280994,0.4005521848254107,0.18717892247756612,-0.723733563924744,-0.0181684651420341
2019-04-18,-3.288830641025455,0.49630770497394855,-1.7989260289882578,0.7795652841011792,0.11386408731774462,0.1724167396109539,-0.26607520822255265,1.0945503430479344,0.36831372755097985,-0.2859539020126968,-0.19729171874332885,0.8613427099491605,0.347759063052865,0.24872516739262504,0.5420126819639238,-0.20397473181515985,0.0152201565352517
2019-04-22,-3.803863953343751,-0.024899122181736608,-0.6853182923956554,0.31696629162553924,-0.770951040038029,1.5458810683883037,-0.3277724223367639,0.16579280664166138,0.02805296723027555,0.39794328008861724,-0.0617295953489682,1.177593265230179,-0.03647643395994497,0.10064755593419267,0.49326334444215936,-0.3185205096279285,-0.0012685009777835
2019-04-23,-3.028883022099926,0.8544021239014806,-0.28286424031211105,1.5408292479634471,0.832124378612539,0.8075695033171199,0.13662386641521457,0.6768916688810666,0.19398433640156498,-0.13227568136633067,-0.27347473565663394,0.7145486496690032,-0.1934029194568047,0.11637218667772391,0.5473057715678209,-0.4718240503815336,0.0105537395385747
2019-04-24,-3.177542624629412,0.5137338747223438,-0.1947337715933109,0.9680145085606764,0.2431286087385747,0.916805479050153,-0.18523705110208066,0.6970803019765531,0.22537375629366077,-0.21254348927315078,-0.2806051045820565,0.9754919802271435,0.14152069933521283,0.2932356498228304,0.5454617502236645,-0.3287888345982289,0.0100436594373423
2019-04-25,-3.530470515349628,-0.2532559254986363,0.014285098398020038,0.5894598820283738,-0.4140712734174999,0.9240711430516927,-0.5651505382474149,0.5891093091565384,-0.4361583532898126,-0.26190371574335564,-0.26044238459138075,0.749642876014576,0.33326616599727193,0.3119500506874346,0.5778215378120317,-0.3745638788842001,-0.003145339586495
2019-04-26,-4.240525751957581,-1.27421561970816,-0.3928007548517399,0.3173754842443721,-1.0655995669148262,0.4916099215408933,-0.29328001739996357,1.061898234205126,0.2620285393038208,-0.642991201971786,-0.24828378997501344,0.5527619525536498,1.0966283237731504,0.3534967155067958,1.129512668870283,-0.1336227159679313,0.0125960648536247
2019-04-29,-4.08472713872689,-0.9461615545250741,0.4282808097082878,1.228845377381728,-0.42896411767541004,0.6437621469703639,0.13857346305484086,0.45862088702004555,-0.4921295484925931,-0.3344519883403558,-0.260846922748668,0.08609977434363766,0.9586607119994023,0.11510854005557578,1.317091540468549,-0.3635519624535275,-0.0024201120543495
2019-04-30,-4.442076621809233,-1.4404297770297472,-0.48165758137808085,0.2155708719177248,-0.9819647126284778,0.4006548727363369,-0.6545867886847787,0.6925971036757711,-0.37244628140970387,-0.4126343705732408,-0.01915687835476352,0.3104166792831519,0.6499775760036274,0.30075076880701607,0.8839141573837233,-0.2156690308519512,-0.0023117201789333
2019-05-01,-4.230310137758092,-1.2413582316479965,-0.7124715636081262,-0.10984894608317283,-0.52195568247427,0.08675532731265499,-1.4074327515502183,1.9006727929057181,-0.4636796404815122,0.45049517978361114,0.8305119826032588,0.10073577756405255,0.3669392207202606,0.4258403966049846,0.4229186458724311,-0.37038172460596613,0.0035120424840023
2019-05-02,-4.362191298354046,-1.500664067437961,-0.7739997081456872,0.18869449958096454,-0.650795245881445,0.6191621763074479,-0.33180821003364697,1.2841846850015965,-0.21510896232315038,-0.9032541443171102,-0.1625529130692583,0.48099046998442546,0.16055070653242046,0.44001541928041227,0.42592001397986484,-0.13271228251557177,0.0067276125497477
